language_id,language,latitude,longitude,glottocode,author,number_of_entries,source_url,hand,left,right,leg/foot,to walk,road/path,to come,to turn,to swim,dirty,dust,skin,back,belly,bone,intestines,liver,breast,shoulder,"to know, be knowledgeable",to think,to fear,blood,head,neck,hair,nose,to breathe,"to sniff, smell",mouth,tooth,tongue,to laugh,to cry,to vomit,to spit,to eat,to chew,to cook,to drink,to bite,to suck,ear,to hear,eye,to see,to yawn,to sleep,to lie down,to dream,to sit,to stand,person/human being,man/male,woman/female,child,husband,wife,mother,father,house,thatch/roof,name,to say,rope,"to tie up, fasten",to sew,needle,to hunt,to shoot,"to stab, pierce",to hit,to steal,to kill,"to die, be dead","to live, be alive",to scratch,"to cut, hack",stick/wood,to split,sharp,"dull, blunt",to work,to plant,to choose,to grow,to swell,to squeeze,to hold,to dig,to buy,"to open, uncover","to pound, beat",to throw,to fall,dog,bird,egg,feather,wing,to fly,rat,meat/flesh,fat/grease,tail,snake,worm (earthworm),louse,mosquito,spider,fish,rotten,branch,leaf,root,flower,fruit,grass,earth/soil,stone,sand,water,to flow,sea,salt,lake,woods/forest,sky,moon,star,cloud,fog,rain,thunder,lightning,wind,to blow,warm,cold,dry,wet,heavy,fire,to burn,smoke,ash,black,white,red,yellow,green,small,big,short,long,thin,thick,narrow,wide,"painful, sick","shy, ashamed",old,new,good,"bad, evil","correct, true",night,day,year,when?,to hide,to climb,at,"in, inside",above,below,this,that,near,far,where?,I,thou,he/she,we,you,they,what?,who?,other,all,and,if,how?,"no, not",to count,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Twenty,Fifty,One Hundred,One Thousand
711,Kalinga (Minangali),17.3441,121.311,lowe1412,"Kenneth S. Olson, et. al.",185.0,https://abvd.eva.mpg.de/austronesian/language.php?id=711,ima,dawigi,dawinan,uki,anaddaḻan,kaḻsa,umali,amballigus,ankiyat,kaissaw,tapuk; gabu,kublit,odog,buwang,tung-aḻ,botak,agtoy,baḻukung,,igammu,somsomok,makimut,daḻa,uḻu,bagang,buuk,ongoḻ,umangos,sungsungon,sungad,baba,dela,mayokyok,,an-uta,tumuppa,angan,,,uminum,kumtob,supsupan,inga,dongoḻ,ata,ilan,,nasuyop,umbog,,tumukdu,sumikad,tagu,laḻaki,bubai,abeng,asawa’e laḻaki,asawa’e bubai,ina,ama,,,ngadan,ibaga,tali; kiddong,itakod,dait,,anganup,,duy-ukon,bikungon,,gongaton,natoy,matagu,gug-u,sugaton,lasang; tuŋu,bisakon,antadom,bungdoḻ,,,,,lumtog,posposon,onnan,amboka,,,,iballu,naottag,asu,sissiwit,iplug,dutdut,payak,tumayap,,laman,taba,ipus,uḻog,batoḻ,kutu,,,ugadiw,naḻpos,,tubu,lamut,tabbak,buŋa,lumun,luta,batu,gallis,danum,an-ayus,baybay,asin,baybay,ginubat,langit,soḻag,bituwon,libuu,nopnop,udan,,,bibbid,bumibbid,an-attub,antungnin,ammamaga,ambabasa,dagson; dam-ot,apuy,nasgob,asok,dapoḻ,ngitit,itak,dilaag,ngela,lingsi,ban-og,dakoḻ,abobba; ansokba,andu,ayyapit,kopaḻ,ansuḻpit,aḻwa,,,dadaan,kak-aḻa,ambaḻu,lawweng,ustu,labi,aḻgaw,tawon,kamaan,,,ad; atte,ad; atte,,,anna,andi,adani,adayu,dinu,sakon,sika,siya,ditaku; dikami,dikayu,dida,ngai,ngai,udum,amin; losan,kan; kad; wok; ya,nu,inon,adipun; dakampun,ambelang,ossaan; osa,duwa,tuḻu,opat,lima,,,,,,,,,
429,"Kalinga, Guinaang, Lubuagan Dialect",17.3879,121.0365,lubu1243,C.R. Geiser in Reid (1971),221.0,https://abvd.eva.mpg.de/austronesian/language.php?id=429,'ʔima,ʔi'gid,diwa'nan,ʔi'ki,manad'dalan,kesa,um'asad; u'masad; a'sad,mal'liʔwos,manʔi'yat,ʔaʔi'saw (ʔi'saw),la'puʔ,ʔob'lit,ʔo'dog,bu'wang,'tungʔal,'bagis,ʔag'toy,'susu; ba'luʔong,ʔa'bala,tigam'mu,panu'nut,ʔumog'yat,'dala,'ʔulu,ba'gang,bu'ʔuʔ,ʔo'ngol,uma'ngos; u'ma'ngos,sung'sungon (sungsung),tu'poʔ; sa'ngi,'ngipon,'dila,ʔu'mamang,man'ʔibil,'ʔuta,tumup'pa,ma'ngan (ʔan),mu'ma,lum'wag (lo'wag); man'ʔasug,ʔuni'num,ʔot'ban (ʔo'tob),sup'supon ('supsup),'ʔinga,dong'lon (do'ngol),ʔa'ta,ʔi'lan ('ʔila),man'u'wab,ma'suyop,man'kalin,ʔiniʔi'nop,tumok'du,sumi'ʔad,'tagu,la'laʔi,bu'baʔi,ʔa'nak,ʔa'sawa,ʔa'sawa,ʔi'na,ʔa'ma,bo'loy,ʔo'top,'ngadan,ʔan,ta'li,ʔiba'ʔud,'ʔibit,'tanud,ʔa'nup,pumaltog,'bayu,tamaan,man'ʔakaw,ʔoto'yon,na'toy; ʔo'toy,ma'fiag,mangga'tol; man'ʔutʔut,go'godon,'kayu,pay'ak,manta'dom,pan'nol,manʔi'waʔal,ʔiyo'soʔ,pi'liyan ('pili),jumakol,,pospo'son (pos'pos),ʔod'nan (ʔo'don),ʔu'luban ('ʔulub),mang'ngina,fuk'tan,mam'bayu,da'wat,ma'ʔoddag,'ʔasu,sis'siwit,ʔip'lug,la'wi,pa'yaʔ,tu'maʔod,'ʔutut,kal'ni,ta'ba,'ʔipus,'ʔulog,ʔo'lang di 'pita,'ʔutu,ʔi'loʔ,ʔa'wa,la'mos,nal'pos (lo'pos),sa'nga,'tubu,la'mut,tab'baʔ,'bunga,lu'ot,'pita,ba'tu,la'gan,da'num,man'ayos; a'yos,'baybay,ʔa'sin,banna'ʔaw,gi'nubat,'langit,bu'lan,bi'tuwon,li'buʔu,fu'not,ʔu'dan,ʔi'dul,sil'ʔit,dub'dub,sap'ʔuyan ('sapʔuy),man'ʔatung,mantong'nin,mamma'ga (ma'ga); ʔibi'lag,naʔo'bol,mandag'son,ʔa'puy,sob'gon (so'gob),ʔa'sok,ga'bu,mang'ngitit,mampo'taʔaʔ,mando'ʔot,mangngi'la,mallan'ti,ban'ʔit,da'kog,mansoʔ'ba; ʔabu'ba,ʔan'du,may'yapit,mampo'ʔong,man'supit,ʔal'wa,'sigab,naba'ʔin,da'daʔan; na'lakay,ʔaʔʔop'ya (ʔop'ya),pi'ya,law'wing,tut'tuwa,la'bi,ʔal'gaw,ta'won,ʔapi'ga,man'talo,saʔa'yon (sa'ʔay),,ja'lom,nga'to,sin gu'wab din...,sha'to,sha'nat,ʔada'ni,ʔada'yu,'dinu,sa'kon,,si'ya,ji'tako,si'ka,ji'ja,'sinu,'sinu,ʔo'dum,'ʔamin,kan'od; kan,no,pi'ga,bo'kom pon,'bilang,ʔos'saʔan,du'wa,tu'lu,ʔo'pat,li'ma,ʔo'nom,pi'tu,wa'lu,si'yam,sim'pulu,du'wam 'pulu,liman 'pulo,ga'sut,'libu
672,"Kalinga, Limos",17.6081,121.381,limo1248,Summer Institute of Linguistics (1981),232.0,https://abvd.eva.mpg.de/austronesian/language.php?id=672,íma,kawigí; kattigíd,diwanán,ikí,kumiyang,dálan,dumatóng; sumáal,manlíwos; manlitón; manligús,kiyát,naísaw,appúk,kupsít; geddáng,odóg; awíd; bonóg,buwáng,dúli,bágis,agtóy,súsu,abála,tigammu,mandomdom; mansomsomok,umogyát; kimút,dála,úlu,bagáng,buúk,ongól,umángos,sungsúng,sángi,ngípon,díla,umémeng; umulkiyós,man-íbil; manlúwa,úta,mallugpá,mangán,mangkotkót,man-útu; man-asúg,uminúm,mangkunít,susúpon,ínga,magngól,atá,umíla,uwáb,súyop,umbog,inóp,mantúpak,sumíkad,tágu,laláki,babái,anák; abéng,asáwa,asáwa,iná,amá,bolóy,otóp,ngádan,ibagá,talí; lúbid; sílu,postón,mandáit,tánud,manganup,mamaltug,iduy-úk; iduspák,gongat,akáwon,,matóy,matágu; matattagúwan,kudkúd,pokpokón,luttíng,biíkon; bisakon,tadóm,,mangkokwa,mammúla,mampíli,túbu,,pokolón; posposón,aggomán,kulúban,gátang; ngína,bukatán,mambáyu,batuwón,pognás,ásu,sissíwit,iplóg,dutdút,payák,tumáud,útut; kuwíl,bogás,tabá,ípus,úlog,koláng,kútu,ílok,kawá,ikán; lamós,,sangá,túbu,lamút,tabbák,búnga,bollát,píta,batú,lagán,danúm,man-áyus,báybay,asín,banánaw,ginúbat; tattalún,lángit,búlan,bitúwon,búnot,appápuk,udán,kidúl,kilát,bayogbóg,sap-uyan,naínit,natunglín,namagá,nabasá,nadagsón,apúy,gumílab,asúk,gabú,nangísit,napúkaw; napolkás,nadokót,nadúlaw,naáta,bang-óg; bang-ít,dakól; ab-abúy,abobá,,nayápit,,nanáwag,nasúpit,masakít,mabaín,dadáan,bagú,nabalú; napiyá,lawéng; nadadág,tuttúwa,labí,álgaw,tawón; dagún,kapigá,isulúk,tagadá; sakáy,,dálom,nangátu,nadobá,tu,nat; di,adaní,adayú,kapigá,-ak,ka,na,takú; kamí,ka,da,allá,,,losán; amín,ot; kan,nu,,,bílang; iyáp,osá,duwá,tulú,opát,limá,onóm,pitú,walú,siyám,simpúlu,,,singgasút,sillíbu
671,"Kalinga, Southern",17.2936,121.068,sout2908,Summer Institute of Linguistics (1980),172.0,https://abvd.eva.mpg.de/austronesian/language.php?id=671,ima; agpar,chuwiki,chiwawan,iki,lumigwat; manadcharan,charan,chumatong; umali,mamfalin,man-iyat,kaisaw,tapuk; kafu,uglit,ochog,fuwang,chuli,akakaitan,agtoy,susu,afara,akammu,manomsomo,,chara,uru,fakang,fuu,ongor,,sungsung,ngurub; tupo',fafa,chila,amang,man-ifil,uta,,mangan,mangkog-ar,man-utu,uminum,fangut; obfan,supsup,iynga,chongron,ata,umila,man-uwab,,mifasar,in-inop,,sumiad,taku,larai,fufai,ana',asaway larai,asaway fufai,ina,ama,foroy,otop,ngachan,,tali; lufid,uyunon; tachon,manchait,chakum; tanud,manganup,mampana,mafoangan,,man-akaw,,matoy,matattaku,,,pingi,,,,,mammura,,tufu,,,odnan; ognan,,mangngina,,,ifintug,,asu,sissiwit,iprug,chutchut,tayap,,utut,,tafa,,urog,korkor,utu,ilo'; wassayan,awa,ukachiw,,panga,tufu,lamut,tabfa',funga; fokas,potpotaw,luta,fatu,kallis,chanum,,fayfay,asin,fagwang,ayu,langit,furan,fituwon,lifuu,,uchan,ichur,ilat,poyaaw,,attub,tungnin,narangu; mag-anan,nab-or; mamfafasa,,,tungan,,,mangngitit,mamputila,mancharaag,icharaagna,mangngingila,kait; ait,chakor,afofa; anofa,,,,arwa,nalipit,nasakit; mansikab,mafain,narakay,aara; aoya,,,tuttuwa; ustu,lafi,arkaw; padchaw,tawon,,,umarab,,charom,ngatu,chora,,,achani,achayu,,,,,,,,,,,losan,,,,,filang,osa,chuwa,tulu,opat,lima,onom,pitu,waru,siyam,simpuru,,,kasut,lifu
430,"Kallahan, Kayapa Proper",16.321,120.9,kaya1320,P.O. Afable in Reid (1971),185.0,https://abvd.eva.mpg.de/austronesian/language.php?id=430,taklay,ʔawilli,ʔawannan,hɨli,manʔakkad (ʔakad),kalhada; dalan,,kamantiyyɨk,ʔunnanguy (nanguy),nalagitan,dapʔul,bɨlat,bɨnɨg,ʔɨgɨh,pukɨl,huhut,ʔaltɨy,huhu; pagiw,ʔaballa,ʔamtaʔin,,ʔuntakut,dala,tuktuk,buklɨw,buwɨk,ʔɨlɨng,,ʔangngubɨn (ʔangub),bungut,hangi,dila,ʔunngiʔngi (ngiʔngi),ʔunnangih (nangih),manʔutta (ʔuta),ʔuntupga,mangan (kan),galgal,ʔunluwwag; manʔuggan (ʔuggan),manʔinnum (ʔinum),kallatɨn (kalat),huphu,ngila,dɨdngɨlɨn (dɨngɨl),mata,ʔunʔan (ʔunɨy),,maʔuggip (ʔugip),,kuʔkuʔgip,ʔuntungaw,ʔunʔalgɨy,tuʔu,laki,biʔi,ʔungnga,ʔahawa,ʔahawa,ʔina,ʔama,ʔabung,ʔatɨp,ngadan,ʔɨhʔɨlɨn (ʔɨhɨl),ʔikɨt,ʔihhingɨd,daʔʔin (daʔɨt),dagum,mangannup (ʔanup),,baydɨkɨn,,manakkɨw,bunnuʔɨn (bunu),natɨy (ʔɨtɨy),,gatɨl; guʔguʔɨn,bukbukɨn,kiyɨw,,matakɨm,nagudɨl,manʔubla,mantannɨm (tanɨm),mamihpih,,,pɨghɨtɨn,ʔagdiʔan,mamka (bɨka),manunggal,,mambayyu (bayu),ʔihpɨg,maʔgah (ʔɨgah),ʔahhu,titit,ʔiklug,dutdut,payak,ʔuntayab,ʔutut,,taba,ʔikul,ʔulig,tuwing,kutu,tukkan,kakkawwa,paʔillɨng,nabwɨl (buwɨl),,bulung,lamut,habung,lamɨh,,buʔlay,batu,bihil,danum,,baybay,ʔahin,lɨbɨng,kallahan,kabuniyan,bulan,talaw,kuʔlɨp,,ʔudan,kidul,bagilat,dagɨm,hikbukɨn,ʔanʔatung,ʔangkɨtit,namagʔanan; ʔihaʔpɨy,nalbɨng (lɨbɨng),ʔambɨlʔat,ʔapuy,puʔʔulɨn (puʔul),ʔahuk,dapʔul,natuling,ʔamputi,ʔambalanga,ʔambalanga,,ʔigʔigɨl,ʔɨtɨng,ʔantikkɨy (tikɨy),ʔandukkɨy,maʔingpih,mahdɨl (hɨdɨl),ʔunʔipɨt,ʔambanaw,dɨgɨh,ʔumbaʔing,daʔan; naʔama,ballu,pɨhɨd,lɨwa,,malabi,ʔaggɨw,tawʔɨn,pigan,manʔaʔmut (ʔɨmut),ʔunkalab,,,,daʔul,,,naʔihaʔgang,ʔadawwi,tuwa,,,,,,,hipa,hipa,ʔapil,ʔamin,,nɨm,piga,ʔaliwwa,billangɨn (bilang),hakɨy,duwa,tallu,ʔɨpat,lima,ʔɨnɨm,pitu,walu,hiyam,hampulu,duwan pulu,,lahuh,libu
431,"Kallahan, Keleyqiq",16.7099,121.035,kele1259,R & L. Hohulin in Reid (1971),184.0,https://abvd.eva.mpg.de/austronesian/language.php?id=431,taklay,williʔ,wannan,heliʔ,mandaladalan,,,ligguh,kaykay,lugit,depʔul,belat,beneg,ʔegeh,tuʔngal,ʔegeh,ʔaltey,huhuʔ; pagew,pahhanan,ʔamtaʔ,,takut,kuheyaw,ʔuluʔ,buklew,bewek,ʔeleng,,hemmuyen (hamuy),bungut,ngipen,dilaʔ,ngiʔngiʔ,nangih,ʔutaʔ,lupdaʔ,ʔekan,tapiʔ,lewag; haʔeng,ʔinum,kalat,huphup,tangilaʔ,dengel,mataʔ,ʔangʔang,,ʔugip,,ʔinep,yudung,ʔehneng,tuʔuʔ,lakiʔ,biʔiʔ,ʔuʔungngaʔ,ʔahwaʔ,ʔahwaʔ,ʔinaʔ,ʔamaʔ,baley,ʔatep,ngadan,hapit,lubid,ʔiket,kugut,lubay,deweng,,tewik,,takew,patey,netey,,gatel; guʔguʔ,gedged,keyew,,matedem (tadem),ngadel,ngunuʔ,tanem,piliʔ,,,pihpih,tenget,kuʔkuʔ,gatangen,,bayuʔ,bekah,ʔegah,ʔahhuʔ,ʔemayuʔ,ʔitlug,ʔipuh,payak,tayyab,ʔutut,,tabaʔ,ʔikul,ʔuleg,bigih,kutuʔ,wawwahhay,kakkawwaʔ,deleg,nabwel (bewel),,bulung,lamut,habung,lameh,,puyek,batuʔ,pantal,danum,,baybay,ʔahin,lebeng,muyung,kebunyan,bulan,bittuwen,kulput,,ʔudan,kidul,kedyam,dibdib,hebʔuk,ʔatung,tengnin,magʔanan; haʔpey,naʔbel (ʔebel),belʔat,ʔapuy,legab,ʔahuk,depʔul,ʔandeket,mablah (belah),madlang,malulaw,maʔattaʔ,ʔekket,ʔetteteng (ʔetent),ʔantikkey,ʔandukkey,meʔingpih,mahdel (hedel),nahkit (hekit),mahkang (hekang),degeh,baʔing,daʔan; neʔaʔammaʔ,baluh,kayyaggud,lewah,,hileng,ʔaggew,tuʔun,pigan,taluʔ,kalab,,,,daʔul,,,neʔihnup (henup),ʔedawwiʔ,ʔattuʔ,,,,,,,hipaʔ,hipaʔ humman,hinʔappil,ʔemin,,hedin,pigaʔ,bekken,bilang,hakey,dewwaʔ,telluʔ,ʔepat,limaʔ,ʔenem,pituʔ,waluʔ,heyam,hampuluʔ,dewwampuluʔ,,hanggatut,libuʔ
1549,Kamayo,8.10796,126.314,kama1363,"Summer Institute of Linguistics (unknown authors). 1966. Kamayo available via Zorc, R. David. 1972. Unpublished field notes.",229.0,https://abvd.eva.mpg.de/austronesian/language.php?id=1549,siŋku; ʔalíːma,kawáa,tuʔú,sikí,,dáan,sudlay; ʔabút,ya=báːlik; balí,laŋúy,ripáʔ,ʔalikabúk; ʔabúg,páːnit,likúd,tiyán,pusáʔ,tinaʔí,ʔatáy,súsu; dagárha,ʔabáːga,sáyud; tigám,dúmdum(a); dumdum(an); nimnumdum(i),hádluk,dugúʔ,ʔuː,liʔúg,buhúk,ʔirúŋ,ginhaːwa,ya=nimáːhuʔ; -bahúʔ; hamút,báʔba,ʔuntú,díːlaʔ,hikúu,tiyahúʔ,súːka,ludáʔ,kaʔán,supáʔ; mamáʔ,súnʔad; hinúg; preparado,ʔinúm,báːŋaʔ,súpsup,talíːŋa,duŋúg,matá,kitáʔ,,turúg,higdáʔ; kuwáŋ,dámgu,(ga-)ʔíŋkud,ʔindúg,ʔutáw,ʔusúg,bubáy,ʔísuʔ,,ʔasáwa,ʔináʔ,ʔamáʔ,báʔay; baːy,ʔatúp,ŋarán,súlti,hukút; lúbid; písiʔ,búgkut(i),,,,,duŋgáb,sumbag,,paty=un,patáy,buhíʔ,káːut,ʔutúd; hiːwaʔ,káːhuy,púud; hatsa,haʔít,waʔ day haʔít,,tanúm,,tuːbuʔ,,kúːmus; kurúːmus,hawid=an; kámaŋ; haŋkup,lubúŋ,palít,abrih,,(ʔi)rabák; bunúʔ,huːg,ʔidúʔ,láŋgam,ʔitlug,balhíːbu,páːnid,lupád,,karne; ʔunúd,tabáʔ,ʔíːkug,sawá; haːs,ʔúud,kúːtu,híːram,lawáʔ; láwaʔ,,bugúk; barʔus; gapúʔ,,dahún; támbaw,,burák,,ságbut,pasák; lúːpaʔ,batú,buháːŋin,túːbig; =miláːdu,maslug; ʔáːwas,dáːgat; láud,ʔasín,láːnaw; lanáŋ; lamʔaw; sapáʔ,guráŋːan,láŋit,búːwan,bitúːʔun,,-; tunʔug; dagʔúm; paŋáːnud,ʔurán,líntiʔ,kilát,háŋin,huyúp,ma=páːsuʔ,tignáw,taháy,,búgʔat,ʔatuːn,suːnuŋ,ʔabúː; ʔabúu,ʔabú; ʔábú,ʔitúm,putíʔ,puá,diláw,ma=dalág; hiláw,,badí,gamáy; hayupúʔ,habáʔ,,,manipís; kaʔíg,bagáʔ; madákmuː,mahapdús,síːpug; masipgánun; bayhu,hinúːʔud; dáʔán,bagʔú,(mahːsay); madayáw,maraʔát,tinúːʔud,duːm,ʔádlaw,túːʔig,,,,,sa súud; kabubútʔun,(sa) taʔás; mataʔás,(sa) ʔubús,,,harapít,harayúʔ,háːʔin,ʔakú,,yaʔán,kitá,,silá,ʔúːnu; ʔunaːn,sinú,laʔín; aŋ maŋa ʔupúd,(tanán); hurút,,,pilá,bukúʔ,ʔiháp,ʔisá,duhá; duwáh,tulú; tuú,ʔupát,,ʔunúm,,otso,,diis,,,(ʔisá ka) gatús,líbu
681,Kankanaey,16.8548,120.689,kank1243,Janet Allen,233.0,https://abvd.eva.mpg.de/austronesian/language.php?id=681,takkay,kannigid,kannawan,siki,mandan,danan,omali,somagong,langoy,nalogit,tapok,kopkop,edeg,eges,tong-a,eges,atey,soso,padanga,ammo,mannemnem,egyatan; omegyat,dada,toktok,bagang,book,eng,anges,songsongen,tepek,bab-a,dila,mayekyek,man-oga,man-ota,mantogpa,mangan,man-gaga,man-oto,man-inom,katen,sosoen,keweng,dengngen,mata,ilaen,man-owab,maek,bomaktad,man-iitaw,tomokdo,omalagey,ipogaw,lalaki,babai,anak,asawa,asawa,ina,ama,beey,atep,ngadan,ibaga,lobid,ikabbot,mandait,dagom,man-anop,mamana,todoken,seppaten,akewen; mangakew,peslen,matey,matago,gog-oen,betbeten,kaiw,desigen,mattadem,mangodel,maowang,man-esek,pilien,gomabay,lomat-ed,ipespes; pespesan,egnan,mankaot,lalkoan,bokatan,bayoen,itpig,mag-as,aso,titit,itlog,dotdot,payak,mantayaw,otot,lames,taba,iko,eweg,kowang,koto,lamok,tikawa,nigay,naboyok,panga,tobo,lamot,sabsabong,lames,gabgab,lota,bato,bisil,danom,omaloyas,daga,asin,lebbeng,kada,daya,boan,talaw,liboo,liboo,odan,kido,kimat,dagem,mandagem; sib-okan,man-atong,mansiled,namgaan; mapgaan,nabasa,madagseg,apoy,pooan,asok,dap-o,mangetit,mankilat,mandada,,maata,kitkitoy,dakdake,aptik,ando,naingpis,masde,nalipit,annawa,mansakit,mabain,nakay; nabbakes,balo,siged,lawa,tet-ewa,labi,agew,tawen,pig-an,mantabon,somakyab; mantikid,sin,sin eneg di…,sin ngaton di…,sin dallem di…,sinaey,sisana; sidooy,asag-en,addawi,into,ak; ko; sak-en,ka; mo; sik-a,na; sisya,tako; datako; mi; dakami; kami,kayo; yo; dakayo,da; daida,sino,sino,odom,amin,ya,mo,intoy iyat,aga; adi-; baken-; adj,bilangen,esa,dowa,tolo,opat,lima,enem,pito,wao,siyam,sinpo,dowanpo,limapolo,gasot,libo
432,"Kankanay, Northern",17.1057,120.786,nort2877,D. Hettick in Reid (1971),184.0,https://abvd.eva.mpg.de/austronesian/language.php?id=432,lɨ'dɨng,kani'gid,kana'wan,'siki,mɨn'daʔan,,,liw'liwɨs,mɨn'saʔay,na'kilot,'tapok,kol'lop,'ʔɨdɨg,ʔɨ'gɨs,ʔi'ngit,ʔɨ'gɨs,'ʔatɨy,'soso; pa'gaʔiw,'pokɨ,gik'kin,,ʔomɨg'yat,ba'sa,ʔu'wo,ba'gang,bo'ʔok,ʔɨ'ʔɨng,,'songsong,to'pɨk,bab'ʔa,di'la,mɨnʔɨ'yɨk,min'ʔaga,'ʔota,top'pa,ma'ngan,mɨ'ma,lom'wag; mɨn'ʔoto,ʔomi'nom,ba'ngɨt,'sopsopɬ,'ʔinga,dɨng'ngɨ,ma'ta,'ʔila,,masɨ'yɨp,,ʔiʔi'taw,ʔitok'do,ʔitak'dɨg,ʔipo'gaw,la'laki,ba'baʔi,ʔo'nga,ʔa'sawa ay la'laki,ʔa'sawa ay ba'baʔi,'ʔina,'ʔama,ba'ʔɨy,ʔa'tɨp,nga'dan,ka'nan,ta'li,ʔiba'ʔod,'daʔit,'dagom,mɨnʔa'nop,,doy'ʔokɨn,,mɨn'ʔakɨw,pa'tɨy,na'tɨy,,min-ga'tɨ; kot'kot,gɨdgɨ'dɨn,'kaʔiw,,mɨnta'dɨm,ngo'dɨl,lo'mokso,mɨnʔis'ʔɨk,pili'yɨn,,,pɨspɨ'sɨn,gɨn'ʔan,mɨn'kaʔob,la'kowan,,mɨn'bayo,ʔiga'yang,ma'ʔɨkdag,'ʔaso,'koyat,ʔit'log,'gatod,pay'yak,to'mayaw,'ʔotot,,ta'ba,'ʔiko,'ʔowɨg,kɨ'ʔang,ko'to,la'mok,ʔating'kawa,ʔi'kan,ma'donot,,'tobo,la'mot,'sabong,bɨ'gas,,'lota,ba'to,la'gan,da'nom,,bay'bay,ʔa'sin,po'song,'pagpag,da'ya,'bowan,ta'law,li'boʔo,,ʔo'dan,ki'do,ba'gilat,da'gɨm,sip'ʔoy,min'poʔos,mɨn'tɨdɨk,na'ʔango; ʔisap'ʔɨy,natɨm'bɨ,mɨndag'sɨn,ʔa'poy,sɨg'bɨn,ʔa'sok,'dapo,ngiti'yan,po'law,mɨn-ga'dangdang,kinaʔo'nɨgan,'bildi,tɨʔɨ'tɨʔɨn,dak'kɨl,ʔap'tik,ʔan'do,mɨn'yapit,mɨnsɨ'dɨ,nali'pit,ʔanna'wa,sa'kit,maba'ʔin,na'bayag; naba'kɨs,ba'lo,ʔa'may,nga'wi,,la'bi,'ʔagɨw,taw'ʔɨn,tongo'na,ʔi'gago,ka'ʔab,,,,'silok,,,ʔa'sagʔɨn,ʔadda'wi,ʔin'to,,,,,,,si'no,si'no,tɨ'kɨn,ʔam'ʔin,,mo,ka'ʔat na,ba'kɨn,'bilang,ʔɨ'sa,do'wa,to'lo,ʔɨ'pat,li'ma,ʔɨ'nɨm,pi'to,wa'ʔo,si'yam,sim'po,dowam'poʔo,,ga'sot,'libo
33,Kapampangan,14.9603,120.502,pamp1243,"Blust from: Forman (1971), McFarland 1977",231.0,https://abvd.eva.mpg.de/austronesian/language.php?id=33,gāmat,kaqilí,wánan,bitís,lákad,dálan,dátaŋ,kurba,káwe,ma-rinát,alik|abuk; púlbus,balát,gúlut,á|tcan,binyás; butul,bitúka,até,súsu,pagó,balwan,ísip,ma-takút,dáyaq,búntuk,bátal,bwak,áruŋ,maŋis|nawa,bawan,asbúk,ípan,dílaq,ilï,kiyák,súkaq,yapsa,maŋám,gígut; mamáq,lútuq,inúm,-ket,sipsip,balugbúg,damdaman,matá,íkit,úyab,tudtud,kéra,maa-ninap,luklúk,tikdóq,taú,laláki,babái,anák,asáwa,asáwa,maq,núnuq,balé,buuŋán,lagyúq,sábi,lúbid,talíq,tayí,karayum,man-áyup,suldúŋ,saksák,paldu,maa-nako,paté,maté,ma-biyé,kaskás,putut,dútuŋ,baŋal,ma-tarám,ma-purul,mag-obra,tanam,piliq,dágul; túbuq,ma-kalbag; limbág,paslan,talan; sakmál,kulkúl,salíq,búklat,bayú,atcáq; pukúl-an,ma-nábuq,ásu,áyup,ébun,bagyús; bulbul,pakpak,sulápo,dagís,katawan,tabáq,íkiq,ubíŋan,bu|láti,kútu,amúk,baabagwáq,asán,bugúk,saŋá,bulúŋ,émut; yamut,sampága,búŋa,dikút,gabún,batú,balás,danúm,mam-agus,dayat malat,asín,labák,gúbat; pulúq,bánwa,búlan,batwín,lúlaq,úlap,urán,duldúl,kildáp,áŋin,labul,ma-páliq,ma-rímla,ma-laŋíq,ma-basáq,ma-báyat,apíq,silab,asú|k,abú,ma-tuliŋ,ma-putíq,ma-lutúq,diló,bérde,ma-latíq,ma-rágul,ma-kúyad; pandák,ma-kábaq,impís,ma-kapál,ma-kíput,ma-lápad,ma-sakít,ma-ríne,ma-tuá,báyu,ma-kayap,ma-rók,talagá; tutúq,béyi,aldó,bánwa,kap|ilán,salikút,ukyát; i|panik,kiŋ,lub,bábo,babáq; lálam,iní,ián; itá,sípiŋ,ma-rayuq,ante; anta; nukarín,aku,ika,ia,itamu; ikami,ikayu,ila,naŋ; nanuŋ,nínu,aliwaq,lagánas,ampó; anpón; at,nuŋ,makanánu,alíq,bílaŋ,métuŋ,adwáq,atlú,apát,lima,anam,pitú,walu,siam,apulu,aduang-pulu,limam-pulu,dinalan,libu
