lon,lat,log_w_ratio
110.12492656946229,0.5169609350794968,-0.005420078215449733
110.18731072153703,0.5169609350794968,-0.005420381991966945
110.24969487361176,0.5169609350794968,-0.005420685768484158
110.3120790256865,0.5169609350794968,-0.0054209895450013715
110.37446317776124,0.5169609350794968,-0.005421293321518584
110.43684732983598,0.5169609350794968,-0.005421597098035798
110.49923148191073,0.5169609350794968,-0.00542190087455301
110.56161563398545,0.5169609350794968,-0.005422204651070223
110.6239997860602,0.5169609350794968,-0.005422508427587436
110.68638393813494,0.5169609350794968,-0.005422812204104649
110.74876809020968,0.5169609350794968,-0.005423115980621862
110.81115224228442,0.5169609350794968,-0.005423419757139075
110.87353639435915,0.5169609350794968,-0.005423723533656288
110.93592054643389,0.5169609350794968,-0.005424027310173501
110.99830469850863,0.5169609350794968,-0.005424331086690714
111.06068885058338,0.5169609350794968,-0.005424634863207926
111.12307300265812,0.5169609350794968,-0.00542493863972514
111.18545715473284,0.5169609350794968,-0.0054252424162423525
111.24784130680759,0.5169609350794968,-0.005425546192759565
111.31022545888233,0.5169609350794968,-0.005425849969276779
111.37260961095707,0.5169609350794968,-0.005426153745793991
111.43499376303181,0.5169609350794968,-0.005426457522311205
111.49737791510654,0.5169609350794968,-0.005426761298828417
111.55976206718128,0.5169609350794968,-0.00542706507534563
111.62214621925602,0.5169609350794968,-0.005427368851862843
111.68453037133077,0.5169609350794968,-0.005427672628380056
111.74691452340551,0.5169609350794968,-0.0054279764048972695
111.80929867548025,0.5169609350794968,-0.005428280181414482
111.87168282755498,0.5169609350794968,-0.005428583957931695
111.93406697962972,0.5169609350794968,-0.005428887734448908
111.99645113170446,0.5169609350794968,-0.005429191510966121
112.0588352837792,0.5169609350794968,-0.0054294952874833335
110.06254241738755,0.5716563224932484,-0.005419970413130443
110.12492656946229,0.5716563224932484,-0.005420169958079326
110.18731072153703,0.5716563224932484,-0.005420414748784364
110.24969487361176,0.5716563224932484,-0.005420682946941501
110.3120790256865,0.5716563224932484,-0.005420986723458714
110.37446317776124,0.5716563224932484,-0.005421290499975927
110.43684732983598,0.5716563224932484,-0.00542159427649314
110.49923148191073,0.5716563224932484,-0.005421898053010353
110.56161563398545,0.5716563224932484,-0.005422201829527566
110.6239997860602,0.5716563224932484,-0.005422505606044779
110.68638393813494,0.5716563224932484,-0.005422809382561991
110.74876809020968,0.5716563224932484,-0.005423113159079205
110.81115224228442,0.5716563224932484,-0.0054234169355964175
110.87353639435915,0.5716563224932484,-0.00542372071211363
110.93592054643389,0.5716563224932484,-0.005424024488630844
110.99830469850863,0.5716563224932484,-0.005424328265148056
111.06068885058338,0.5716563224932484,-0.005424632041665269
111.12307300265812,0.5716563224932484,-0.005424935818182482
111.18545715473284,0.5716563224932484,-0.005425239594699695
111.24784130680759,0.5716563224932484,-0.0054255433712169085
111.31022545888233,0.5716563224932484,-0.005425847147734121
111.37260961095707,0.5716563224932484,-0.005426150924251334
111.43499376303181,0.5716563224932484,-0.005426454700768547
111.49737791510654,0.5716563224932484,-0.00542675847728576
111.55976206718128,0.5716563224932484,-0.005427062253802973
111.62214621925602,0.5716563224932484,-0.005427366030320186
111.68453037133077,0.5716563224932484,-0.0054276698068373985
111.74691452340551,0.5716563224932484,-0.005427973583354612
111.80929867548025,0.5716563224932484,-0.005428277359871825
