phoneme,n_languages,freq,IDF
phoneme_195,1,5.64334085778781e-4,7.4798641311650265
phoneme_197,1,5.64334085778781e-4,7.4798641311650265
phoneme_198,1,5.64334085778781e-4,7.4798641311650265
phoneme_199,1,5.64334085778781e-4,7.4798641311650265
phoneme_200,4,0.002257336343115124,6.093569770045136
phoneme_201,1,5.64334085778781e-4,7.4798641311650265
phoneme_202,1,5.64334085778781e-4,7.4798641311650265
phoneme_203,1,5.64334085778781e-4,7.4798641311650265
phoneme_204,1,5.64334085778781e-4,7.4798641311650265
phoneme_205,2,0.001128668171557562,6.786716950605081
phoneme_206,1,5.64334085778781e-4,7.4798641311650265
phoneme_207,1,5.64334085778781e-4,7.4798641311650265
phoneme_209,1,5.64334085778781e-4,7.4798641311650265
phoneme_210,8,0.004514672686230248,5.40042258948519
phoneme_211,3,0.001693002257336343,6.3812518424969165
phoneme_212,1,5.64334085778781e-4,7.4798641311650265
phoneme_213,1,5.64334085778781e-4,7.4798641311650265
phoneme_214,5,0.0028216704288939053,5.870426218730926
phoneme_216,20,0.011286681715575621,4.484131857611035
phoneme_217,8,0.004514672686230248,5.40042258948519
phoneme_219,1,5.64334085778781e-4,7.4798641311650265
phoneme_220,1,5.64334085778781e-4,7.4798641311650265
phoneme_221,26,0.014672686230248307,4.221767593143544
phoneme_224,1,5.64334085778781e-4,7.4798641311650265
phoneme_226,11,0.006207674943566591,5.081968858366656
phoneme_227,1,5.64334085778781e-4,7.4798641311650265
phoneme_228,1,5.64334085778781e-4,7.4798641311650265
phoneme_229,2,0.001128668171557562,6.786716950605081
phoneme_230,22,0.012415349887133182,4.38882167780671
phoneme_231,1,5.64334085778781e-4,7.4798641311650265
phoneme_232,1,5.64334085778781e-4,7.4798641311650265
phoneme_234,17,0.009593679458239277,4.64665078710881
phoneme_235,1,5.64334085778781e-4,7.4798641311650265
phoneme_236,13,0.007336343115124154,4.914914773703489
phoneme_237,1,5.64334085778781e-4,7.4798641311650265
phoneme_238,5,0.0028216704288939053,5.870426218730926
phoneme_239,7,0.0039503386004514675,5.533953982109713
