"","Japanese","English","Spanish","Agutaynen","Arta","Ata Manobo","Balangingi","Bonggi","Botolan Sambal","Central Cagayan Agta","Coastal-Naga Bikol","Central Bontoc","Filipino","Ibaloi","Ibanag","Ibatan","Ilongot","Isinai","Isnag","Kagayanen","Karao","Keley-i Kallahan","Kinaray-a","Maguindanao","Masbatenyo","Northern Subanen","Pangasinan","Pangutaran Sama","Rungus","Sabah Malay","Southern Sama","Tagabawa","Tambunan Dusun","Tatana","Tausug","Tboli","Timugon Murut","Tuwali Ifugao","Western Subanon","West Coast Bajau","Yakan","Yogad","Hadza","Kxoe","Buka","Xu^","\u450?Hu^","Temne","Suppire","Dagbani","Mumuye","Fon","Nupe","Idoma","Degema","Igbo","Aghem","Babanki","Tikar","Bembe\sub 2\nosupersub","Nyoro","Nyakyusa","Mwera","Tswana","Southern Sotho","Lozi","Songhai","Kanuri","Fur","Dongolawi","Murle","Shilluk","Nuer","Mangbetu","Coptic","Tera","Margi","Kilba","Glavda","Gude","Kanakuru","Sura","Paa","Zayse","Kemant","Bilin","Burji","Hadiyya","Yaaku","Afar","Dasenech","Georgian","Basque","Kabardian","Hunzib","Lezgi","Hungarian","Eastern Saami","Southern Saami","Finnish","Ingrian","Vepsian","Livonian","Chuvash","Gagauz","Turkish","Crimean Turkish","Turkmen","Azerbaijani","Uzbek","Bashkir","Tatar","Baraba","Kalmyk","Greenlandic","Malto","Kannada","Kodagu","Tamil","Malayalam","Newari","Lepcha","Thakali","Chepang","Thulung","Sunwar","Khaling","Bodo","Garo","Nocte","Lotha","Ao","Angami","Tangkhul","Thado","Khasi","Kusunda","Maung","Ngalkbon","Wagiman","Marithiyel","Maranungku","Gugu Yalandyi","Pitta-Pitta","Kalkatungu","Yalarnnga","Aranda","Nhanda","Eyak","Hare","Slave","Chipewyan","Yurok","Blackfoot","Arapaho","Shawnee","Micmac","Bella Coola","Halkomelem","Lushootseed","Upper Chehalis","Cowlitz","Coeur dAlene","Yuchi","Crow","Hidatsa","Cherokee","Coos","Nez Perce","Mountain Maidu","Chitimacha","Alabama","Karok","Northern Paiute","Shoshone","Galibi","Wayana","Trio","Waiwai"
"Japanese",0.999999999975768,0.491264775118766,0.735600029928183,0.348238765595502,0.288610660194006,0.343425907285181,0.347904849407861,0.470781857932845,0.371035082996379,0.35795144363915,0.39881446850199,0.322622096694313,0.433292995406414,0.3694499392111,0.346905446747011,0.359540072356428,0.345583437960846,0.348801320533007,0.354407822495011,0.375981288611081,0.301375702213587,0.342972250670668,0.346581993187513,0.322259952014043,0.283845440915946,0.331336202347798,0.408478389749698,0.360038811853502,0.342274561692152,0.460986342623183,0.372891884328866,0.334133234587075,0.342274561692152,0.386598020508606,0.312077822789054,0.34040503143329,0.362652697463022,0.350933691690565,0.309140986340478,0.343552101119347,0.363634456724747,0.372367339482527,0.736834191340093,0.736873661090687,0.736873661090687,0.736873661090687,0.540539677854803,0.295456776861221,0.277017930061221,0.375840910840449,0.420071599965109,0.403023482062068,0.457963357891545,0.485721651085137,0.315013753132083,0.401433278069043,0.250663784086475,0.311149263792404,0.374609117907468,0.297238313446574,0.295636034838139,0.363512356084085,0.272439069557743,0.346438767835377,0.357967871914581,0.337054059471928,0.379300167903083,0.474472857480851,0.500753027388963,0.41728096276657,0.350233763282983,0.407762623762601,0.449368744578596,0.332765457006892,0.530816497611308,0.435699924436058,0.441936014028603,0.448366968885077,0.393668164181838,0.358636921668332,0.640004539830812,0.626569261142332,0.477300871992218,0.437192704213706,0.49806976787178,0.405236546815439,0.445466013394237,0.509962852890514,0.307502562487756,0.412078796894367,0.360515679057369,0.432463289358491,0.406863799671078,0.474718802046425,0.383204615978457,0.503880571892893,0.465549041812234,0.506786987798511,0.421561069695429,0.547681872479404,0.578636451766767,0.436416584934743,0.563874653911418,0.521638281257027,0.45606399177733,0.508858086359669,0.471373040583676,0.530596746841035,0.466177885333309,0.507916366491622,0.482583945589342,0.46614051993052,0.46614051993052,0.510019700017076,0.352928499416958,0.473382855821647,0.510007582969303,0.591791777000799,0.586669849749871,0.573835181151796,0.558570311547809,0.431406531744841,0.448333748509909,0.441997647811247,0.542020171976491,0.419479697595789,0.405086632278026,0.605299499522557,0.563378843582205,0.453425398496863,0.547785439847994,0.534316858885733,0.365916445593037,0.49831982532231,0.366855707388188,0.568749073049014,0.50101932968644,0.381573731304832,0.411760473240577,0.358102345875714,0.38454987695937,0.460252571429854,0.390571582055928,0.478043242820009,0.360242726667287,0.382549359850153,0.371886877350946,0.336759502678234,0.371037012253437,0.388372384577397,0.388372384577397,0.455936762884041,0.432603390467694,0.400405025289487,0.406246356106329,0.323573600099359,0.409605650744837,0.348552360028975,0.318455613634146,0.311063893028158,0.267838147627127,0.310600555812538,0.367293775492687,0.365067961544267,0.37211132743591,0.43477029905055,0.354443490165231,0.384849488743394,0.361728324409352,0.49474416507164,0.379584496548036,0.463143567557253,0.419501664895019,0.398516988112984,0.359826938854609,0.366171408035269,0.413096213782265,0.406664095437624,0.43319538252356
"English",0.491264775118766,0.999999999954652,0.551992672471311,0.65242882254463,0.515659311017149,0.667122550456946,0.591846680469549,0.703555834360642,0.548812081379646,0.51269106597401,0.493181425857412,0.585199667919617,0.581243057934365,0.621725669729794,0.693266984320552,0.563707382492326,0.645186460010409,0.592633797662975,0.533584819386423,0.577594567457875,0.444105867272719,0.645021962506031,0.556289348831011,0.598513701817467,0.483099152694849,0.640240156934332,0.571032724487628,0.56449299724635,0.589938356098422,0.777641637924672,0.581863780284036,0.662003055928865,0.589938356098422,0.5645419464657,0.49906201991425,0.594651106022307,0.556725583170799,0.660646194736456,0.481519572849949,0.549993596199704,0.57356367891138,0.543991605561219,0.47048390118702,0.409437311870086,0.409437311870086,0.409437311870086,0.79184756457904,0.56773483051754,0.434552637991135,0.557020155842032,0.595908904451177,0.620743310818257,0.673776273928941,0.713534062278097,0.527595865384722,0.662935250311539,0.36544213264499,0.4648065146081,0.599040603461907,0.457975442704008,0.488936046595148,0.500434118499866,0.37570292078981,0.478288007768503,0.494001631398617,0.465615812393682,0.733796806510023,0.697883383274472,0.714825890260579,0.57778467975698,0.530622401484839,0.637431671928077,0.777921963739226,0.514222172216599,0.629525872721066,0.786167552794117,0.699982555980132,0.680712409146794,0.587882810210287,0.542560927126846,0.680193808251654,0.595632798931827,0.592852208769346,0.6539860612771,0.666548271690652,0.565068816912762,0.698826582476435,0.696666711674094,0.477757363045473,0.63238072180452,0.489056706733686,0.703840345619938,0.777395840162773,0.637911389371549,0.509082099179391,0.58000384368957,0.797971641509016,0.769624980290763,0.775907530455845,0.790837056421588,0.732270059079286,0.759004425076497,0.734510008672699,0.69283360085638,0.59765138104135,0.836926437786849,0.708828335160276,0.795145902172064,0.730996530869066,0.66894819195464,0.682308756599094,0.730960950984814,0.730960950984814,0.660814136133785,0.517389157339467,0.647230686488244,0.769691549290836,0.832010494474151,0.729602356859417,0.664143196423668,0.73953487086695,0.675590493282977,0.661471122884133,0.596136618209851,0.685808777501067,0.513134945154341,0.596880063614043,0.670311567398379,0.744762019937528,0.758946274122622,0.743023589033292,0.705684117399347,0.496323512679929,0.728222061075283,0.659344545108991,0.478606969882517,0.7149099150924,0.467797127131274,0.467239709001718,0.501456609571817,0.622497411156385,0.748639293743504,0.556234690768436,0.666533071365392,0.673959113501786,0.534986469422763,0.504032522551773,0.46317522612905,0.524311051057124,0.545697935503201,0.545697935503201,0.64480210532895,0.722445605621535,0.614043049084016,0.597386033592454,0.538794644579305,0.590781413281526,0.620429245582883,0.633325550230583,0.533533693359255,0.519087890151604,0.607739929229071,0.717783630101932,0.560972068480218,0.686896652067024,0.648657095570104,0.56221543107131,0.637251711640408,0.530704328608492,0.773371801899022,0.611665541618653,0.682361284290066,0.697720485125257,0.654441176688894,0.512388551324964,0.640841764055,0.622524990708601,0.579037551063446,0.597322560075023
"Spanish",0.735600029928183,0.551992672471311,0.999999999987494,0.44701615431731,0.47059568966824,0.407307082175717,0.40801479013994,0.44444242343258,0.336127908669849,0.32939208568697,0.434941115395409,0.416069016106852,0.431978425388737,0.432900283159144,0.47033307565736,0.413101844468402,0.541657942401005,0.40823170361901,0.400442091547015,0.406166568607275,0.315932791481601,0.392227972371424,0.498782371988676,0.564007059530924,0.39156003343544,0.375755281244713,0.431550940733834,0.391551645623959,0.355231101987546,0.452431203167046,0.333399964524274,0.483128357365587,0.355231101987546,0.3337456098788,0.500367663476967,0.397749323401641,0.373652010820658,0.461321970684758,0.342728317755422,0.322698282688379,0.384677850759186,0.426858633203231,0.741519209123832,0.708501558121683,0.708501558121683,0.708501558121683,0.512617489371758,0.567333601752652,0.48474237676562,0.446725755122924,0.448387368866768,0.425594552033167,0.400111526564059,0.44535729777221,0.403492365413523,0.497949719166814,0.490727003396708,0.551074647521616,0.478446653930389,0.325188993009123,0.567598250495263,0.44296877064251,0.36121327803838,0.460120081324871,0.45906001164147,0.360268682451644,0.515092984261788,0.466884967719735,0.472459504231654,0.488312336770446,0.450847140815268,0.410414702191224,0.474188943837785,0.34546457193593,0.729787418683123,0.453147673044933,0.457585930156119,0.434597118112044,0.371968038076266,0.483848192800662,0.641851571898125,0.590573161334081,0.843073476803488,0.58081105033267,0.502265592526106,0.455254578752273,0.608387204658555,0.521155219788463,0.595924697485835,0.579008277981921,0.478164034162983,0.468139475000562,0.469366362027861,0.449574206925183,0.516473880282301,0.392021374904958,0.583653002514607,0.451395082425928,0.501563692995513,0.479763513627437,0.471562246313976,0.428733757117676,0.470013514388806,0.438577153579028,0.373824319078767,0.510903532360418,0.44252987015285,0.493785481612498,0.440752610704061,0.435418066440815,0.418652012891202,0.440744801329544,0.440744801329544,0.428428799517067,0.330126589268333,0.484278092638357,0.521680053162901,0.494792602788216,0.537037449919623,0.504860489384427,0.507574476134789,0.40318154561432,0.523601679537418,0.39194591756455,0.466482164447494,0.330805400454141,0.372795903578051,0.486319465790125,0.477457821619088,0.450667170596742,0.538872078215775,0.463975315411272,0.319729477575093,0.457595175149003,0.407343127021716,0.550739830316103,0.472399049883208,0.381810570007767,0.333085815161683,0.336654581060678,0.383358591184083,0.419344481897524,0.340424287293201,0.400106244148587,0.401162805420766,0.329202215776698,0.423938198011477,0.307525265572689,0.393251047928101,0.440517770475414,0.440517770475414,0.42874142375695,0.404350477573728,0.449561958084197,0.391257118464319,0.507728499439157,0.384032259903567,0.558774720105484,0.444203292844525,0.57207199043375,0.534424702701731,0.546725849443627,0.4986904801466,0.498830962563517,0.426040255453205,0.436488141377522,0.361172908669737,0.407021199806501,0.340862372952882,0.491401563445814,0.387704626400438,0.451855495667023,0.422154158612845,0.465848594182268,0.32533544581874,0.451879384462697,0.399069524621745,0.396888029977964,0.396587999149139
"Agutaynen",0.348238765595502,0.65242882254463,0.44701615431731,0.999999999963751,0.678561122302451,0.789024998716919,0.83116680985281,0.608610795286222,0.723002966016541,0.69837803220225,0.725186878503373,0.46248679633003,0.833482367565075,0.823119288530482,0.887636918478025,0.82175542643043,0.835439449876191,0.831261798355018,0.790734935195246,0.81505675932868,0.653460316050918,0.778366548740353,0.794095828142956,0.835548628902155,0.777205964345379,0.630047378308144,0.714361478290634,0.815456756478692,0.593626321186547,0.596976978780239,0.714761196073988,0.768026270486097,0.593626321186547,0.613562367201508,0.706947894392351,0.754075328050684,0.713823052006502,0.767729172913732,0.691825932153606,0.53863464014049,0.777087198841209,0.802032928584535,0.429154127201508,0.352133586687415,0.352133586687415,0.352133586687415,0.632567368325825,0.437694061955202,0.359425461026696,0.441638099934867,0.724239138991057,0.59161014701069,0.524957079969321,0.555707578495068,0.397734963894542,0.597190816159973,0.39655267328853,0.378886939523095,0.384855988663229,0.451956707187206,0.374537876584976,0.384777420677338,0.436442808085361,0.425084272797796,0.428072642221369,0.413746347821827,0.54534375032359,0.567723940424412,0.543587474000389,0.559171554603806,0.65502082781284,0.521536096587489,0.549948107699726,0.510906022287385,0.483708091456381,0.616946461821935,0.537267268925929,0.56913488200914,0.711887612239528,0.458579287002562,0.453700266398856,0.506393692724047,0.414959063641102,0.477788186770986,0.471940205614465,0.58906746515451,0.43543670205369,0.43826606774965,0.397184122902682,0.530302010969586,0.541691254191024,0.500515456147641,0.58104376731905,0.537360227494955,0.425940862128835,0.468062078885545,0.595069051248728,0.561545951684599,0.546409353101331,0.530170509703283,0.534084995898477,0.66496474107108,0.552839689788569,0.630445146146812,0.603228721699122,0.620139220562576,0.737869944675491,0.64657803712259,0.670640145228166,0.486727809265656,0.696824170796593,0.670611393901624,0.670611393901624,0.616676045892601,0.413160474475462,0.522425868838895,0.544494575964579,0.559616390914582,0.500467848418852,0.479291515554523,0.519759266912372,0.506709103534689,0.494169251649216,0.487820553724153,0.515652916771893,0.39756588990856,0.459789758604913,0.570070009626966,0.616202354950843,0.52804421282079,0.65056692066104,0.600599830832375,0.425363388457418,0.580435088772613,0.498087756167186,0.402650870090859,0.54376417666933,0.506348290100067,0.526720199847421,0.564351357546246,0.413915354096878,0.593876309261143,0.576577651076658,0.476021883444854,0.661294482066444,0.669659256921811,0.515143170052286,0.574633732330153,0.562454222186689,0.3756747161011,0.3756747161011,0.513729410708314,0.49492439682667,0.48786059325645,0.740124957162581,0.609574404647434,0.578123854946746,0.632887225911229,0.730417540511399,0.632991331644781,0.577159027227442,0.695217643277809,0.887018813518123,0.524696129018335,0.515249273726445,0.515207738787692,0.485752817882683,0.730124832300502,0.520940047417825,0.571610387759787,0.426192515921282,0.533192952258233,0.651970329351116,0.540298401835142,0.413924697040996,0.553483980609089,0.629306940194846,0.613979547204837,0.431658891605061
"Arta",0.288610660194006,0.515659311017149,0.47059568966824,0.678561122302451,0.999999999980849,0.642189034132797,0.678594917637588,0.54108848512417,0.614727647160287,0.720580688529415,0.592950408399633,0.468738822659924,0.673225030627628,0.67424288079201,0.71469125396053,0.733495051417902,0.784488419951082,0.678647504576114,0.652219248550908,0.635447301618195,0.747155239851938,0.757579409610922,0.770567635841033,0.757081041790908,0.79221318723662,0.531593169212869,0.677850270434185,0.67405575937152,0.509116402969798,0.48462779947156,0.599462715537868,0.761319018358836,0.509116402969798,0.674526846775018,0.864334278119625,0.620835886091891,0.589781241339345,0.690955463586092,0.781200045044828,0.467207345086007,0.642110674376166,0.655193718612634,0.282450267138983,0.398988211244577,0.398988211244577,0.398988211244577,0.523236982451508,0.538684872411534,0.477529175640326,0.421491960661238,0.478846279492151,0.513157575544357,0.47902602431577,0.505821430574945,0.392951075346747,0.522919506399521,0.299843687743287,0.572865121425565,0.38602475596393,0.336822480539691,0.37391460606289,0.381886973939344,0.366024180329791,0.4270228959063,0.427618184522149,0.419060683251345,0.530871757946051,0.511195202719439,0.452044204113891,0.706170331161809,0.551215870354032,0.46442572259252,0.493649663191835,0.441581620286096,0.579534549069366,0.533300046953417,0.47252377447848,0.501105176134076,0.593902981512428,0.396796932799824,0.360035527864349,0.431048656953543,0.497229699613912,0.498260643019418,0.428622764071935,0.390741897846825,0.482128784799798,0.358443713056483,0.508414305174842,0.348440266362344,0.354926367291306,0.411133376037446,0.46867264065676,0.438678184972833,0.398367640416376,0.38909401533282,0.563925122964582,0.471026572222718,0.527913672025901,0.439658481639503,0.447945353193975,0.434478989839104,0.461377861682772,0.41415059716077,0.397040574975569,0.501425027093451,0.483868092940034,0.524051043278518,0.436683965751788,0.539109307128531,0.452623979437849,0.43665473345505,0.43665473345505,0.399815189054154,0.497847677554222,0.497793426341278,0.49974054815378,0.462964750991502,0.408088473907104,0.455243543810585,0.439506350599065,0.408640273351377,0.417251296196305,0.398926881618912,0.430891243577945,0.332412545879744,0.387062531354686,0.470505278492421,0.509113534441481,0.432737754678608,0.525685931077835,0.4956914841999,0.466482080229576,0.488612871962948,0.40231027225372,0.520321042033222,0.452273639107952,0.376220911369067,0.342523022730474,0.367397478735399,0.413726318769205,0.382801900617387,0.376959794617955,0.394124350220521,0.441435346086938,0.527243421971723,0.719722085128061,0.379655869196766,0.424864399705902,0.30784568889723,0.30784568889723,0.424317204694089,0.3986095626712,0.456351380773049,0.641915498286847,0.681975579018819,0.661137471628301,0.779850463680221,0.787030163955146,0.706348735857722,0.634553022144672,0.725329216923174,0.681881011810555,0.477697892576516,0.539089030220636,0.420548183682728,0.438874793535053,0.569580688709599,0.420292389606475,0.469492223401583,0.470767536658253,0.441625975140856,0.511371916814265,0.595828847169769,0.486207491726547,0.611887724147516,0.504807633954783,0.481794721474212,0.353636137506439
"Ata Manobo",0.343425907285181,0.667122550456946,0.407307082175717,0.789024998716919,0.642189034132797,0.99999999996403,0.799550286728458,0.709769073448985,0.789875787627924,0.732416403144093,0.691526510488345,0.490218797523559,0.776860168809302,0.794565391941922,0.857091364011189,0.768945997803615,0.787078927913756,0.799702167578506,0.829983807519186,0.732684634070026,0.627898017950312,0.80753466407506,0.741787503485458,0.646483420449225,0.613648447548791,0.775790250955278,0.77219611337462,0.781331547827974,0.65645352100594,0.61479908593585,0.779048919147751,0.821729794781033,0.65645352100594,0.644038216412125,0.660271602880625,0.722787511395655,0.837979776449932,0.907814828373581,0.659208716313257,0.600260894011246,0.746885341549825,0.816408203738334,0.363374220100531,0.345300299424293,0.345300299424293,0.345300299424293,0.648899107991951,0.556775984625164,0.365797143414354,0.450806728098363,0.573747453179036,0.556886873541694,0.604822242621252,0.640439984694202,0.494392408746643,0.644123192883609,0.315916856061092,0.427371248024004,0.431075809794595,0.475336815766326,0.544082727638137,0.53822971441962,0.575759313766561,0.602618563158163,0.603202104289147,0.591601367801775,0.559572314618302,0.645604127563826,0.646844345997667,0.475868739739905,0.775312876198265,0.588871199585449,0.627169653552544,0.459033281610863,0.525755802196919,0.685879084485494,0.580058819755458,0.639508795012224,0.774447016786919,0.511024421359322,0.443144562689953,0.503179363193995,0.453107556877373,0.468025064135067,0.537940083199741,0.478939604678817,0.449088188469116,0.45158206683642,0.560395770217415,0.477847853186547,0.423825085649297,0.695344312256994,0.761336641905039,0.711804598718158,0.524419508006256,0.480608255973037,0.608695803269956,0.581659265418334,0.561111294832467,0.547261712721696,0.553078883947236,0.541169417523583,0.571690902631873,0.495377498712902,0.48153414809674,0.606755621078588,0.583846392918459,0.632351761208093,0.521724905286629,0.475297814460821,0.538896968668808,0.521671095557825,0.521671095557825,0.492968442246598,0.4656081600204,0.510101399154459,0.533314356921439,0.551946385553537,0.488922889457255,0.468110164890622,0.540851460784802,0.500299409387998,0.512725592206947,0.476317670578531,0.533429225403426,0.411921961742266,0.477799434118805,0.555691388700251,0.600544539639564,0.545195512333292,0.525970461982305,0.585620306006736,0.414246332184454,0.603298082408348,0.655260859693976,0.380035105322326,0.646793694234534,0.528835629034338,0.556818107360904,0.596380277489584,0.592849236806827,0.484699147730852,0.446190963056288,0.468433020320695,0.564754898404911,0.657334990517169,0.467085658332233,0.461993546398635,0.625010643842015,0.5343617927351,0.5343617927351,0.746003885515013,0.508209854094705,0.667790710460019,0.727054231826568,0.73685442905575,0.566169576209269,0.652927577704187,0.780169158328227,0.680492398343424,0.503081862957416,0.741232733578131,0.843028475961242,0.609502457616903,0.683420453157227,0.705909897620426,0.618345569406059,0.88846895179467,0.692052459648019,0.557725755155751,0.497861563792186,0.711244196332926,0.833285669120584,0.652832274613324,0.424221016426663,0.689518504478182,0.816199754367525,0.764184547011567,0.589916506837719
"Balangingi",0.347904849407861,0.591846680469549,0.40801479013994,0.83116680985281,0.678594917637588,0.799550286728458,0.999999999957447,0.674767547238093,0.822862250236694,0.762535365896754,0.813932621071211,0.506352041014648,0.90856273278245,0.925408229136813,0.90479455194335,0.901716353674795,0.830877472950721,0.999902442524989,0.89391223722229,0.934805663579387,0.738495180118808,0.760845020715163,0.866137371855431,0.678848096681619,0.72170633985412,0.627800600461948,0.80808083512241,0.922553436416487,0.680014262243547,0.627585021548738,0.81235207970513,0.776795100108258,0.680014262243547,0.725261065696215,0.771001069478346,0.851528978090113,0.867268918425171,0.756954608236375,0.776951151381335,0.684526881733232,0.937184652712963,0.879699827917452,0.375610343071491,0.391570288821373,0.391570288821373,0.391570288821373,0.649518190217733,0.401304580350994,0.417381068132511,0.521343529145351,0.678388387684819,0.751781023896606,0.615104230483996,0.650445742669924,0.502998734291418,0.689074904185399,0.31940977891024,0.489862369568366,0.492804596213402,0.367417665261093,0.428267018627116,0.42169008560505,0.4772361505585,0.465613224559221,0.468783568064852,0.453345141774431,0.541402963132613,0.656832976971705,0.571030804663603,0.54412387519773,0.742865981175173,0.601202930352278,0.640853165519957,0.41167262905823,0.474328753273537,0.671756790642543,0.664735643551674,0.732625366518279,0.873382272809812,0.527031240377016,0.507479451400882,0.631850493306835,0.410778369185525,0.481763976223713,0.549133044463693,0.493032890979799,0.514402993187986,0.516431556613891,0.498218120461193,0.423665058271036,0.488308660421117,0.520359690163689,0.583152196572117,0.533220432038346,0.42509046495431,0.484479688590027,0.537943211448128,0.588619665438988,0.577774550258804,0.557203914313718,0.559719829557158,0.549159126872175,0.580103088850969,0.503198155564693,0.492877735027466,0.620281882132927,0.595932525137864,0.645453026986651,0.529619479160281,0.482492165661478,0.545992449950156,0.529554173558256,0.529554173558256,0.498365277012236,0.47543886254524,0.517615766228876,0.547304328034729,0.55963235530535,0.497091627974651,0.475471577141017,0.54357426881661,0.57353360050542,0.517007102862173,0.483357029971955,0.540908705202701,0.416309919030374,0.481406677930947,0.560456583178735,0.605267958602598,0.63099553319969,0.651228355423479,0.590806931174489,0.477167419848941,0.698441418727397,0.499229146803076,0.461876005195397,0.571116642771809,0.429671526276217,0.414223719057038,0.444890799090962,0.472704355964037,0.494320958514907,0.452295273141839,0.475886392071759,0.557203767702545,0.684297908446838,0.617773733509062,0.475086523491234,0.459403555359204,0.393768267015087,0.393768267015087,0.537068903949164,0.521412910619013,0.507738215533211,0.755927458056705,0.645699812345726,0.582619291979834,0.669022584905252,0.73988370126371,0.71404114655101,0.462514226467507,0.705692094253344,0.858364034837065,0.554339197499512,0.514505011206881,0.604566764270517,0.488349535283676,0.773099138104879,0.545122573130286,0.564469321947469,0.442911470207932,0.551602611901107,0.685352117817202,0.564798440776686,0.428064720347567,0.476864156371282,0.666041984880515,0.621797510589136,0.428763106192013
"Bonggi",0.470781857932845,0.703555834360642,0.44444242343258,0.608610795286222,0.54108848512417,0.709769073448985,0.674767547238093,0.999999999925471,0.689997460644949,0.675122022070924,0.62110626786896,0.629855990605535,0.694983928315828,0.707493832215652,0.681003466399748,0.671876710895942,0.669113243526726,0.676209483725492,0.727884293246885,0.627101666872279,0.557608755877142,0.640060921212513,0.664945521302047,0.563263023652802,0.495931133839552,0.628532285428249,0.649989085759617,0.683924073873844,0.667889512694775,0.717964750243002,0.685941508845136,0.633850513942128,0.667889512694775,0.627348703165112,0.598516869418044,0.644186429304704,0.755290403060893,0.714099481658922,0.59702295519171,0.668092302762114,0.700396787788037,0.768760597620057,0.414053753504596,0.412217224043309,0.412217224043309,0.412217224043309,0.82767483415546,0.507520053435296,0.439117654570119,0.587690321338944,0.752434355386808,0.732937764187774,0.789624543920283,0.835691389105177,0.6282979671738,0.797972534537148,0.408886944167098,0.565783741664667,0.58325794412525,0.532911654656595,0.593717606046649,0.609258671119809,0.530967621086604,0.675319455668436,0.678725521286625,0.659504127653165,0.609844204843557,0.861535513490821,0.814676615356802,0.567520460931915,0.709691080581109,0.788949039019732,0.84099068265842,0.596424604047676,0.560127475255191,0.785976643475091,0.816158634456457,0.843047669297312,0.708979586963413,0.568615549567217,0.624280523434951,0.62978453227952,0.485999012757178,0.600752335249934,0.720872516595328,0.565874424936909,0.602338253906646,0.606975826674342,0.633553071695284,0.631493966555148,0.581898147220399,0.741786169405394,0.736859834140653,0.78072164951056,0.573661121740689,0.620416726765468,0.637538658156796,0.771391632315561,0.690942312101228,0.73100657341125,0.733693918902364,0.720338762797972,0.760693105747389,0.693567059960319,0.607998906249577,0.767951967007829,0.736485877948971,0.797701700113387,0.730268178787621,0.665284563056862,0.753724360111117,0.730187010962604,0.730187010962604,0.638337849216139,0.62415552590266,0.713886649376017,0.68058427838706,0.772205099841272,0.684776517684097,0.642596997268004,0.69513597121818,0.688876346266001,0.661411999597941,0.666618749659537,0.709230463327255,0.545782945432011,0.630864842857101,0.759140225319415,0.820019639872854,0.709763673488128,0.719212712442481,0.800355318890589,0.57036968218781,0.778070019611647,0.618982874223509,0.502454714753678,0.815211203327392,0.525827385006693,0.605105409953465,0.649615828215116,0.654300808885344,0.635684336523203,0.612370375077062,0.640372340689242,0.598406414521797,0.598081071334307,0.645532344776117,0.529995106659947,0.644160105337362,0.552167373397493,0.552167373397493,0.7563772734949,0.599943604980599,0.72100697305121,0.675433493678365,0.592294767502497,0.671319691700314,0.586991289174074,0.62374159134915,0.607517378326593,0.475429006638609,0.605067839920932,0.627524947672708,0.64555992521124,0.636333574759537,0.762209222673081,0.640049195431465,0.696429990705285,0.629290438096944,0.780058466139241,0.618830557419732,0.723355699834411,0.740022881322221,0.654558735419743,0.547809420444937,0.627622463361211,0.712343874956139,0.693033986964563,0.630987868769264
