"","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil"
"Sindangan",0.138208969369704,0.10353319236518,0.299783803087325,0.145281537635307,0.42477529872762,0.469989782738845,0.52778781420273,0.429918744135278,0.341298754345368,0.265067460888301,0.385991353031832,0.197782734090696,0.459416645426577,0.347075779856986,0.337864522887162,0.194852876383711,0.531906587047843,0.214530615269121,0.116693986344812,0.0813606528785778,0.219843017022371,0.30024929183155,0.350872940311137,0.326400109200809,0.611701404228127,0.511896691029684,0.552481073650637,0.999999999910448,0.634883705548476,0.194291727969625,0.636578639343607,0.616409596979562,0.182713484676163,0.0876751810252012,0.360151677717853,0.144723787685541,0.653022866011787,0.202775533185738,0.318727177272149,0.196747505413165,0.422464871027812,0.203634266968173,0.616409596979562,0.128601649913187,0.182300450575325,0.26152391148305,0.372109096965076,0.299042344885035,0.115977758923002,0.142505353924637,0.422719910840774,0.240985479191544,0.576326526132075,0.369030059484056,0.545115873171003,0.665083161421474,0.328860781878013,0.259966318960781
"Binukid",0.163906675123135,0.152164688000533,0.135294627004623,0.214370154896668,0.440281298419086,0.487146292182985,0.268559155773808,0.445612500183922,0.353219351579966,0.274743484853946,0.569549493206858,0.291838288831321,0.623811672676441,0.587584706220996,0.400451391709872,0.287495292693924,0.791897279477297,0.316550622831722,0.172172311993662,0.120043415052276,0.173882815083104,0.38731663507843,0.47635263818325,0.338315020474057,0.958681279708542,0.802263606798917,0.436979830714615,0.634883705548476,0.999999999799478,0.328501473948922,0.99758997778564,0.965982830955582,0.308925396124151,0.148238046454039,0.564514541768636,0.244910738744662,0.972222778803501,0.343038261198127,0.378546468393422,0.332653614229306,0.628967211172633,0.344297503267006,0.965982830955582,0.152513031164253,0.216456981515256,0.389357734911841,0.47982883409933,0.468670328217641,0.196091028426645,0.169251015614453,0.50205674562974,0.407449591091325,0.743451714542545,0.162978690384112,0.276133577064432,0.727710095039825,0.253624404743824,0.407396318913078
"Ata",0.496470140296097,0.621864751642755,0.407700661958166,0.189456533561149,0.389112787795903,0.413395641870785,0.235741454727473,0.378149784765787,0.312251273922668,0.924806911767247,0.503357721274936,0.982349287639883,0.745480550397489,0.516022743413706,0.351680402098466,0.971335436693655,0.251656274802422,0.26862700180181,0.152215091811013,0.106120202949231,0.147296620792432,0.465244445467097,0.569549866608726,0.287096417001728,0.329563383348418,0.275792084594561,0.383581266048652,0.194291727969625,0.328501473948922,0.99999999985959,0.33174802129061,0.321237081271825,0.261691570295867,0.125572865294764,0.193318403588106,0.215051348101559,0.297526684047076,0.301180104232199,0.320667776062648,0.292003624725556,0.192481119340385,0.302224640399429,0.321237081271825,0.129205453450094,0.18336421302516,0.11915408515386,0.582964556586354,0.161113586245156,0.166109260660443,0.143373010459784,0.425293678642055,0.345151692440081,0.227516499507897,0.138319882775315,0.242467514116964,0.249814458541424,0.222702648447438,0.140389051393953
"Tigwa",0.165540945058629,0.154552092566683,0.136631730325212,0.216873112282319,0.445421964237066,0.492834147428228,0.27121329915641,0.450815412403876,0.357368160076286,0.277951353201623,0.576199477255547,0.295245753834111,0.625318704520792,0.593463806107422,0.404458122495305,0.290872126119487,0.794018557709034,0.32024662575592,0.174198238918417,0.121453408978301,0.175601281622313,0.38835064500567,0.477507323837052,0.342265141607258,0.961005136934519,0.804208305333457,0.441298458849651,0.636578639343607,0.99758997778564,0.33174802129061,0.999999999800443,0.968316495026343,0.31197847503886,0.149703068299622,0.565890221107258,0.247351698765457,0.974818298628463,0.34644670771028,0.38228760542974,0.335941196759749,0.630646349844689,0.347700161192848,0.968316495026343,0.154033698101187,0.21859965719204,0.390397193914332,0.481116662822476,0.46980639184147,0.198028976525945,0.170923706540934,0.507018522431963,0.411476374809951,0.745436489746318,0.164899564962815,0.278885726788331,0.729477492356697,0.256152211549894,0.408380524968749
"Dibabawon",0.160296027733922,0.149655340602618,0.132302758243749,0.250397223603395,0.514275015485591,0.477219434363513,0.262620311295552,0.5205021795283,0.412935295328056,0.269144880173401,0.557943458365795,0.285891333580844,0.605506416355385,0.574660792771482,0.391643471637826,0.281656277720814,0.768861266939324,0.310100090257724,0.201332351911382,0.117605339313857,0.170037617575987,0.376046335486747,0.493183270573211,0.331420982356951,0.992553690410429,0.778728167646012,0.427316577019408,0.616409596979562,0.965982830955582,0.321237081271825,0.968316495026343,0.999999999812888,0.35289723711908,0.169337962128535,0.547960835580117,0.239514730034615,0.943932638403979,0.335470061790125,0.370175394255533,0.325297402245961,0.653406723791324,0.336683801473284,0.999999999812888,0.149153370690478,0.2116736539078,0.404486843561852,0.465873200734549,0.454921278778165,0.224002244631438,0.165508244467063,0.57351852788148,0.398439361121731,0.721818449158956,0.190626518475785,0.270049649529946,0.706365088739203,0.248036411730191,0.421742815482845
"Ilianen",0.248840456722322,0.121914758190534,0.322905693214632,0.379950565117361,0.41894738875006,0.388760546143929,0.406328913164636,0.424020266172793,0.62777317859016,0.219255342660715,0.454521312366268,0.232897621042334,0.370519784933922,0.46813986933292,0.608781945128925,0.229447588393745,0.227196058561179,0.512462518166185,0.164012756914077,0.194832931564293,0.138518912499226,0.1114660392903,0.173683305970113,0.26998775159792,0.34954552717481,0.25024957514288,0.348107838646898,0.182713484676163,0.308925396124151,0.261691570295867,0.31197847503886,0.35289723711908,0.999999999875826,0.479850631553339,0.334823772145577,0.371761634422998,0.279796457598424,0.520092446223334,0.301558524391193,0.264999257464024,0.629091196693651,0.52092072566225,0.35289723711908,0.121505834991883,0.172437162800508,0.133607763213082,0.137417948216071,0.146192036536266,0.182480487354096,0.134829118168388,0.467209338234714,0.324583393883318,0.213958323809631,0.155291390277295,0.419156262624808,0.226658333068898,0.3849885216161,0.403134937414004
"Western Bukidnon",0.119406250325463,0.0585008737196267,0.154946500834825,0.182319518650841,0.201032169112522,0.186546993623072,0.194977185622998,0.203466392548275,0.301237356262302,0.105209814660382,0.218102338836162,0.111756070558907,0.177794152823247,0.224637211995956,0.292124400890493,0.11010057021331,0.256132530485502,0.40868377179016,0.0787016249959807,0.0934907052667874,0.0664683876512124,0.125311637943106,0.0833420440682606,0.129553793134148,0.167729641994692,0.120082416693341,0.167039766248596,0.0876751810252012,0.148238046454039,0.125572865294764,0.149703068299622,0.169337962128535,0.479850631553339,0.999999999971408,0.160665398540177,0.178390055085003,0.134260506904268,0.249566688819235,0.144703048399482,0.127160061071699,0.418506448711629,0.249964139231142,0.169337962128535,0.0583046516636172,0.0827440814817695,0.0641117695642032,0.0659400892449162,0.0701503410668792,0.0875633771118314,0.0646978375110252,0.224190696056437,0.155751546569185,0.102668036818857,0.0745166717067283,0.201132397363727,0.108762144282932,0.184736985259142,0.265217618092161
"Sarangani Manobo",0.178655843874124,0.653621096392447,0.416505736855357,0.870361728270384,0.260480217252394,0.276596113314765,0.296659485926052,0.253013699522838,0.419948659833355,0.162544361701035,0.336958158940831,0.172658028282026,0.485355703548418,0.345911227495185,0.444499986763794,0.170931856396842,0.456840127570294,0.366951385431583,0.102373060141964,0.14272171398462,0.0987107937482556,0.219713838470411,0.274568226311951,0.192091413271908,0.5525810029792,0.462422327290465,0.257156359941057,0.360151677717853,0.564514541768636,0.193318403588106,0.565890221107258,0.547960835580117,0.334823772145577,0.160665398540177,0.999999999935539,0.891502768142266,0.551514650403411,0.380570067974695,0.214895430290489,0.195761878562168,0.356795416788224,0.380322614703742,0.547960835580117,0.0869551851744633,0.122879738832801,0.220871697024628,0.776325197907074,0.270140165979659,0.111318079671933,0.0960813872607205,0.285010452859815,0.231303320755892,0.421739257059771,0.565824538972762,0.307106608268523,0.419857408891452,0.282072653179856,0.234425131991874
"Kalamansig",0.197919459560674,0.735337892276642,0.461781446889953,0.976532055613433,0.313876684037714,0.307929646472007,0.342120200251374,0.3059115577056,0.465229740009965,0.195864721698289,0.375055582475613,0.192179223588471,0.311969684931292,0.412981773096887,0.512718957398266,0.205076334198385,0.187504447979693,0.407498889723119,0.113411463613384,0.158110722195771,0.109824526557335,0.0882900757590787,0.122121041559781,0.213852032375193,0.245774132484285,0.205673821066329,0.286065997088698,0.144723787685541,0.244910738744662,0.215051348101559,0.247351698765457,0.239514730034615,0.371761634422998,0.178390055085003,0.891502768142266,0.999999999920888,0.221621317095823,0.421605140614199,0.239090255428667,0.23355883041095,0.143375103716412,0.422262055556003,0.239514730034615,0.0963311520213133,0.136715383523903,0.0887553510470681,0.676766613760098,0.120151551691527,0.123851252056711,0.106899078268921,0.317099446375925,0.257345491089406,0.169472215384504,0.636277042939731,0.340972276349075,0.201112442638318,0.32529805103021,0.11229005350974
"Magindanao",0.148313937598091,0.158544513118023,0.122537537680647,0.222475421873342,0.456928193458841,0.505565137643721,0.243236397473042,0.46246096625683,0.36659976582715,0.285131448121809,0.591083977335402,0.30287260116862,0.609572115764335,0.531491005654567,0.362222349633588,0.29838599302857,0.814529803821102,0.328519300611621,0.178698162649791,0.124590817718643,0.157487200171852,0.398382596502085,0.465441835553557,0.351106603165945,0.936722794774808,0.783887850752465,0.395776489112554,0.653022866011787,0.972222778803501,0.297526684047076,0.974818298628463,0.943932638403979,0.279796457598424,0.134260506904268,0.551514650403411,0.221621317095823,0.99999999979,0.31051827386026,0.34285287717239,0.301287314142477,0.646937332424647,0.311833287203539,0.943932638403979,0.138004191531557,0.196013952059783,0.400482012271273,0.493544964635606,0.457935488018014,0.177601374989033,0.153292138516534,0.454717225267608,0.369030690475604,0.764692754167118,0.16915928348971,0.249875066144731,0.71100927033766,0.22950637001494,0.398096808623692
"Maranao",0.473432161294942,0.142329004126332,0.280257799305879,0.39401142740739,0.406182522845645,0.431446683667341,0.779513447977043,0.394661805887822,0.652434246455516,0.253465232824477,0.525439192782063,0.269236083487627,0.420172188777474,0.538945426622398,0.690422293357528,0.266544359491973,0.263928805407093,0.57014086480386,0.159638170668547,0.385793207756167,0.153822859687585,0.313653885095388,0.171740336345169,0.759717558416313,0.3456352127173,0.663662077886971,0.400636348387748,0.202775533185738,0.343038261198127,0.301180104232199,0.34644670771028,0.335470061790125,0.520092446223334,0.249566688819235,0.380570067974695,0.421605140614199,0.31051827386026,0.999999999845562,0.784144962127294,0.699789431896035,0.200885863800327,0.999349782469776,0.335470061790125,0.317806418368373,0.448717942762441,0.124356983186444,0.158902186512708,0.387701400425481,0.173469027041527,0.350597198252903,0.444137071871558,0.844016708256834,0.602056554069831,0.144354218612812,0.475354148141933,0.260914911112403,0.436605407232686,0.146631136300812
"Hanunoo",0.434954042750602,0.149390117283276,0.357405598189824,0.209629640992908,0.612916787781856,0.67815767250855,0.612366450555924,0.620338368195296,0.492466809668566,0.382471149251047,0.556954655591328,0.285384669079905,0.327577786392557,0.573642363076203,0.537153328859901,0.281157118702593,0.278398172117841,0.309550522330982,0.168380090559582,0.297659561682184,0.169736272223619,0.403150598216066,0.24978951699362,0.976492250540923,0.366434276170449,0.718045351239699,0.426559274804207,0.318727177272149,0.378546468393422,0.320667776062648,0.38228760542974,0.370175394255533,0.301558524391193,0.144703048399482,0.214895430290489,0.239090255428667,0.34285287717239,0.784144962127294,0.99999999981355,0.758514124843347,0.22180432581765,0.785064427997941,0.370175394255533,0.404719084364266,0.57228201887169,0.137306410190831,0.240263291614311,0.4194712904685,0.191414891493104,0.447107633312664,0.671573592717727,0.929063316269271,0.773844901866142,0.159391988426894,0.269571060098088,0.27773926194632,0.247596834765074,0.156118813024983
