lon,lat,log_w_ratio_null_mean,log_w_ratio_null_sd,log_w_ratio_obs,z_obs_vs_null
119.06959907206985,4.217427244954542,-0.28781033241339277,0.6375608108201998,0.03945248664021328,0.5133044777839997
119.1070424684048,4.217427244954542,-0.28931446366777097,0.6452078758744351,0.04365885787413504,0.5160713841111054
119.14448586473975,4.217427244954542,-0.2947747458070151,0.6744770409190809,0.04922050836842473,0.5100177371592847
119.18192926107471,4.217427244954542,-0.2990148232457248,0.697649288284283,0.05332116556381283,0.5050331086498082
119.21937265740966,4.217427244954542,-0.29875033800805595,0.6963474584745636,0.05202835403892969,0.5037408951206778
119.25681605374461,4.217427244954542,-0.2984858527703872,0.6950517919960882,0.05073554251404655,0.502439385533444
119.29425945007956,4.217427244954542,-0.2982213675327186,0.6937623233806626,0.04944273098916341,0.5011285375483285
119.33170284641452,4.217427244954542,-0.29795688229504996,0.6924790872514979,0.048149919464280266,0.49980830920548724
119.36914624274947,4.217427244954542,-0.2976923970573811,0.6912021183209527,0.046857107939396236,0.4984786589395105
119.40658963908442,4.217427244954542,-0.2974279118197124,0.6899314513882147,0.045564296414513095,0.49713954559411533
119.44403303541937,4.217427244954542,-0.2971634265820436,0.6886671213369318,0.04427148488962995,0.495790928437
119.48147643175432,4.217427244954542,-0.2968464222625119,0.6867791224871952,0.043601485332184886,0.4957167398475255
119.51891982808927,4.217427244954542,-0.2963615505567018,0.6828926215079797,0.04492218731419495,0.4997619349250925
119.55636322442422,4.217427244954542,-0.29587667885089214,0.6790271730233578,0.046242889296205014,0.5038378164217128
119.59380662075918,4.217427244954542,-0.2953918071450822,0.6751831386123593,0.047563591278215966,0.5079442580988356
119.63125001709413,4.217427244954542,-0.29490693543927277,0.6713608861090091,0.04888429326022603,0.5120811113855646
119.66869341342908,4.217427244954542,-0.29442206373346275,0.6675607896633866,0.050204995242236095,0.516248204376226
119.70613680976403,4.217427244954542,-0.29393719202765317,0.6637832297996288,0.05152569722424616,0.52044534080227
119.74358020609898,4.217427244954542,-0.2934523203218435,0.660028593470573,0.05284639920625622,0.5246722989790279
119.78102360243393,4.217427244954542,-0.29296744861603347,0.6562972741087312,0.05416710118826629,0.5289288307279921
119.81846699876888,4.217427244954542,-0.2924825769102239,0.65258967167329,0.05548780317027635,0.5332146602753879
119.85591039510383,4.217427244954542,-0.29199770520441404,0.6489061926927846,0.056808505152286415,0.537529483127984
119.89335379143878,4.217427244954542,-0.2915128334986044,0.6452472503031158,0.05812920713429648,0.541872964927244
119.93079718777373,4.217427244954542,-0.2910279617927946,0.6416132642805248,0.05944990911630654,0.5462447402830904
119.96824058410868,4.217427244954542,-0.2905430900869849,0.6380046610691671,0.06077061109831661,0.5506444115887346
120.00568398044365,4.217427244954542,-0.29005821838117507,0.6344218738028704,0.06209131308032667,0.5550715478182311
120.0431273767786,4.217427244954542,-0.28957334667536505,0.6308653423206901,0.06341201506233762,0.5595256833086074
120.08057077311355,4.217427244954542,-0.2890884749695553,0.6273355131758055,0.06473271704434769,0.5640063165286605
120.1180141694485,4.217427244954542,-0.2886036032637456,0.623832839637345,0.06605341902635775,0.5685129088367284
120.15545756578345,4.217427244954542,-0.2881187315579358,0.6203577816846731,0.06737412100836782,0.5730448832299812
120.1929009621184,4.217427244954542,-0.28763385985212636,0.6169108059936675,0.06869482299037788,0.5776016230880577
120.23034435845335,4.217427244954542,-0.28714898814631645,0.6134923859145086,0.07001552497238794,0.5821824709141149
120.2677877547883,4.217427244954542,-0.28666411644050693,0.6101030014404861,0.07133622695439801,0.5867867270766524
120.30523115112325,4.217427244954542,-0.28617924473469725,0.6067431391673044,0.07265692893640807,0.5914136485557511
118.99471227939995,4.262639343210496,-0.2873934119488232,0.6358671996238412,0.032078329071458356,0.5024189661131614
119.0321556757349,4.262639343210496,-0.2858741373540275,0.6273686570340177,0.035248956380973695,0.5118570877499049
119.06959907206985,4.262639343210496,-0.28435486275923155,0.6189388021860555,0.03841958369049081,0.521496544262053
119.1070424684048,4.262639343210496,-0.2884299696601849,0.6401625457254435,0.04350670747255947,0.518519365666087
119.14448586473975,4.262639343210496,-0.2938902517994291,0.6693347541363132,0.04906835796684916,0.5123872735531572
119.18192926107471,4.262639343210496,-0.2990873360563311,0.6976703537317406,0.05431487253171596,0.5065461169415446
119.21937265740966,4.262639343210496,-0.2988228508186621,0.6963691931018692,0.05302206100683282,0.5052562854744564
119.25681605374461,4.262639343210496,-0.29855836558099347,0.6950741981106019,0.05172924948194968,0.5039571545241053
119.29425945007956,4.262639343210496,-0.2982938803433249,0.6937854032836207,0.05043643795706654,0.5026486816382758
119.33170284641452,4.262639343210496,-0.298029395105656,0.6925028432377065,0.049143626432183396,0.5013308247438774
119.36914624274947,4.262639343210496,-0.2977649098679874,0.6912265526784764,0.047850814907299366,0.5000035421614507
119.40658963908442,4.262639343210496,-0.2975004246303185,0.6899565663980635,0.046558003382416224,0.49866679261986135
119.44403303541937,4.262639343210496,-0.29723593939264986,0.6886929192727421,0.04526519185753308,0.4973205352711673
119.48147643175432,4.262639343210496,-0.296971454154981,0.6874356462604988,0.04397238033264994,0.4959647297056701
119.51891982808927,4.262639343210496,-0.2967069689173124,0.6861847823985457,0.04267956880776591,0.4945993359671417
119.55636322442422,4.262639343210496,-0.2964099974566447,0.6845490281720924,0.04177200408733572,0.49402159323344047
119.59380662075918,4.262639343210496,-0.2959251257508348,0.6806645350125891,0.043092706069346676,0.4980688935319823
119.63125001709413,4.262639343210496,-0.2954402540450252,0.6768011866454932,0.04441340805135674,0.5021469654638718
119.66869341342908,4.262639343210496,-0.2949553823392153,0.6729593472371738,0.045734110033366804,0.5062556806310494
