lon,lat,log_w_ratio_null_mean
119.14448586473975,4.036578851930726,-0.12894972056885462
119.18192926107471,4.036578851930726,-0.12939780067775813
119.14448586473975,4.08179095018668,-0.12845671490784538
119.18192926107471,4.08179095018668,-0.1290967440978268
119.21937265740966,4.08179095018668,-0.1290973462056021
119.25681605374461,4.08179095018668,-0.1293523453700124
119.29425945007956,4.08179095018668,-0.1298507883100832
119.33170284641452,4.08179095018668,-0.1303492312501543
119.36914624274947,4.08179095018668,-0.13084767419022522
119.40658963908442,4.08179095018668,-0.13134611713029604
119.44403303541937,4.08179095018668,-0.13184456007036696
119.1070424684048,4.127003048442634,-0.12672145029529758
119.14448586473975,4.127003048442634,-0.12808070167136296
119.18192926107471,4.127003048442634,-0.12909533769380932
119.21937265740966,4.127003048442634,-0.12909593980158465
119.25681605374461,4.127003048442634,-0.12909654190935993
119.29425945007956,4.127003048442634,-0.12909714401713532
119.33170284641452,4.127003048442634,-0.1293068900622662
119.36914624274947,4.127003048442634,-0.12980533300233726
119.40658963908442,4.127003048442634,-0.13030377594240805
119.44403303541937,4.127003048442634,-0.13080221888247895
119.48147643175432,4.127003048442634,-0.13130066182254996
119.51891982808927,4.127003048442634,-0.13179910476262102
119.55636322442422,4.127003048442634,-0.13229754770269192
119.59380662075918,4.127003048442634,-0.13279599064276312
119.63125001709413,4.127003048442634,-0.13329443358283405
119.66869341342908,4.127003048442634,-0.13379287652290514
119.70613680976403,4.127003048442634,-0.134291319462976
119.74358020609898,4.127003048442634,-0.13478976240304705
119.06959907206985,4.172215146698588,-0.125939829945721
119.1070424684048,4.172215146698588,-0.12546320681308093
119.14448586473975,4.172215146698588,-0.12770468843488061
119.18192926107471,4.172215146698588,-0.1290939312897919
119.21937265740966,4.172215146698588,-0.12909453339756724
119.25681605374461,4.172215146698588,-0.12909513550534255
119.29425945007956,4.172215146698588,-0.12909573761311793
119.33170284641452,4.172215146698588,-0.1290963397208932
119.36914624274947,4.172215146698588,-0.12909694182866854
119.40658963908442,4.172215146698588,-0.12926143475452018
119.44403303541937,4.172215146698588,-0.12975987769459105
119.48147643175432,4.172215146698588,-0.13025832063466208
119.51891982808927,4.172215146698588,-0.13075676357473312
119.55636322442422,4.172215146698588,-0.13125520651480405
119.59380662075918,4.172215146698588,-0.1317536494548753
119.63125001709413,4.172215146698588,-0.13225209239494617
119.66869341342908,4.172215146698588,-0.13275053533501718
119.70613680976403,4.172215146698588,-0.13324897827508805
119.74358020609898,4.172215146698588,-0.1337474212151591
119.78102360243393,4.172215146698588,-0.1342458641552301
119.81846699876888,4.172215146698588,-0.134744307095301
119.85591039510383,4.172215146698588,-0.13524275003537212
119.89335379143878,4.172215146698588,-0.13574119297544288
119.93079718777373,4.172215146698588,-0.13623963591551397
119.96824058410868,4.172215146698588,-0.13673807885558495
120.00568398044365,4.172215146698588,-0.13723652179565604
119.0321556757349,4.217427244954542,-0.12515820959614446
119.06959907206985,4.217427244954542,-0.1244931800217409
119.1070424684048,4.217427244954542,-0.12508719357659726
119.14448586473975,4.217427244954542,-0.12732867519839688
119.18192926107471,4.217427244954542,-0.1290925248857744
119.21937265740966,4.217427244954542,-0.1290931269935498
119.25681605374461,4.217427244954542,-0.1290937291013251
119.29425945007956,4.217427244954542,-0.12909433120910047
119.33170284641452,4.217427244954542,-0.12909493331687577
119.36914624274947,4.217427244954542,-0.1290955354246511
119.40658963908442,4.217427244954542,-0.1290961375324264
119.44403303541937,4.217427244954542,-0.1290967396402017
119.48147643175432,4.217427244954542,-0.1292159794467742
119.51891982808927,4.217427244954542,-0.1297144223868452
119.55636322442422,4.217427244954542,-0.1302128653269161
119.59380662075918,4.217427244954542,-0.13071130826698732
119.63125001709413,4.217427244954542,-0.1312097512070582
119.66869341342908,4.217427244954542,-0.13170819414712928
119.70613680976403,4.217427244954542,-0.1322066370872002
119.74358020609898,4.217427244954542,-0.1327050800272712
119.78102360243393,4.217427244954542,-0.13320352296734217
119.81846699876888,4.217427244954542,-0.13370196590741307
119.85591039510383,4.217427244954542,-0.1342004088474841
119.89335379143878,4.217427244954542,-0.134698851787555
119.93079718777373,4.217427244954542,-0.135197294727626
119.96824058410868,4.217427244954542,-0.135695737667697
120.00568398044365,4.217427244954542,-0.13619418060776814
120.0431273767786,4.217427244954542,-0.13669262354783906
120.08057077311355,4.217427244954542,-0.13719106648791007
120.1180141694485,4.217427244954542,-0.1376895094279809
120.15545756578345,4.217427244954542,-0.13818795236805181
120.1929009621184,4.217427244954542,-0.1386863953081229
120.23034435845335,4.217427244954542,-0.13918483824819386
120.2677877547883,4.217427244954542,-0.13968328118826476
