"","Spanish","English","Japanese","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil","Hadza","Kxoe","Buka","Xu^","\u450?Hu^","Temne","Suppire","Dagbani","Mumuye","Fon","Nupe","Idoma","Degema","Igbo","Aghem","Babanki","Tikar","Bembe\sub 2\nosupersub","Nyoro","Nyakyusa","Mwera","Tswana","Southern Sotho","Lozi","Songhai","Kanuri","Fur","Dongolawi","Murle","Shilluk","Nuer","Mangbetu","Coptic","Tera","Margi","Kilba","Glavda","Gude","Kanakuru","Sura","Paa","Zayse","Kemant","Bilin","Burji","Hadiyya","Yaaku","Afar","Dasenech","Georgian","Basque","Kabardian","Hunzib","Lezgi","Hungarian","Eastern Saami","Southern Saami","Finnish","Ingrian","Vepsian","Livonian","Chuvash","Gagauz","Turkish","Crimean Turkish","Turkmen","Azerbaijani","Uzbek","Bashkir","Tatar","Baraba","Kalmyk","Greenlandic","Malto","Kannada","Kodagu","Tamil","Malayalam","Newari","Lepcha","Thakali","Chepang","Thulung","Sunwar","Khaling","Bodo","Garo","Nocte","Lotha","Ao","Angami","Tangkhul","Thado","Khasi","Kusunda","Maung","Ngalkbon","Wagiman","Marithiyel","Maranungku","Gugu Yalandyi","Pitta-Pitta","Kalkatungu","Yalarnnga","Aranda","Nhanda","Eyak","Hare","Slave","Chipewyan","Yurok","Blackfoot","Arapaho","Shawnee","Micmac","Bella Coola","Halkomelem","Lushootseed","Upper Chehalis","Cowlitz","Coeur dAlene","Yuchi","Crow","Hidatsa","Cherokee","Coos","Nez Perce","Mountain Maidu","Chitimacha","Alabama","Karok","Northern Paiute","Shoshone","Galibi","Wayana","Trio","Waiwai"
"Spanish",0.999999999983188,0.141273464344995,0.123039275002996,0.0970535050019882,0.0517315515381266,0.0798211308367265,0.0688265287452882,0.141358452901746,0.110745676780464,0.167173576195882,0.13764622069266,0.104561305092718,0.0726914858351477,0.136411275295768,0.0698974077404,0.0565458407263079,0.135330461060444,0.0922305684523622,0.0760297549298361,0.0681109112650793,0.0719632141737032,0.0509687522255411,0.144784150924615,0.0344980800022462,0.320929646629944,0.208744941831073,0.228711353615071,0.0969122437996943,0.189084809422694,0.0913379108175798,0.0520493365815116,0.0764850928326113,0.0686636687115306,0.0776981149886292,0.0939298208011367,0.0765186951806978,0.0367175442111557,0.0458100773458464,0.0564523299868999,0.0797052282275844,0.206490997357064,0.223334864458786,0.310200374612958,0.0643761061215559,0.206785937996226,0.0939298208011367,0.0903070251518836,0.127789685632883,0.0398515763871084,0.0455206793426632,0.110460500685652,0.128826820884197,0.0998547226957875,0.124356001697927,0.240387130244072,0.18124784389326,0.2396984740249,0.143756597951944,0.154380071406951,0.13762554405486,0.0448125513262631,0.0375013286859055,0.0244739133359893,0.0289076529327288,0.0267519298514266,0.0415711786555065,0.0586328113069284,0.04671877350151,0.104949050976766,0.0790656403345887,0.183622702043817,0.116081071298389,0.0863522765181259,0.103530350661118,0.0957967820581278,0.0734917659343541,0.116147727422174,0.0454305301206655,0.0418601985761523,0.104724696075638,0.162069017835477,0.0610839816329124,0.0792949435659967,0.0779964371418588,0.125406039916847,0.170790542241475,0.183338459923946,0.129306552668783,0.178465183572372,0.0925912993974311,0.246518259443281,0.0400345601030984,0.115586623440599,0.22098735911262,0.111237997289846,0.153058432070994,0.152678860605694,0.129166059683032,0.120608312701517,0.11433557731249,0.103274412450269,0.0750505677366295,0.063484334721745,0.117714070577668,0.0929692133324187,0.0727513871666052,0.0790972265029025,0.172138651784241,0.0650978653956253,0.105722593885454,0.0369048797262105,0.788112442531051,0.0381536872019219,0.0668878905852096,0.0852018954325178,0.108007279510361,0.136661918416263,0.156424331792349,0.0330348905591511,0.0563052188000266,0.0791973648272112,0.0570577456010101,0.0428780035388834,0.0777862011536122,0.0959670471296874,0.132639971212626,0.063814752424903,0.0454320376825792,0.0863225523386852,0.17117217992365,0.14641722277062,0.0170539089805842,0.158070453329842,0.004826877204649,0.110033639625857,0.0624034737549193,0.10831770209239,0.0581881051312065,0.0902881998162189,0.0419721675602037,0.070229861024031,0.0412498375476078,0.0407196124637146,0.0459224326132976,0.0200740588310835,0.0476746664561002,0.303454107226864,0.0952033431633228,0.114394784742213,0.104987469951502,0.104987469951502,0.119138317813548,0.0590939288649484,0.182097294981074,0.0654916056197394,0.0489551600733465,0.0900577657735773,0.0465259107323984,0.136246943868668,0.0521831643882537,0.0519078720887954,0.0798427266414193,0.350438004800455,0.347655943535998,0.0407969109334696,0.324133356251216,0.327895499908951,0.06424903856309,0.0684246661514593,0.125761969602906,0.0980643290145045,0.027558223465859,0.322178290656969,0.544397206902764,0.294328181822601,0.186700805330155,0.0395862021103883,0.0523358457700773,0.0666065398763697,0.0210282752200623,0.0536780801644132,0.0193708421170217,0.0263629050715886,0.299947352586238,0.176056725706896,0.0142548510582711,0.0627703168200039,0.0471761014817374,0.00294035997342855,0.0364828846052746,0.0682563293239282,0.421350413704666,0.0117110922648999,0.0128485238623779,0.100033901043382,0.0066205149734361,0.0690073841633678,0.135783517258911
"English",0.141273464344995,0.999999999994525,0.23766718143073,0.269599919433191,0.0249352785412856,0.234059834410242,0.0642872534892171,0.0561493976923547,0.062126124804712,0.16715820395399,0.0568292897731949,0.106451749547922,0.0350382386183388,0.0726350656191862,0.0372183515382023,0.0692427909096262,0.0775620873795679,0.113696660368542,0.0368462560574317,0.0364846900661695,0.094930052847038,0.144996304463041,0.114296814008537,0.0519384432436111,0.083959140667449,0.150096599379884,0.0431455632959156,0.0498869143668645,0.0417474052097349,0.130524986772688,0.11831208583522,0.0519490680413157,0.0434705305354958,0.0518238696436918,0.0501819078218311,0.0873483160350291,0.0419141446175953,0.0626854415509604,0.0694445165917355,0.0447130497583386,0.0974130801104755,0.0500929740616936,0.102870071181544,0.0289265411395062,0.0973497404331412,0.0501819078218311,0.373234513183395,0.229900359831998,0.017906772143875,0.0219069942720186,0.256234857003283,0.272630033259957,0.0223969510805792,0.0664370629169772,0.0539177181730421,0.0341917451726789,0.0846675198627914,0.221917888511759,0.137901355756918,0.240365568565986,0.0211638590931415,0.0434423294535333,0.0196812819547943,0.00700097962750648,0.00287044070087673,0.0226954195742697,0.0848207791915733,0.114650022360693,0.279796428158832,0.238279321480223,0.144499689523785,0.106233989516372,0.0736778636165623,0.183463509756575,0.141586238182748,0.215369458438018,0.31934057855768,0.192580599023041,0.0763594983519432,0.344603846251225,0.395127270596796,0.0644842619034106,0.122526161769908,0.0627527322995965,0.323544382590692,0.0643031581523683,0.244502149131622,0.406408111023474,0.430834944117168,0.177641115386473,0.291339799124644,0.0688641172924394,0.180823324194257,0.218807757696747,0.162524150650389,0.223166768534864,0.223922159062947,0.196249852585379,0.209779389636153,0.173247628267841,0.267675916214939,0.29321120930678,0.194687920394301,0.185778724966702,0.151725011697029,0.114898336326955,0.125071500959149,0.31167647459158,0.2139181417495,0.366829178249074,0.175085277181228,0.122910487552379,0.093802689238019,0.1750323437441,0.138115808155767,0.286507142571221,0.255130362499793,0.189098267785324,0.1233121546682,0.401397537098232,0.406573536200896,0.441561862546094,0.206778477750827,0.329252255487806,0.467546167312814,0.322617317927583,0.416153188412637,0.343422457977855,0.166078066292443,0.347018829068316,0.395223107952875,0.160194419614921,0.385785897907916,0.0870547426862571,0.0607012268995016,0.0918200521150683,0.0908359356650766,0.0625956145433784,0.0941429402084496,0.0401381767208949,0.109639128295403,0.0340202040123249,0.047409618953341,0.0534672335977654,0.0643884412777724,0.0878506293691297,0.193337718806325,0.0189281918543108,0.183249673949208,0.236654923787004,0.236654923787004,0.181013756388801,0.126121349900374,0.171847213221786,0.316120727168827,0.0572575694011674,0.191745316992587,0.176719489539113,0.00584539107500242,0.294194319077288,0.145548070638854,0.201367905119538,0.0971791863632096,0.0972613185213066,0.0017503064089654,0.099127932671239,0.0977424022346658,0.0634829371931294,0.185228803845082,0.167489412732404,0.110102975139148,0.206643795708064,0.00672036053815434,0.199157514081463,0.293584601400668,0.152443635768446,0.000830302428220074,0.0941209250465789,0.0650755137100642,0.0748085264588533,0.0435639951594364,0.0515564218132245,0.0809883892865182,0.203226657827531,0.127000140023514,0.0227791879761816,0.146458857451576,0.100092992950031,0.0257085592586487,0.0741151425792123,0.213903872474052,0.234891111305563,0.0591392139699155,0.0423628225726922,0.0213881731594358,0.0470060467118201,0.0561276635850765,0.148078692359911
"Japanese",0.123039275002996,0.23766718143073,0.999999999982656,0.248043120534078,0.2220262244392,0.203402401086628,0.0564063854790177,0.171471762882295,0.171295963144884,0.178536009907521,0.168039084268564,0.129207181141921,0.346693288582115,0.135359527367432,0.323964155635885,0.278856094680293,0.156766813079902,0.151431197440007,0.328082764487625,0.0679912706281779,0.07131822540648,0.0411072322236721,0.222692668488306,0.0406981884765204,0.322777704093641,0.397551791469595,0.273143609980646,0.0923036911784208,0.202717415428445,0.106992032109126,0.0805073525214231,0.091883717708259,0.330543416247204,0.0916622759257932,0.0887580937679182,0.0723056156598783,0.0346958953421505,0.0540543215085514,0.0653627518362912,0.0789908496733944,0.221378551885084,0.28089351245737,0.221145500685182,0.0511021295816935,0.221234607703985,0.0887580937679182,0.113852127137909,0.280121587251207,0.0316344144320237,0.2185692061862,0.118424463997406,0.0458961377506572,0.125589633582114,0.17286213839443,0.257418129379814,0.216459260109774,0.0408138528348475,0.0675169912632769,0.0759286589137294,0.208335627149588,0.0427129517033046,0.0726801190764418,0.028855099545758,0.00625908427784443,0.00579313037784284,0.0439803299104016,0.0226403831629405,0.120934252289233,0.282984355992975,0.218673928916684,0.175335768099453,0.19258856151398,0.0763012359080379,0.0836686138189717,0.146170235559694,0.111779462784671,0.26391219275148,0.0814714358247121,0.108357549568853,0.164576303615268,0.181362136442864,0.0809820996197368,0.098770606224136,0.0827310882749074,0.4393578473904,0.186181111165878,0.508762899994652,0.256853145856014,0.563310395884664,0.198899205187074,0.122915332007012,0.0196483245694647,0.111897612857243,0.350090226355341,0.171131880097822,0.228322140784339,0.236946462619803,0.192681311321795,0.10516540063785,0.345030327929909,0.24760423324584,0.190621861661787,0.245696321735943,0.218870847676259,0.202885603882106,0.245858257437682,0.267657433213749,0.691425178220196,0.109025698484325,0.260210277198687,0.189095508542479,0.265563548107228,0.141987566225546,0.155005129434998,0.131564839631789,0.345905551910652,0.307947814892506,0.380423593283468,0.157438525772824,0.305117548667883,0.297057610178521,0.358647203362982,0.489539992866644,0.623687622314586,0.613669911485854,0.478677890809916,0.404439748523466,0.514263905433965,0.330214889715178,0.183437475815079,0.264851394803668,0.348230420188793,0.344785015494009,0.250898405017292,0.0831488884009644,0.228994735776688,0.204900973372495,0.16962079003548,0.235993014859736,0.079720841488463,0.161266157012235,0.0406367124375527,0.0711768455395786,0.135236613707317,0.124762506828089,0.0905770470470688,0.31453450339232,0.102493995589759,0.275391502243727,0.385027549244387,0.385027549244387,0.177722425380771,0.583020057691087,0.192795940576499,0.242433028762411,0.135671302940777,0.0439023126953034,0.00341523080432318,0.0100011961586589,0.00585500983775771,0.0831409254960422,0.0234673402426184,0.033981774398341,0.0340104945036613,0.0119998262629799,0.0181977168474052,0.00921975054748499,0.10670721025621,0.15514579616425,0.121636196837355,0.1083483097542,0.0360898502249997,0.0490231224825607,0.139794953257555,0.465111384899031,0.227148102531197,0.00564995480582754,0.0949270274939389,0.105031935930589,0.0820349278249226,0.0719089858965547,0.0820437171889236,0.105225211087481,0.389500455433269,0.370884048591814,0.0171426600353354,0.103109876397537,0.0426398490781264,0.0563154993155858,0.141912279395691,0.184982665308516,0.221359069960841,0.149191340507162,0.0838261663058097,0.704617935926095,0.492685482692807,0.652036367319992,0.631547558107659
"Isnag",0.0970535050019882,0.269599919433191,0.248043120534078,0.999999999964543,0.308373544879394,0.302739028683334,0.18471357809296,0.265777767303746,0.294068029583919,0.369046736484693,0.268995971000805,0.369982201569894,0.508563931869797,0.24093173352184,0.487491683445034,0.502458685618477,0.24838549266123,0.387860115795355,0.482617919701652,0.121020330195718,0.272758109546609,0.386064886666099,0.182558603880381,0.0735004287710065,0.349560217729477,0.312628693363763,0.424675519175086,0.159353730378385,0.312757598751928,0.184711783674292,0.138208969369704,0.163906675123135,0.496470140296097,0.165540945058629,0.160296027733922,0.248840456722322,0.119406250325463,0.178655843874124,0.197919459560674,0.148313937598091,0.473432161294942,0.434954042750602,0.329782986922348,0.095949823167063,0.47312432747734,0.160296027733922,0.704472940707097,0.590431194186147,0.0593970641852276,0.320633572920272,0.182708283426691,0.082887861349107,0.194471272678951,0.291364304481013,0.403933513497728,0.33654438657512,0.0689467165738767,0.223151539290548,0.120262947341058,0.204961225366112,0.0676036980557396,0.0141295145811091,0.00852219042588613,0.00787765384355325,0.00905664738908111,0.0146012843416466,0.0703785701660377,0.0455005716481645,0.0621663353717696,0.0352364097595922,0.0215778931047576,0.0895476556084954,0.0177737615219749,0.266446779459923,0.148374763115549,0.327286063086289,0.0678526676008839,0.11422027534684,0.0342652862770324,0.301835959441636,0.0486305328493832,0.018222599904075,0.143417738518314,0.00644038456842348,0.0188854720455144,0.152966474956458,0.268422432439979,0.571349197468641,0.195732306032336,0.047236678515459,0.187734555011733,0.134306540195494,0.248291825172844,0.112025089749329,0.0197178298994222,0.0230307689901201,0.0361143838172114,0.0353039187786175,0.308922906714674,0.228584380145003,0.0524968069199232,0.0246727364290352,0.101887482816518,0.0751584616413011,0.0860968592698039,0.116760390453803,0.126967832370149,0.240248086259928,0.406001548777861,0.38238510808926,0.0167445416976963,0.0926778413643971,0.0344620027889024,0.0790544170856767,0.0171657213875018,0.119896249501454,0.106909479711758,0.171239615512256,0.219227510105855,0.110749888794858,0.104752200983472,0.150842160989677,0.117584518553045,0.118840054060241,0.264294166852739,0.0177984653920566,0.139737584895027,0.0893628197937515,0.0733786727102553,0.150200215485408,0.0300923308211328,0.018856311053558,0.0745988862688988,0.144397726907404,0.115733081477464,0.125967347434701,0.187849224293272,0.122799465760854,0.127174428250706,0.0286051374330391,0.0351033792097506,0.00839729697688024,0.0450407858113816,0.129385780201215,0.0415773019435172,0.0326849038524027,0.232449974694542,0.152263089672464,0.0269666173259058,0.0504550832518981,0.0504550832518981,0.0325635367643252,0.0512522989256701,0.0834889094262212,0.433632322153684,0.0779662786603085,0.0634456909693362,0.0130843748197928,0.0383164145213843,0.00591913839025359,0.313573321723124,0.0343700356542053,0.0490034020317858,0.0490448178463604,0.0177019373350593,0.0264210710540382,0.0187077990096863,0.0357484960541448,0.0783334386242758,0.0119003962606967,0.0119557446966037,0.234623168562241,0.0898667513762055,0.079707995265895,0.233200410760795,0.214021896716379,0.0112984688564313,0.0745388021605563,0.0322506967190732,0.0296077045371455,0.026375181192963,0.00872717315803726,0.0203529669350541,0.0445431493728852,0.22342943012659,0.0222376464446459,0.033395342725277,0.220811957952784,0.086256243429416,0.024572125747776,0.621027635882578,0.475972927496155,0.0858518286228276,0.0328736814758675,0.159395535210963,0.0643959555093374,0.16540229195015,0.0711813918456715
"Yogad",0.0517315515381266,0.0249352785412856,0.2220262244392,0.308373544879394,0.99999999993469,0.595214674400839,0.733471900884211,0.231415144373894,0.220288176762457,0.123189128709804,0.223527003139719,0.168034489356194,0.609534061870675,0.271214523655219,0.633038329011104,0.474149284254684,0.268870885401608,0.183241189065907,0.640173368970668,0.135425976323562,0.143144596751724,0.0818818495007585,0.0571073862671099,0.0686213617257898,0.299624691793362,0.354142397582827,0.15298648521952,0.155742120709703,0.130331360519921,0.181599123101142,0.10353319236518,0.152164688000533,0.621864751642755,0.154552092566683,0.149655340602618,0.121914758190534,0.0585008737196267,0.653621096392447,0.735337892276642,0.158544513118023,0.142329004126332,0.149390117283276,0.152589505956617,0.102568364405314,0.143082403999474,0.149655340602618,0.0599961045589386,0.0853734390815248,0.0634942256578729,0.886709975076991,0.0761376198452886,0.077385642661015,0.06679346178847,0.198132388958304,0.160796486779744,0.121237840417116,0.557328804335741,0.114462873140057,0.13028424980946,0.116144788627679,0.0733617468397942,0.0123026981903394,0.00888252177285045,0.0105852161011918,0.00979746036150708,0.0115000902728903,0.0373216322641283,0.0396177658658662,0.0344296200898615,0.0362859621554554,0.0344915763671554,0.0382666074238749,0.0283287561607166,0.0297523444473787,0.0245513824339567,0.0241576243673199,0.0347321648697261,0.142764976654097,0.03521858889416,0.0155075855090079,0.065355010425788,0.00547440561724734,0.107189559514621,0.0109624039817569,0.0262312903068494,0.140849637294466,0.198329651333337,0.0524319866907797,0.238709058634827,0.0373340586433063,0.0378686115238801,0.0264169254782722,0.0871318137347105,0.0579933787654144,0.0201263807884469,0.0286159021300996,0.0285449372067344,0.0241482800321604,0.0257160068105981,0.221483449447854,0.0122968035884198,0.0331579123666018,0.272701695006253,0.0276483401249361,0.0879643732999632,0.135417204389595,0.147212749898481,0.292999125552265,0.135180597193399,0.139677891874075,0.0224931622817572,0.049399231144597,0.0147367764778717,0.074525084174582,0.017579271104862,0.14271571898942,0.127345126421756,0.208659014488047,0.265842797738327,0.149887005411747,0.147342232691303,0.151890265342071,0.122977459084616,0.144716842227715,0.133083798208853,0.0285386784992342,0.394343241639638,0.120942111994901,0.240781526076881,0.0310419947300628,0.0325425716198959,0.0271874713672605,0.0401428204456524,0.172829371456764,0.141117779710353,0.112786131547203,0.184155642049276,0.154875183804108,0.111883355990685,0.0262301565375564,0.0320983083082216,0.0110707783938442,0.0256490333297118,0.122095958995081,0.0328628470918744,0.0299919975370823,0.0821122358131183,0.0645133167673872,0.0338622616887172,0.0463842637466111,0.0463842637466111,0.0222741759233664,0.0152300656166384,0.0433543582899648,0.029683130653807,0.0360747413118842,0.00851437768358292,0.00784716154526277,0.0229797066135386,0.0126735958800166,0.162445027952425,0.0471423115720857,0.00525629163438036,0.0052607340524708,0.00688089594816314,0.0232068754192499,0.00528675522421103,0.0119727626757179,0.115591437329127,0.00597143848665748,0.0046977189360799,0.00467077021964936,0.0298276583330692,0.0439488599352009,0.272901559940672,0.0535343126491687,0.00325354405181093,0.0647366440044543,0.0155621232581667,0.00591972138362929,0.00309204264866262,0.00595912896362604,0.115807430611201,0.0182025449192493,0.250594472344595,0.0280957220196645,0.0148545757564301,0.0700603167459452,0.105039194285184,0.0104610483464648,0.533281809647366,0.189870259408524,0.107504724036035,0.0253239092661121,0.0730026503123876,0.0135184937650912,0.0156261095266836,0.274563597436043
"Agta",0.0798211308367265,0.234059834410242,0.203402401086628,0.302739028683334,0.595214674400839,0.999999999976183,0.449811137283258,0.219059891227336,0.24237734866891,0.409132977431773,0.221712405615544,0.176010394732616,0.417579042141922,0.199058711900608,0.400356521007805,0.335572672010223,0.205022991974446,0.191981606858197,0.395862692133427,0.099501065257685,0.110635089623751,0.0601799869974966,0.106385193711686,0.1210026359119,0.286884217153002,0.256404587342066,0.349003796998385,0.130965661696309,0.256633428329974,0.304088194892578,0.299783803087325,0.135294627004623,0.407700661958166,0.136631730325212,0.132302758243749,0.322905693214632,0.154946500834825,0.416505736855357,0.461781446889953,0.122537537680647,0.280257799305879,0.357405598189824,0.271097194571676,0.260263051731742,0.28058642155543,0.132302758243749,0.14464886646272,0.204536797315778,0.0490740796753204,0.566726695657075,0.633497007521934,0.582929938971746,0.159798771158558,0.240024161687904,0.332052430372389,0.276576500102937,0.477556512493557,0.293316501951481,0.202808249711033,0.180797919387817,0.167170381414602,0.0116458572083576,0.0151408829244836,0.0146475865413135,0.00747569145356642,0.0296357596752276,0.101787223073917,0.0986935542132122,0.224528836310354,0.236634759137783,0.0720272764008039,0.0735971398484181,0.058472757786792,0.0614111548206216,0.0779696136055889,0.0884739383677256,0.310953375286862,0.25305417799555,0.0282723865101773,0.343873795184824,0.0402050150217181,0.11085151040035,0.0945510729872446,0.0284668940377243,0.120861974005587,0.125546277389503,0.188106818102338,0.143865967279719,0.484216427023617,0.0671596188201152,0.0996808675261388,0.0625397350747508,0.108709807875362,0.14088454056262,0.135636998301588,0.18271623670309,0.193033008035283,0.150682905894571,0.08687551166404,0.151733680616205,0.227749617908525,0.0716115619943397,0.337413618820284,0.0426758420235861,0.0563922941789695,0.0958659184601284,0.104247040144468,0.197272759792788,0.179544803129403,0.155398468645806,0.148347493345553,0.0762223899184261,0.0163428049529927,0.153990843437685,0.12455398671704,0.324867603558365,0.2893731572246,0.140610461097792,0.180029335672335,0.296245437254276,0.287841271172256,0.306971461372841,0.072249231182173,0.0975448950416098,0.149591362760276,0.185693147300906,0.544526719546795,0.239037058295345,0.183403916694692,0.0427524273299903,0.212777851938239,0.0385293956245617,0.0964097123347919,0.118615236309727,0.095031167694771,0.103384076007225,0.124098207814328,0.100841712699987,0.104379650248632,0.0235851463767034,0.0542688822753414,0.03305359600127,0.0195082327953602,0.0864117453328515,0.0342511312833843,0.0269143768523742,0.199925280962872,0.125183825772926,0.0612035558480722,0.0415992638467065,0.0415992638467065,0.138984722947724,0.00973435695321971,0.112216510576956,0.122625350260048,0.0640919642733782,0.123850208577727,0.0769445131078944,0.0320703287827454,0.0050445827297102,0.098097625368378,0.0284683925257591,0.0403148057059636,0.0403488782488588,0.014707870614121,0.0218015764811528,0.0154859900348888,0.0168232380601816,0.222117856983401,0.114070549365173,0.0220463778127749,0.056131774133571,0.073946475757458,0.0657031285054821,0.19128857731723,0.0645593675241205,0.00935221283267041,0.0483725095410878,0.0138622611606141,0.0116644992521949,0.0104601703661807,0.0186392669050478,0.0760385945953268,0.0369795428331656,0.183509801260636,0.0480175189537957,0.0287267651925458,0.0695858099813533,0.118448534033352,0.0203089771092739,0.344145992930413,0.287770733857631,0.0705018927606178,0.0270860437640648,0.131032725481363,0.0574291645564459,0.141130777988766,0.294338845612273
"Gaddang",0.0688265287452882,0.0642872534892171,0.0564063854790177,0.18471357809296,0.733471900884211,0.449811137283258,0.999999999921493,0.368553565791228,0.309116374290662,0.320558941930546,0.361295551056131,0.508499814250839,0.196449029945879,0.376385471963771,0.192860661597145,0.292308586404718,0.366650316728927,0.48025761119118,0.205694221318083,0.188175847428991,0.407475905526164,0.134969773430608,0.158091198043988,0.0962919882834507,0.08863033623806,0.127481995822905,0.21467619516299,0.256563295977209,0.181096824096892,0.252019216138793,0.145281537635307,0.214370154896668,0.189456533561149,0.216873112282319,0.250397223603395,0.379950565117361,0.182319518650841,0.870361728270384,0.976532055613433,0.222475421873342,0.39401142740739,0.209629640992908,0.207580051195259,0.171613211886062,0.39468271937873,0.250397223603395,0.0843795430959992,0.11984829976469,0.106235953596154,0.674175352844574,0.105794039848311,0.129478507022577,0.0937270126706054,0.33150704746736,0.225635473145885,0.170125343119277,0.653889515119865,0.317523955712594,0.177528686616728,0.30371472520848,0.116836490817804,0.0167363719031799,0.0125650937811943,0.0116055222883457,0.0133685620385862,0.0156703202813912,0.116000841900624,0.0538953043669554,0.0805025318921892,0.0482100852881183,0.0378162103127526,0.0419551156169969,0.0310593574926578,0.0764754910687771,0.0269178837090215,0.0368213767613622,0.0964690755600053,0.162315749258172,0.0386132993854155,0.0254827473414605,0.0868316682117739,0.00600208213030019,0.1217438136107,0.0154935382180801,0.0287597174584716,0.0365857241212331,0.122268369791486,0.148050676301536,0.0751379111862842,0.0594608657077529,0.0514362215068298,0.0351742607759576,0.0280820406216616,0.149743693110895,0.0269123062168424,0.045573909162454,0.0454608898714159,0.062071913552374,0.0461513573801325,0.148727939767483,0.0674904936648471,0.0440541104111195,0.213856859852071,0.0649384951064114,0.0589940246432269,0.0509127299639723,0.0551349326752342,0.0922266729184599,0.0305187794285273,0.0488240448327774,0.0301215944909782,0.0657234801833349,0.0464497420643497,0.0499711182426174,0.0288492617437677,0.0411167344718016,0.0369329574964065,0.0642953476139547,0.0719598827283101,0.0459105657412661,0.0451310988691559,0.091693841456876,0.0618258272451344,0.0443269386876665,0.0307245209951429,0.0382308942839587,0.298135439864095,0.0370447109032486,0.263990393846378,0.0412952529186867,0.0519860494625376,0.0368524542206609,0.106023091656193,0.0108665804903656,0.0442134951740301,0.0284956014959214,0.111382667602579,0.0474928659828933,0.0298804622738956,0.0348980567806444,0.0426864463523576,0.0197983713612321,0.0726994832942679,0.0819884306505484,0.0523376268682778,0.0398607905943871,0.196869464279376,0.0901413550328591,0.0485716602878517,0.0616268435068385,0.0616268435068385,0.0572535903819384,0.0867916055427462,0.123684181151995,0.0576764785351073,0.0490754367509334,0.0201009989631841,0.0298053822599501,0.0872823804994867,0.0245657521462884,0.0204398828061867,0.0647290485293083,0.0124092114091568,0.0057678148197719,0.0162446261441478,0.0318643468072603,0.0200803512790759,0.0407623088422714,0.13680301910763,0.0113568933866651,0.0131281918947252,0.0439529929866412,0.069664080351049,0.0717700895143304,0.0466797301877437,0.261529079016218,0.00813373645707735,0.0330150422327415,0.0449524503101493,0.034278450723536,0.0281443478819968,0.0140154801923755,0.13167223723768,0.0405570594459825,0.0519355061807828,0.0308038612522171,0.037924745245529,0.00881611919987259,0.0144880995309214,0.019895542933065,0.377770916846007,0.0231385146447782,0.0324348778901957,0.034867134224177,0.0996115752111508,0.0890155757944464,0.105980905614893,0.301028710150401
