"","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil"
"Central Kalinga",0.2703396636137,0.331591723962453,0.214425142924919,0.376385471963771,0.888516508621461,0.979897418305285,0.41150903542547,0.866880619757145,0.676033346383597,0.961367525392293,0.999999999445829,0.999999999445829,0.507251597500271,0.899584123303904,0.667426081246339,0.958949190905862,0.499955129445561,0.533670171990988,0.302399437462224,0.210824625168469,0.255833435207,0.262189737019432,0.333209164981125,0.616296480576804,0.57495669760856,0.481147221448271,0.669577427399131,0.435141457606131,0.569549493206858,0.93736789632442,0.576199477255547,0.557943458365795,0.454521312366268,0.218102338836162,0.336958158940831,0.375055582475613,0.591083977335402,0.525439192782063,0.599479761726447,0.509719981524755,0.382394291634323,0.527561732374905,0.557943458365795,0.226752863699983,0.325810635564189,0.571424682455294,0.3610750467758,0.281078967431831,0.288508334715588,0.252496179689985,0.847711533121294,0.599479761726447,0.473855068470448,0.274794399448978,0.422870144921854,0.435683422050724,0.388399664867765,0.245062384945639
"South Kalinga",0.2703396636137,0.331591723962453,0.214425142924919,0.376385471963771,0.888516508621461,0.979897418305285,0.41150903542547,0.866880619757145,0.676033346383597,0.961367525392293,0.999999999445829,0.999999999445829,0.507251597500271,0.899584123303904,0.667426081246339,0.958949190905862,0.499955129445561,0.533670171990988,0.302399437462224,0.210824625168469,0.255833435207,0.262189737019432,0.333209164981125,0.616296480576804,0.57495669760856,0.481147221448271,0.669577427399131,0.435141457606131,0.569549493206858,0.93736789632442,0.576199477255547,0.557943458365795,0.454521312366268,0.218102338836162,0.336958158940831,0.375055582475613,0.591083977335402,0.525439192782063,0.599479761726447,0.509719981524755,0.382394291634323,0.527561732374905,0.557943458365795,0.226752863699983,0.325810635564189,0.571424682455294,0.3610750467758,0.281078967431831,0.288508334715588,0.252496179689985,0.847711533121294,0.599479761726447,0.473855068470448,0.274794399448978,0.422870144921854,0.435683422050724,0.388399664867765,0.245062384945639
"Balangaw",0.299203832631241,0.185655223083365,0.124410741350839,0.39514086300566,0.487652021772862,0.497054531099986,0.460841131766877,0.477271751312334,0.683195574037995,0.527635460776094,0.507251597500271,0.507251597500271,0.99999999985741,0.557830718937269,0.751867019353594,0.526495334051905,0.681326346213753,0.549151918508613,0.15339259779176,0.213058204251963,0.148436078449785,0.365512273520741,0.477540183089051,0.312617374449048,0.824001724796588,0.689558260636488,0.386548575199502,0.606620019870501,0.843264598286651,0.541144623402108,0.845301794220217,0.81851967078134,0.50086625705792,0.240340989803956,0.656100711662985,0.421718609266799,0.824015657034435,0.567986056532714,0.347821717975926,0.31546015589577,0.533086491142992,0.568866706081848,0.81851967078134,0.131697034626372,0.189072122332828,0.79660911682821,0.508024490350312,0.402829560752213,0.167394249195799,0.146499782979393,0.491847265985963,0.347821717975926,0.66058971405715,0.151383213204258,0.457766055777999,0.643742662667231,0.436722912980441,0.360343763419283
"Central Ifugao",0.278703222490106,0.328726349947657,0.220849838408485,0.366650316728927,0.865535158978398,0.881104351113991,0.452541465045548,0.846787557021851,0.608117950195172,0.936501894850707,0.899584123303904,0.899584123303904,0.557830718937269,0.999999999541767,0.741927368039106,0.934437749836351,0.449728833838885,0.479865649001572,0.272015715888745,0.189644844578949,0.263498823199385,0.23575581870204,0.341774192029082,0.554161589221528,0.589735761891197,0.493514945388925,0.686424716287513,0.391270580444031,0.587584706220996,0.960953081706299,0.593463806107422,0.574660792771482,0.46813986933292,0.224637211995956,0.345911227495185,0.412981773096887,0.531491005654567,0.538945426622398,0.617441624163772,0.560545230713697,0.34384137349023,0.540835753489558,0.574660792771482,0.233767967959761,0.335630346744,0.51381375706173,0.351909124808427,0.288304005670348,0.297152741663306,0.260061575441878,0.873111019348163,0.617441624163772,0.426081092587997,0.268568091957974,0.433872630213753,0.479740391971579,0.427675229385138,0.269498069696732
"East Ifugao",0.395895808207125,0.243891075717997,0.163854539402735,0.522824973468813,0.642164222738674,0.653715432498814,0.609953863963758,0.628254863756841,0.90375483269376,0.69481638633331,0.667426081246339,0.667426081246339,0.751867019353594,0.741927368039106,0.999999999747763,0.693284940655034,0.333666130156615,0.726366042130663,0.201815904231208,0.281840792100047,0.19549698845096,0.174913694135187,0.253571626853077,0.411147649533595,0.437541101840095,0.366152244667869,0.509277283329673,0.290294352055775,0.435945174768889,0.712957391048722,0.440307039875805,0.426356569673381,0.662740989195234,0.318016682269842,0.483897992184879,0.558163512773532,0.39432772312738,0.751617483604163,0.458096839326554,0.415883847859245,0.255105325356499,0.752791248949056,0.426356569673381,0.17343885326457,0.249013339889491,0.3812124885982,0.261091010859177,0.213900632202709,0.220465751611429,0.192946800267891,0.647784960885529,0.458096839326554,0.316121223722801,0.19925801768088,0.605759170448109,0.355932526498847,0.578022382368553,0.199947993616066
"Central Bontok",0.260458578393429,0.35073582108278,0.205582819392153,0.390664506075248,0.922224391852508,0.939489050703739,0.427120561352542,0.902444264515107,0.651323901174342,0.997839176706493,0.958949190905862,0.958949190905862,0.526495334051905,0.934437749836351,0.693284940655034,0.999999999485599,0.481681454122631,0.511663031151891,0.291346547286392,0.203118852141843,0.24528354365186,0.251377728455427,0.321030159831629,0.590882050170203,0.55394166766363,0.463560987025364,0.642090732604756,0.417197379324214,0.546025093914314,0.89888818625843,0.552438540795852,0.534935351649705,0.435778060333489,0.209108377508063,0.324642125697497,0.389490984695261,0.566709243615401,0.506234058870628,0.574758808151588,0.529057361806883,0.366625366417289,0.505904896689327,0.534935351649705,0.21846490350848,0.312372830824748,0.547860645854595,0.374972356335205,0.270805353883246,0.276611017066346,0.242083907690958,0.812754160428243,0.574758808151588,0.454314543672987,0.286232203228135,0.405496895565148,0.45245231106827,0.403348663486518,0.254359380750411
"North Kankanay",0.135791972595599,0.165574219087403,0.107182096856972,0.188175847428991,0.444218386314875,0.489809443935229,0.205736053154778,0.433317106847816,0.339572449076583,0.480640625863499,0.499955129445561,0.499955129445561,0.681326346213753,0.449728833838885,0.333666130156615,0.481681454122631,0.999999999860179,0.626725473639953,0.151895639641335,0.105897489625103,0.127880357955671,0.538154371108752,0.449657661183605,0.308060650819053,0.775890074813753,0.649296469088851,0.334758669544164,0.599636768501601,0.791897279477297,0.468641888196601,0.794018557709034,0.768861266939324,0.227196058561179,0.256132530485502,0.456840127570294,0.187504447979693,0.814529803821102,0.263928805407093,0.29965468142308,0.254837119450962,0.784878774724503,0.263757194311819,0.768861266939324,0.113898265025335,0.162857845363411,0.787438760553832,0.487233741445819,0.379309227909843,0.144213163877967,0.126212204495624,0.423735287881426,0.29965468142308,0.652985177652446,0.137352966895613,0.211408753252924,0.587910091576897,0.194175658647964,0.487879227717959
"Ilongot",0.306050741035386,0.175011142375428,0.119175617478237,0.407475905526164,0.474174758222608,0.544618407719429,0.445500768052443,0.481804660346805,0.73354679676058,0.513053172902096,0.533670171990988,0.533670171990988,0.549151918508613,0.479865649001572,0.726366042130663,0.511663031151891,0.626725473639953,0.999999999828814,0.161340660295846,0.228760503132097,0.142189983864776,0.34140521973416,0.177789201922571,0.342532189220412,0.306777553431836,0.256723972512959,0.357333501010336,0.24184781316286,0.316550622831722,0.500245286719793,0.32024662575592,0.310100090257724,0.512462518166185,0.40868377179016,0.366951385431583,0.407498889723119,0.328519300611621,0.57014086480386,0.333185604085265,0.272022350325476,0.497927221136243,0.571139724141924,0.310100090257724,0.126027256775407,0.18108269928517,0.317592836601225,0.19263585129899,0.149974282067277,0.160350406995137,0.140335166460773,0.471150649786113,0.333185604085265,0.263364499207482,0.152728321817582,0.459449539231849,0.232439897618471,0.421997270799883,0.30640253348385
"Pangasinan",0.433187650584666,0.100110212654049,0.0648256094396952,0.134969773430608,0.318617164621106,0.296245330575769,0.12444010086401,0.312811471138943,0.243559506402442,0.290716999029856,0.302399437462224,0.302399437462224,0.15339259779176,0.272015715888745,0.201815904231208,0.291346547286392,0.151895639641335,0.161340660295846,0.999999999948702,0.0640524307132037,0.0773442802760653,0.079265935233143,0.120047716839614,0.186320477208994,0.207143878650294,0.146181448411285,0.202479837469313,0.131553183547006,0.172172311993662,0.283459524693893,0.174198238918417,0.201332351911382,0.164012756914077,0.0787016249959807,0.102373060141964,0.113411463613384,0.178698162649791,0.159638170668547,0.181236399689827,0.154139035732623,0.137985921211973,0.159534371156117,0.201332351911382,0.363344908308268,0.518815413466631,0.206197014293402,0.109183948839249,0.0853970027100461,0.104107433642424,0.0763353518462134,0.30589435930563,0.181236399689827,0.143257190756035,0.0992787480404037,0.127869905943875,0.13174445835968,0.117446523976732,0.087878032056419
"Inibaloi",0.204841557573405,0.0698205111168958,0.114597648849818,0.158091198043988,0.187321159980803,0.206546320539763,0.300730993624447,0.182724231132814,0.285283239232508,0.202679948298868,0.210824625168469,0.210824625168469,0.213058204251963,0.189644844578949,0.281840792100047,0.203118852141843,0.105897489625103,0.228760503132097,0.0640524307132037,0.999999999975137,0.259119827166429,0.25764421243481,0.333695122656586,0.329374282875773,0.121783870863395,0.252144315005951,0.141163410210545,0.091720689616699,0.120043415052276,0.197620235491661,0.121453408978301,0.117605339313857,0.194832931564293,0.0934907052667874,0.14272171398462,0.158110722195771,0.124590817718643,0.385793207756167,0.320386734045401,0.265870136073518,0.0806024512725112,0.385542358308962,0.117605339313857,0.122012779497935,0.32053043167193,0.120446960467491,0.0761208667841297,0.147298915051671,0.0608128298417991,0.337462026883572,0.178683701746673,0.320386734045401,0.253247711569465,0.0579199733190869,0.178267721196708,0.0918496030872452,0.332133952127512,0.0516651854606503
"North Kallahan",0.0824718309174695,0.0838977032990276,0.130343491385722,0.0962919882834507,0.227312230754426,0.261081854367981,0.240189625172825,0.230969890810059,0.172918290542582,0.245949956649999,0.255833435207,0.255833435207,0.148436078449785,0.263498823199385,0.19549698845096,0.24528354365186,0.127880357955671,0.142189983864776,0.0773442802760653,0.259119827166429,0.99999999996066,0.0698572946899634,0.0975473229473081,0.164204767722486,0.168319159741764,0.14085633989482,0.39081900391755,0.247836668159106,0.173882815083104,0.274300199950332,0.175601281622313,0.170037617575987,0.138518912499226,0.0664683876512124,0.0987107937482556,0.109824526557335,0.157487200171852,0.153822859687585,0.182696129764369,0.149158397012376,0.101884349187315,0.154379394920507,0.170037617575987,0.0691749171571488,0.0993116392968368,0.152249218044968,0.0923467230573451,0.0822861544361726,0.0879251636428282,0.910419648193842,0.258346696856178,0.182696129764369,0.126252970607259,0.157152713063898,0.247814017557368,0.127577691927568,0.113731967480144,0.0717121435837089
"Itbayaten",0.187526277800263,0.0859821811279471,0.148017144153732,0.0986844079420121,0.232959909851522,0.267568555618599,0.272757634427666,0.23670844618851,0.177214526657078,0.252060698797389,0.262189737019432,0.262189737019432,0.365512273520741,0.23575581870204,0.174913694135187,0.251377728455427,0.538154371108752,0.34140521973416,0.079265935233143,0.25764421243481,0.0698572946899634,0.999999999958681,0.629049942552468,0.425427931528985,0.415506277652089,0.541380768975674,0.175556329677846,0.326548562297432,0.431253162754685,0.245768242357754,0.432404468975641,0.418704379914333,0.124110553563084,0.139526772926505,0.244637795437137,0.0983055489041276,0.44357442765948,0.349234238107133,0.413819392225441,0.337854103842361,0.42717853055295,0.349680025847038,0.418704379914333,0.157291460457635,0.413641760226137,0.428821260916516,0.261377503261833,0.31626649959813,0.204597747384471,0.174297486377904,0.231474179081108,0.413819392225441,0.553312087204517,0.371849675073083,0.110838189470811,0.315385530206266,0.318891388733863,0.262866897916346
"Ivatanen",0.103623867923325,0.110351597637825,0.0817586592919851,0.14868813941254,0.35100150343186,0.326447287369234,0.156143314513124,0.344620067935997,0.268314963584414,0.320336470548896,0.333209164981125,0.333209164981125,0.477540183089051,0.341774192029082,0.253571626853077,0.321030159831629,0.449657661183605,0.177789201922571,0.120047716839614,0.333695122656586,0.0975473229473081,0.629049942552468,0.999999999937892,0.205315689696754,0.579537843956765,0.455090510516969,0.254064989700945,0.399644798395876,0.555592081988525,0.355675617492418,0.556938845195076,0.575222425858424,0.202574861218236,0.0972056751026329,0.320241603127053,0.142435410862795,0.542866308972105,0.200308686009421,0.228577026602895,0.193408553737917,0.375825164038808,0.20017844182123,0.575222425858424,0.0869166162478563,0.35539944420113,0.561608213651205,0.324730637943937,0.265857028935183,0.282839952572271,0.0962748530629708,0.37781516846164,0.228577026602895,0.4352003469225,0.10937489849,0.160594017657476,0.412120693565603,0.413656537417532,0.245861212801785
"Kapampangan",0.440794465697644,0.202107512788832,0.347925308055417,0.231965041811348,0.547589597489138,0.628939793809887,0.641137109634402,0.556400810993103,0.416555927530097,0.592487422763898,0.616296480576804,0.616296480576804,0.312617374449048,0.554161589221528,0.411147649533595,0.590882050170203,0.308060650819053,0.342532189220412,0.186320477208994,0.329374282875773,0.164204767722486,0.425427931528985,0.205315689696754,0.999999999771703,0.354274861940389,0.751703084514436,0.412658212181376,0.279292274356062,0.365561061903582,0.577696535823384,0.369829304188782,0.358111815661734,0.291731088490054,0.139987347076297,0.20756140510796,0.231074505460136,0.379382808705347,0.820901055509898,0.972713264606733,0.79415120337799,0.245436902283925,0.821948912753863,0.358111815661734,0.369725278425892,0.529127517255311,0.366764638029692,0.222460994492477,0.439133631835649,0.185176906411638,0.409699207396149,0.544097276793617,0.972713264606733,0.768875181478929,0.176374720124625,0.260533409388624,0.268427763757702,0.239295892859498,0.151031085424822
"Tina",0.178804316213028,0.1904131003186,0.141075617637949,0.256563295977209,0.605657606336494,0.563288990863145,0.269427296450016,0.594646357353148,0.462980918897761,0.552744697888984,0.57495669760856,0.57495669760856,0.824001724796588,0.589735761891197,0.437541101840095,0.55394166766363,0.775890074813753,0.306777553431836,0.207143878650294,0.121783870863395,0.168319159741764,0.415506277652089,0.579537843956765,0.354274861940389,0.999999999815081,0.785264526180862,0.438392405776652,0.689592237152479,0.958681279708542,0.613722850230227,0.961005136934519,0.992553690410429,0.34954552717481,0.167729641994692,0.5525810029792,0.245774132484285,0.936722794774808,0.3456352127173,0.394412597801367,0.333728945781062,0.648491151867597,0.345410474696276,0.992553690410429,0.149975738671936,0.2143972467058,0.969062192231801,0.560326890261654,0.45873972108786,0.221874739873892,0.166123496598486,0.651924930038635,0.394412597801367,0.750943793205368,0.188727793386677,0.277107041939849,0.711119554649543,0.25451851712291,0.424236683300477
"Iraya",0.350932535137833,0.159345450751219,0.276444366708728,0.181096824096892,0.427507249557403,0.471383208429049,0.517333514703692,0.417016067415546,0.326798007921677,0.462559313884324,0.481147221448271,0.481147221448271,0.689558260636488,0.493514945388925,0.366152244667869,0.463560987025364,0.649296469088851,0.256723972512959,0.146181448411285,0.252144315005951,0.14085633989482,0.541380768975674,0.455090510516969,0.751703084514436,0.785264526180862,0.999999999870501,0.366864650533081,0.577078917784219,0.802263606798917,0.513588319528822,0.804208305333457,0.778728167646012,0.25024957514288,0.120082416693341,0.462422327290465,0.205673821066329,0.783887850752465,0.663662077886971,0.772870200031627,0.640800582401978,0.507126315184312,0.663230553272207,0.778728167646012,0.294351765639038,0.420431440604449,0.757815950642816,0.468904401782852,0.584184953896645,0.15884643078299,0.325526874038295,0.466731581689272,0.772870200031627,0.978436548600407,0.132185859263605,0.231894478007948,0.595093855329042,0.212991478882297,0.333138018156306
"Siocon Subanon",0.207257552728107,0.222026333577072,0.327562426327614,0.252019216138793,0.594930598361965,0.65611719282997,0.61458020904651,0.58044369555049,0.452656669131815,0.643709994789413,0.669577427399131,0.669577427399131,0.386548575199502,0.686424716287513,0.509277283329673,0.642090732604756,0.334758669544164,0.357333501010336,0.202479837469313,0.141163410210545,0.39081900391755,0.175556329677846,0.254064989700945,0.412658212181376,0.438392405776652,0.366864650533081,0.999999999751546,0.622831101790422,0.436979830714615,0.714316576973033,0.441298458849651,0.427316577019408,0.348107838646898,0.167039766248596,0.257156359941057,0.286065997088698,0.395776489112554,0.400636348387748,0.459128314768122,0.388429595057301,0.256042586158302,0.402025813196083,0.427316577019408,0.173841466605173,0.249577183977147,0.382613069014448,0.241767701023975,0.214316808990175,0.220962164135767,0.193381249643721,0.649243548287636,0.459128314768122,0.317282657852884,0.394935899346856,0.634127047924912,0.33230864535513,0.296243923810442,0.186748580384964
