"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","cent2087","buhi1243","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","ivat1242","alab1246","atii1237","iray1237","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lubu1243","limo1248","lowe1412","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","taga1270","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"babu1242",0.353522789181558,0.238372701530997,0.309476250124384,0.217923279745187,0.272980491286721,0.34037165447035,0.336202658689519,0.282506399411459,0.305009412955996,0.306629591756755,0.999999999995413,0.32638377825924,0.255537696437091,0.340147751378256,0.212023886484467,0.271024829555015,0.242017382488885,0.277769622712804,0.248474496759467,0.238250979176206,0.311445513132366,0.326405264304779,0.29279489085929,0.312074118585572,0.334941606158885,0.275229357796903,0.195214446981011,0.250010717423236,0.307473845366151,0.331046403662943,0.327999230603122,0.332752842640849,0.164760156779594,0.294974166882253,0.270492309144177,0.296532442862386,0.38324452406214,0.290462652918631,0.302743478514364,0.288197363821378,0.413993792594193,0.236518342589347,0.726509279338727,0.286497490431232,0.25807064980623,0.226724387161331,0.233406603582435,0.352691947165316,0.349339590221442,0.336678216731524,0.280422822484493,0.268191359860638,0.347035581381105,0.322486245857167,0.266229436224189,0.302173513581184,0.284403669723466,0.256043168186246,0.330320998776751,0.310925795527318,0.289547890555984,0.273694541843594,0.294253651086082,0.271625741032088,0.222711249030643,0.287674231934337,0.279774856157182,0.285096536192568,0.260574792101013,0.286158373830548,0.300938826527969,0.283203994115113,0.287637238324579,0.323256823409444,0.30846188590521,0.294109937450648,0.311445513132366,0.254532575839293,0.285216722263585,0.331936270016995,0.294109937450648,0.366038731574397,0.282419514126248,0.274797884994785,0.280284089828831,0.30096380848994,0.275637190424606,0.202490768686892,0.233755677682316,0.340881603186341,0.289258749586239,0.292870109779814,0.240630451971863,0.360735875398945
"bala1310",0.378251648004338,0.232198886048194,0.323957943311496,0.241645775131898,0.287207506270231,0.379146919429483,0.297639271571351,0.263713123639402,0.328264444498017,0.289411910770188,0.32638377825924,0.999999999995261,0.236128989994254,0.341194714300615,0.21551217513153,0.310903170159713,0.230297061870135,0.282339582435142,0.239032350140687,0.228462985676704,0.292586980593807,0.337304983942716,0.672192736719279,0.647452899355235,0.335912816295328,0.275094898818502,0.20393801941,0.268241977044736,0.307724316553813,0.369668246443746,0.357554685161428,0.381713785510174,0.167470846569843,0.317208467469343,0.279377097141349,0.433536506282305,0.41805343586789,0.547625256554774,0.572174901092246,0.528060883477952,0.501183433605748,0.31734070144612,0.276923270839231,0.241002243296605,0.238102683180025,0.219735717906822,0.328107121589839,0.424533024822071,0.379860557885448,0.530195910718194,0.285036433546289,0.25313203942461,0.617303974119317,0.54631983096372,0.504790859443774,0.524264697622838,0.424298911737012,0.254944336589298,0.599563484823376,0.665101738887911,0.311624079164552,0.273400949079459,0.275728029457595,0.266407089026263,0.189523565396179,0.259917462787081,0.240998141235543,0.270784611868975,0.279576404250181,0.300726224329292,0.282359975836564,0.274155582812044,0.277503295425131,0.300003401416963,0.334721724380538,0.308007786086225,0.393313646044135,0.232320208157773,0.309236484463938,0.342217360554471,0.312537312352199,0.323531238705862,0.249417978655632,0.290272637102669,0.247735146447031,0.281636369431788,0.292907160588798,0.21096777063908,0.237601505103772,0.341609763071586,0.33739739772976,0.292808368347074,0.223773267588477,0.376194741459366
"bant1288",0.270907137271543,0.282934943338891,0.5497170021804,0.269636200095111,0.242535625034862,0.283354787993104,0.288348394098092,0.255481258580416,0.323696480925443,0.311958874050726,0.255537696437091,0.236128989994254,0.999999999992647,0.322988946787787,0.219132853955191,0.421568627448914,0.430280267342222,0.430500734436881,0.241557786252729,0.244729359059423,0.36444061482574,0.330602348315869,0.236480871559761,0.221910341515143,0.339248454772007,0.464613993521983,0.418791715237706,0.486521180125597,0.509064182063824,0.318774136492243,0.276847342199414,0.246755239786434,0.214392807997085,0.357221525365841,0.502647372669733,0.262287941064909,0.307697694413427,0.249118908937368,0.251537595843301,0.240051933650887,0.32391070760728,0.16170274018498,0.221109105523155,0.318949405710346,0.35689659128884,0.293725228407043,0.226347954671112,0.287896791011363,0.303431147506464,0.2821716125248,0.42012569814141,0.363803437552294,0.271717157910371,0.289945904351114,0.233353340477267,0.270440076569095,0.243922346599041,0.396942093016096,0.250926324961985,0.24676867800974,0.274941603571884,0.495878213615352,0.296873105134112,0.404231044491371,0.275411316375816,0.306404454664887,0.348211777158263,0.295863167705219,0.250484749502804,0.294750450471635,0.304808450199169,0.28456902216212,0.370342148447796,0.314364337468584,0.416922826782039,0.541621366929981,0.292747379122316,0.440636924975002,0.601842048259595,0.336204474497633,0.473918696063733,0.30895453563127,0.240329739580114,0.313804981860555,0.318859849922047,0.344752459193145,0.465302454765278,0.211503700471792,0.250420739502665,0.358637764892307,0.384233685140152,0.41942382673846,0.233353340477267,0.30250153228109
"bata1301",0.36308166250353,0.310102852187897,0.450674544925141,0.285110667717846,0.313070440054256,0.368490291444664,0.328028553720163,0.286888336133354,0.319475600734021,0.309859301105897,0.340147751378256,0.341194714300615,0.322988946787787,0.999999999995633,0.24908709535157,0.385320147045807,0.341639533336909,0.387833530216466,0.294383328228904,0.276318447211162,0.391352015083985,0.345008477307655,0.305377964357359,0.321170851592696,0.352942014091885,0.402806547684776,0.359773252467276,0.39751914011497,0.438458944035569,0.400335131446055,0.343214762471701,0.343214762471701,0.196477524613544,0.400420801985699,0.404387146313744,0.301212820765412,0.383046852001627,0.297113559550881,0.313844296783355,0.307089529959825,0.367620183284824,0.258460009115704,0.286264584660624,0.308448958517017,0.333145702679344,0.308667949640362,0.232577139140923,0.375811918747261,0.348772739833635,0.351625827639933,0.405847259858866,0.350451985135361,0.347508571439631,0.328325873144252,0.254761273155945,0.32532608022239,0.299867096609778,0.336489528430973,0.308477470713258,0.321477665434404,0.311589820934881,0.405164439145772,0.349902459017054,0.395207793071625,0.242563494684729,0.338598095248871,0.370132450147297,0.392167015144523,0.367234731702872,0.392774283925224,0.37493282533571,0.372810603380139,0.394804138704206,0.365678227139546,0.374169275264186,0.404351647952485,0.331498177482905,0.344640816757411,0.426699434424277,0.481172185191487,0.417395249499339,0.341611429071123,0.307173880997931,0.320688621175937,0.380479352545784,0.414833897408909,0.399328641104523,0.237081125722039,0.271932440112572,0.637080964661251,0.504305463325693,0.426282116060102,0.259756592237434,0.379391160657279
"buhi1245",0.241330224469422,0.187378810223109,0.274497426597492,0.392441964098804,0.212324357181775,0.219910382787275,0.265985524641857,0.233854574769842,0.249632741340276,0.237590501419206,0.212023886484467,0.21551217513153,0.219132853955191,0.24908709535157,0.999999999995918,0.25200278204893,0.213720697430348,0.266534831355845,0.171602201054074,0.173855280463666,0.213660669547537,0.277105323125602,0.20476190476093,0.20566020916931,0.26960814839639,0.250967049308144,0.19437403723828,0.262036217362745,0.232029589090608,0.255096044033239,0.246621893795958,0.228685756065343,0.116562449291057,0.475841268274089,0.267498772316892,0.210744985307908,0.255702694221768,0.198864072285111,0.205256944195538,0.19315919025039,0.276432802574065,0.174022191817956,0.174621978662035,0.191038935679047,0.209729002036445,0.36307625384865,0.182694339967531,0.227630524840908,0.214576712313506,0.219178501878822,0.224842024229486,0.203289278152763,0.215365246126046,0.22925069137124,0.154542492292468,0.20149183972976,0.203369850301427,0.207019667801686,0.222563197445351,0.227630524840908,0.232961787946928,0.235916989292072,0.221185812689503,0.23824135073436,0.146568336011449,0.189521416590921,0.214705471228234,0.211616022804222,0.200279510474769,0.2196043252174,0.213996244179575,0.203537889323317,0.225337972991841,0.243056088348469,0.25951288749305,0.269023948038412,0.240368253240979,0.323397331981432,0.260073997093919,0.250489716432939,0.260616949662211,0.280227777640221,0.165956270996405,0.213470420088361,0.214576712313506,0.216301816413829,0.244247863246634,0.353363885815461,0.165374535075195,0.262674801763082,0.250489716432939,0.230972670515813,0.159371945176608,0.234217685135797
"cent2087",0.357283325967519,0.255689356203089,0.54191959789521,0.313530465227528,0.287000489625167,0.338451552325763,0.334117980463634,0.321176439359018,0.363448680338028,0.332756132321543,0.271024829555015,0.310903170159713,0.421568627448914,0.385320147045807,0.25200278204893,0.999999999996732,0.578053288450908,0.630592625091917,0.280881146806025,0.269392007647318,0.374398008674184,0.353560844727505,0.268437746095436,0.281447262409958,0.39202043662617,0.518818959433886,0.457695863648813,0.547092090102142,0.495089871184629,0.385677350324707,0.357092948634743,0.324994706060833,0.181557873439323,0.440212384795062,0.522900563510868,0.277716643480968,0.370815170191272,0.29261586129209,0.30344217911316,0.288062320381525,0.372988087548509,0.251537595843804,0.247642198186299,0.337711135458718,0.385381295758548,0.33377866864511,0.222156325881372,0.340775793442689,0.360003056364218,0.336204474498306,0.4181532770242,0.396141520891076,0.327602247126611,0.315587378886189,0.241996056791762,0.290228374855277,0.271024829555015,0.436636302318669,0.314653645587878,0.289855272583437,0.355806781093666,0.493886734846796,0.360904559183346,0.426353141454443,0.275411316376418,0.323748103042768,0.376228816700486,0.331366747830498,0.301396283955207,0.331594256781268,0.339978655992046,0.337688572966356,0.407376363293414,0.363792692417193,0.492567052739141,0.609324037797374,0.318636603126965,0.390215784307076,0.549682404078199,0.412250724682447,0.567950183379034,0.349252953323087,0.261822643120311,0.327448676724802,0.387431860658635,0.403219250519111,0.52875278950693,0.247822517725054,0.254214993131976,0.405240412308512,0.408248290462229,0.466026474154789,0.224710624163779,0.324250008458803
"buhi1243",0.297634913285834,0.228562160737112,0.445919197426817,0.250189257903091,0.220417365532708,0.287871327337669,0.280009316153206,0.291239260074261,0.29707187448461,0.276594631680508,0.242017382488885,0.230297061870135,0.430280267342222,0.341639533336909,0.213720697430348,0.578053288450908,0.99999999999422,0.655876063292448,0.234097537786279,0.222032575347184,0.333721270037557,0.299231410251745,0.238007140319967,0.235145226946024,0.315830145128688,0.42739239886335,0.407839656136192,0.441762642848413,0.408875175061451,0.334977544538378,0.298825019476853,0.266808053104333,0.174676229191864,0.369513928058038,0.416281732021331,0.227994596773438,0.293802392530273,0.236655345785955,0.244263091595152,0.246893468231316,0.308078243576565,0.212402688343611,0.207806388892874,0.277247748603399,0.320895000109943,0.260427986264967,0.189539352806385,0.281307237925741,0.278153408063594,0.271476374597373,0.372499461958024,0.327938031646224,0.281921564952581,0.293802392530273,0.28161384621604,0.26317589582259,0.247166688499287,0.398869859572825,0.254263824790519,0.239632091566372,0.267673091498916,0.391990063218717,0.299347113721003,0.379804068321813,0.250004225362562,0.31267664476559,0.324707036283133,0.293802392530273,0.270840645187566,0.294004110640164,0.317029661338273,0.317910278338013,0.339304784343641,0.31554046104794,0.397735092381794,0.50023141055095,0.270155313839927,0.314880848886977,0.442901368153193,0.36729156563174,0.445205955390345,0.30966098426103,0.233874340331513,0.278231461250607,0.32831221935375,0.348571821886422,0.435995515956598,0.221623107450804,0.211940185558676,0.361098108011817,0.36729156563174,0.398824776013051,0.189658304594476,0.283986414943146
"irig1242",0.344806481135154,0.269607440628513,0.511177391498172,0.289569106395713,0.24999999999875,0.316415049280763,0.356667265753528,0.306983925366864,0.337170892167831,0.325847311768904,0.277769622712804,0.282339582435142,0.430500734436881,0.387833530216466,0.266534831355845,0.630592625091917,0.655876063292448,0.999999999995,0.268679811673761,0.253434557409334,0.374425125700587,0.346456718888742,0.274064063879815,0.263329887178521,0.354351827129667,0.493280536886531,0.447249428484583,0.51720402163693,0.464232910423014,0.365094287631649,0.362292916897592,0.332515416878611,0.186349208200433,0.410616095261423,0.478261894605812,0.284143291441585,0.356203526624477,0.293469592825276,0.296318878993413,0.289009767598543,0.369088627693968,0.237055103194731,0.229737361608346,0.345526117494914,0.381352269251671,0.341298767187293,0.20739033894501,0.324616060683138,0.330793682573786,0.321797951465826,0.444034533189416,0.399999999998,0.30987534150334,0.326926524436163,0.245880342558116,0.29372127833743,0.292137016991052,0.414613991446124,0.305452076229426,0.281010918203314,0.311187957130688,0.453251467953342,0.345611059729211,0.442791549641242,0.259554273807817,0.328944593288161,0.386157541758991,0.331806024800882,0.282123924240111,0.298758113288169,0.343191453609552,0.34729920830168,0.402099412859791,0.371728150912016,0.448249964083971,0.562942947288456,0.310378722620223,0.363358516844279,0.531032083671812,0.39110827947385,0.516418736768749,0.348924728639746,0.241684122260248,0.320650051762113,0.373203129057604,0.384041094399523,0.497063621022353,0.264258211289448,0.262821022498568,0.401003765691658,0.420812705763003,0.476191971758844,0.245880342558116,0.332598871868646
"koro1310",0.265464297451633,0.192143438658559,0.32615622333968,0.210791897218381,0.217723295666669,0.26609261619435,0.246523087481492,0.189610076447953,0.242964399490362,0.227742864943694,0.248474496759467,0.239032350140687,0.241557786252729,0.294383328228904,0.171602201054074,0.280881146806025,0.234097537786279,0.268679811673761,0.999999999995708,0.917469353260798,0.319511481768432,0.247317044730159,0.21973452573982,0.231565153229149,0.280783432018838,0.297281987194362,0.241277915407417,0.304525780886531,0.306563123014356,0.288642837905735,0.275883210250172,0.239098782216816,0.199210623999058,0.281186257492538,0.286960705176892,0.22003292320447,0.257683878022385,0.253768038863747,0.251656295011784,0.227414623320711,0.251966112835448,0.201325036009428,0.199333424852103,0.224564432956055,0.245785081581785,0.239705459352783,0.168125508826239,0.273818049671364,0.239678719919155,0.243098805774824,0.280287726971717,0.324268738226954,0.269426639377738,0.235080029073053,0.178281186566159,0.221733526241486,0.230726318419505,0.283044959701373,0.219093587498353,0.246885126752869,0.230648059910153,0.296689233070687,0.31575520715049,0.295002929516154,0.170334610331125,0.295927620300139,0.293553274897901,0.325495424870381,0.359401306539923,0.356548263864133,0.32243906211515,0.313070111065296,0.297087195760624,0.317210048579683,0.306431684330166,0.314658095453803,0.251044735675197,0.261276844547915,0.29887347777102,0.30272681473846,0.310347710584573,0.266828110549826,0.277655859043602,0.255381583819237,0.290757791377336,0.337323712094485,0.302974047383905,0.19096779388077,0.71745233785797,0.301862286899042,0.284379735057341,0.29721825171598,0.391228159409071,0.276425899476581
"sara1326",0.255274343483174,0.184932906754354,0.312332323623773,0.203852273108838,0.206502231963161,0.260447803671442,0.233817734751342,0.175149629120063,0.232967595622396,0.21463539763896,0.238250979176206,0.228462985676704,0.244729359059423,0.276318447211162,0.173855280463666,0.269392007647318,0.222032575347184,0.253434557409334,0.917469353260798,0.999999999995595,0.305209042739386,0.229239618954496,0.207778262017406,0.2136586041377,0.266964176756863,0.287699295609004,0.228503695325175,0.294912744909827,0.287409970673226,0.274155582812044,0.260871766749287,0.228262795905626,0.192856139741307,0.268120601270839,0.277902150020298,0.210979638104332,0.247326803063476,0.243326717757442,0.241053523790447,0.219252089791055,0.237040461805805,0.190061432219391,0.191681931061352,0.222672188966936,0.237339712483678,0.232518553781984,0.160599629549834,0.263769917342233,0.230883377548137,0.236996626306231,0.265647306994104,0.319139813033976,0.255064834273637,0.219846047167534,0.165570128916432,0.204222557414333,0.211279170212862,0.271399035632304,0.212721454030481,0.236483374168898,0.225330806248349,0.286711524997605,0.301878377532489,0.289536337300287,0.167495427678628,0.277438942543255,0.283466553032943,0.325188944768645,0.345204794104208,0.365982644474516,0.313061221519663,0.299559471364319,0.277099926419347,0.30301062966021,0.290030356678977,0.31005549327322,0.240467730643153,0.25452627113821,0.288822313186711,0.283466553032943,0.301321535716228,0.249536745460123,0.263152910842615,0.253454359304548,0.278652352213269,0.327708029584599,0.290581222050296,0.193475137036306,0.674008810569718,0.291710608168477,0.2741725676876,0.282300588550139,0.346192087734358,0.261690998342909
"binu1244",0.368459013092588,0.234999938916593,0.460912932710821,0.264940852970476,0.285745490666237,0.335755551501091,0.334699713818843,0.284687293731576,0.318381670472856,0.309801391356809,0.311445513132366,0.292586980593807,0.36444061482574,0.391352015083985,0.213660669547537,0.374398008674184,0.333721270037557,0.374425125700587,0.319511481768432,0.305209042739386,0.999999999995146,0.341373948737842,0.270043346233492,0.290250826187782,0.358341472937737,0.443573912643066,0.301229742436959,0.42388642628025,0.39902794509824,0.383720630286961,0.322747068591652,0.312966854391905,0.197739587018221,0.356216923048641,0.412900772947264,0.275795977322256,0.336554020051983,0.308441794199167,0.321168833859559,0.288670741658679,0.363673831104373,0.233577333716043,0.258705084206781,0.30996831337657,0.330830022296033,0.292899194632201,0.219673855943771,0.372367004220465,0.330119427400882,0.341467477327409,0.548102261227515,0.408911650436167,0.328816111684762,0.312514447191127,0.252806713510536,0.289412175165736,0.283132284665787,0.403155893001768,0.291262135920916,0.295984028995754,0.297861959310935,0.427184466017344,0.435135333788772,0.470610852658286,0.24509032420322,0.582474254984435,0.526835536448002,0.567333919516199,0.446761547074939,0.52388791850437,0.623922717333851,0.647413120962334,0.426291488088526,0.419288063989492,0.424521432439395,0.412575000916948,0.320388349513008,0.347340388546391,0.420549210589122,0.395126652336001,0.426327500947513,0.3438057510043,0.31910551191884,0.349203345524672,0.384442877479508,0.432465067805869,0.433920221309432,0.223927963217802,0.305209042739386,0.454388863638677,0.365858011422223,0.414876788539662,0.268607133104944,0.332538809370976
"boli1256",0.408223441970127,0.288585003415001,0.410843276746332,0.299559794331912,0.35213633723118,0.381541703148318,0.643090141184456,0.615371129419713,0.569181145155987,0.623389766321173,0.326405264304779,0.337304983942716,0.330602348315869,0.345008477307655,0.277105323125602,0.353560844727505,0.299231410251745,0.346456718888742,0.247317044730159,0.229239618954496,0.341373948737842,0.999999999993548,0.317302700245403,0.304192526916396,0.635552569595485,0.331845352043192,0.302252366356694,0.362385823502292,0.375865118011545,0.403660062751119,0.383349626681372,0.377712132171352,0.189967863256298,0.390380409542709,0.367353327745798,0.361304205215078,0.404620016693553,0.3389150407479,0.353425409473542,0.337287365179105,0.474421837965282,0.263666575321532,0.285817831025156,0.304620109509615,0.320181746413195,0.293893537754102,0.294474493280613,0.396256907286871,0.370938984020813,0.410527190717199,0.371363576965316,0.340777100546303,0.389901859971084,0.382449056874729,0.303588370357615,0.346002172448169,0.337285439781605,0.297454639687658,0.363759125704258,0.346724793876012,0.414083325715706,0.35256653722105,0.338061701889563,0.350388751569361,0.276406727697083,0.303257002199732,0.309301308074602,0.315936177418254,0.297580439921669,0.322110492782256,0.329441657729357,0.314538081821285,0.346901954547883,0.327803072198788,0.400421332349032,0.380505253588599,0.386144302670674,0.301860140778652,0.400262110211433,0.343043268955467,0.354081277644946,0.786412416239048,0.291006797660932,0.345063773463322,0.317947700589268,0.356924756292964,0.346700379216181,0.2761629842536,0.250564234671193,0.381489347455949,0.348666929102278,0.358713864025743,0.230727161471787,0.411142836317124
"cent2292",0.342981440230534,0.21314339662862,0.304997140663659,0.223473896222756,0.284604989413654,0.348924474022221,0.280478325663771,0.241105879413649,0.30604692017402,0.28321476437265,0.29279489085929,0.672192736719279,0.236480871559761,0.305377964357359,0.20476190476093,0.268437746095436,0.238007140319967,0.274064063879815,0.21973452573982,0.207778262017406,0.270043346233492,0.317302700245403,0.999999999994444,0.597489954089521,0.299798644180151,0.26755395199211,0.208866838260255,0.280233176901621,0.29152435552388,0.323268262697058,0.308651036780771,0.340039277809324,0.161172769389988,0.286983363775282,0.268870560892692,0.415742380107152,0.396045264900666,0.520729255946185,0.551813958670202,0.517475855361846,0.465840463596695,0.29152435552388,0.253696082206968,0.228314825567464,0.227206418872674,0.226300952741094,0.333378133188354,0.377925038036872,0.35315750568242,0.454012611034364,0.288032919927757,0.252982212812137,0.522619663932164,0.560635504859384,0.478920744343461,0.619218824534853,0.439192336288935,0.258774584751895,0.550472975014426,0.582208842381127,0.281160778556449,0.270043346233492,0.283349145667394,0.251726710209701,0.188096031214539,0.256284642889811,0.245271180673737,0.257172249935497,0.244280312018283,0.26154265121358,0.270042879559744,0.267143479736665,0.268259491656748,0.293876906821114,0.311939733451038,0.289340860780693,0.410258160623959,0.257247877712293,0.292956916266495,0.287019466745862,0.29914902555292,0.291903935041654,0.24966228487599,0.290556960675579,0.23245810500615,0.268124126596108,0.284955840454219,0.206128933392188,0.217672464970616,0.311737623931238,0.302675074022909,0.295886558307616,0.20847138283186,0.350589994102382
"guin1256",0.390155486266775,0.208266386020852,0.314243837311894,0.216940278785938,0.28118276088554,0.386733611024268,0.27289438504104,0.252534928171869,0.309333841884224,0.280659736635629,0.312074118585572,0.647452899355235,0.221910341515143,0.321170851592696,0.20566020916931,0.281447262409958,0.235145226946024,0.263329887178521,0.231565153229149,0.2136586041377,0.290250826187782,0.304192526916396,0.597489954089521,0.999999999996016,0.332957811454135,0.265049251401445,0.202143988919289,0.280459147262144,0.295366346739978,0.369352325135537,0.34554906564896,0.354409298101497,0.162078227459009,0.2948207171303,0.276479878964621,0.439135685397059,0.409431587696019,0.519561494777268,0.524605899433692,0.498295437143151,0.485526827354209,0.330633970231318,0.276686610095852,0.225569457290342,0.233108008562341,0.211295195839052,0.31008550807549,0.410862914771719,0.382350898492267,0.481697678733123,0.278761932048353,0.236550576617994,0.583005116263386,0.496544691461129,0.486680882261477,0.52437688872486,0.470248671841273,0.248358297730841,0.650865489027147,0.713604009866669,0.305557961380467,0.272659867024886,0.282798569218234,0.248699826068481,0.183420841121235,0.259586219650121,0.234219972228032,0.278761932048353,0.269824435136374,0.253124312261372,0.289088659485594,0.29325690763998,0.258975893685328,0.288160156767224,0.310778640699267,0.303165661976884,0.404592060746605,0.237210964081742,0.305678019612541,0.327024112167441,0.299012707703228,0.316409351806606,0.254570610591792,0.281204730863217,0.257424367301724,0.284934531185624,0.284124134073317,0.19342850736089,0.217847988532557,0.326632549814155,0.309347133131363,0.268465109436292,0.224254916336171,0.384213542356299
"boto1242",0.425692506305347,0.275584295754651,0.413718250378364,0.298955789463942,0.312389110759049,0.408542614413236,0.633512267156606,0.594980050283597,0.703063471963747,0.661016121703918,0.334941606158885,0.335912816295328,0.339248454772007,0.352942014091885,0.26960814839639,0.39202043662617,0.315830145128688,0.354351827129667,0.280783432018838,0.266964176756863,0.358341472937737,0.635552569595485,0.299798644180151,0.332957811454135,0.999999999995652,0.357271046569477,0.322035402471275,0.378624298219598,0.428294108122436,0.44939687585456,0.421142872833779,0.38874726723118,0.19604993428165,0.403711346388138,0.403507086192638,0.351968413572744,0.409514179672098,0.337516227871117,0.33618784831116,0.324880326252648,0.452864368409943,0.290134718405521,0.31284555362809,0.336631845008521,0.344016754339639,0.313129471425393,0.290088732373317,0.397584049147547,0.395470127609825,0.387793284769304,0.3731129192568,0.340364255006128,0.373425548556825,0.368562761704888,0.294082423903278,0.324618079208587,0.317078053830411,0.325582771020936,0.353747351489817,0.338850041887114,0.489167763176146,0.376717958729415,0.353617139212657,0.352593246412888,0.2823748763794,0.320079041620136,0.346244004258307,0.327611343737678,0.314758720777365,0.349422201839265,0.347072273367965,0.323858181639473,0.379705960387332,0.355760348296583,0.474810134716805,0.412148475087638,0.395094444521094,0.348947998820915,0.407259041861236,0.397026458216192,0.399133260084871,0.671406640193366,0.301997952151346,0.367202457055355,0.344059011020548,0.386025634654968,0.374064104628452,0.231636729485814,0.258211252928769,0.406657509347701,0.355477177705195,0.369263715384694,0.219315705961767,0.415053739679347
"butu1244",0.33026471094593,0.248304897428122,0.618952500248768,0.297168108743438,0.272980491286721,0.31239590204813,0.309089541053267,0.276740962688776,0.322951143129879,0.279251949635616,0.275229357796903,0.275094898818502,0.464613993521983,0.402806547684776,0.250967049308144,0.518818959433886,0.42739239886335,0.493280536886531,0.297281987194362,0.287699295609004,0.443573912643066,0.331845352043192,0.26755395199211,0.265049251401445,0.357271046569477,0.999999999995413,0.515149235088779,0.671325074562393,0.543992187955498,0.32638377825924,0.327999230603122,0.299477558376764,0.201373524952837,0.414673828805486,0.588975189265547,0.243725295503331,0.355202241813691,0.285777771419943,0.279091644255429,0.269237010938393,0.358174404828684,0.222327242033986,0.241005482088328,0.326014385663126,0.416883357379294,0.342722910825267,0.20361001589106,0.320207162557984,0.324967060671108,0.279774856157182,0.500087366764012,0.493280536886531,0.292240489584088,0.308465104732942,0.220151264570002,0.286543849085606,0.252293577980494,0.580016156503536,0.287851156076883,0.287722377950652,0.298064004984101,0.566264569331574,0.395403343646923,0.590905120841734,0.243428574521866,0.410963188477624,0.50738829845455,0.36454966922984,0.323305760569775,0.378311070487843,0.407424872837866,0.368614722499036,0.541148024644547,0.37010563839632,0.491871655902902,0.579307452554306,0.302007770310173,0.457119728037913,0.575187056564896,0.417291310878508,0.588219874901295,0.339514185808136,0.263900201724527,0.312515241758775,0.414333002355663,0.4395027044615,0.705798260329674,0.24298892242427,0.274213391127332,0.422501141977437,0.41254936416398,0.691365505053988,0.261109639373724,0.337311467905507
"capi1239",0.280439992260255,0.246564483785274,0.578794420766952,0.216630010926221,0.220794021656946,0.275591918121621,0.262820512818828,0.286251287036385,0.291630516362352,0.265384676103327,0.195214446981011,0.20393801941,0.418791715237706,0.359773252467276,0.19437403723828,0.457695863648813,0.407839656136192,0.447249428484583,0.241277915407417,0.228503695325175,0.301229742436959,0.302252366356694,0.208866838260255,0.202143988919289,0.322035402471275,0.515149235088779,0.99999999999359,0.596564370912446,0.492088756818992,0.314174786658648,0.297828018083766,0.269731035245675,0.15689663934644,0.348698380885773,0.69108899602052,0.211284666051295,0.309396987259795,0.221525920117074,0.229268625336121,0.215170929859809,0.285938815637907,0.201309036880497,0.177546548454937,0.291963647415202,0.450570173626807,0.243086217400684,0.140893990734442,0.279780907936034,0.273709681020996,0.229829871280785,0.414370965080083,0.373651421265601,0.2159167585426,0.243097632846982,0.199725085779496,0.227874680413528,0.216904941090012,0.457103745271522,0.228711471109543,0.213950106068732,0.286914367117012,0.635929456255802,0.320671117707962,0.433763237056454,0.26939673140092,0.286089705068945,0.364364430079293,0.270722363852321,0.268103476596105,0.275208366459935,0.284599516398598,0.265701971308343,0.426472238812224,0.310136288163903,0.428701487089972,0.568925587113916,0.25660311392778,0.405281869398498,0.584417243032295,0.353153216846084,0.526782951031403,0.275928509569519,0.218922704921999,0.248412682362853,0.340936620219135,0.367073496599263,0.523318022761018,0.173543832161639,0.223189655899008,0.380264659391961,0.353153216846084,0.459722946429088,0.187620535126193,0.304598140160976
