lon,lat,log_w_ratio
119.14448586473975,4.036578851930726,-0.3616348664033602
119.18192926107471,4.036578851930726,-0.3654679961134448
119.14448586473975,4.08179095018668,-0.356925416362742
119.18192926107471,4.08179095018668,-0.3630453965196986
119.21937265740966,4.08179095018668,-0.36304928722754526
119.25681605374461,4.08179095018668,-0.3650995480433732
119.29425945007956,4.08179095018668,-0.3691080707670906
119.33170284641452,4.08179095018668,-0.37311659349080806
119.36914624274947,4.08179095018668,-0.3771251162145255
119.40658963908442,4.08179095018668,-0.3811336389382429
119.44403303541937,4.08179095018668,-0.38514216166196036
119.1070424684048,4.127003048442634,-0.34029395045423527
119.14448586473975,4.127003048442634,-0.353330106571093
119.18192926107471,4.127003048442634,-0.36303318315822003
119.21937265740966,4.127003048442634,-0.3630370738660667
119.25681605374461,4.127003048442634,-0.3630409645739133
119.29425945007956,4.127003048442634,-0.36304485528176
119.33170284641452,4.127003048442634,-0.36473109997330155
119.36914624274947,4.127003048442634,-0.368739622697019
119.40658963908442,4.127003048442634,-0.3727481454207364
119.44403303541937,4.127003048442634,-0.37675666814445385
119.48147643175432,4.127003048442634,-0.3807651908681713
119.51891982808927,4.127003048442634,-0.3847737135918887
119.55636322442422,4.127003048442634,-0.38878223631560793
119.59380662075918,4.127003048442634,-0.39279075903932537
119.63125001709413,4.127003048442634,-0.3967992817630446
119.66869341342908,4.127003048442634,-0.400807804486762
119.70613680976403,4.127003048442634,-0.40481632721047944
119.74358020609898,4.127003048442634,-0.4088248499341969
119.06959907206985,4.172215146698588,-0.33274421322073167
119.1070424684048,4.172215146698588,-0.32829700073064316
119.14448586473975,4.172215146698588,-0.34973479677944397
119.18192926107471,4.172215146698588,-0.3630209697967415
119.21937265740966,4.172215146698588,-0.36302486050458815
119.25681605374461,4.172215146698588,-0.36302875121243483
119.29425945007956,4.172215146698588,-0.36303264192028145
119.33170284641452,4.172215146698588,-0.36303653262812813
119.36914624274947,4.172215146698588,-0.3630404233359748
119.40658963908442,4.172215146698588,-0.3643626519032317
119.44403303541937,4.172215146698588,-0.3683711746269491
119.48147643175432,4.172215146698588,-0.37237969735066656
119.51891982808927,4.172215146698588,-0.376388220074384
119.55636322442422,4.172215146698588,-0.3803967427981032
119.59380662075918,4.172215146698588,-0.38440526552182064
119.63125001709413,4.172215146698588,-0.38841378824553985
119.66869341342908,4.172215146698588,-0.3924223109692573
119.70613680976403,4.172215146698588,-0.3964308336929747
119.74358020609898,4.172215146698588,-0.40043935641669215
119.78102360243393,4.172215146698588,-0.4044478791404096
119.81846699876888,4.172215146698588,-0.408456401864127
119.85591039510383,4.172215146698588,-0.41246492458784445
119.89335379143878,4.172215146698588,-0.4164734473115619
119.93079718777373,4.172215146698588,-0.4204819700352793
119.96824058410868,4.172215146698588,-0.42449049275899675
120.00568398044365,4.172215146698588,-0.42849901548271596
119.0321556757349,4.217427244954542,-0.3251944759872316
119.06959907206985,4.217427244954542,-0.3189530345051068
119.1070424684048,4.217427244954542,-0.32470169093899415
119.14448586473975,4.217427244954542,-0.34613948698779495
119.18192926107471,4.217427244954542,-0.3630087564352629
119.21937265740966,4.217427244954542,-0.3630126471431096
119.25681605374461,4.217427244954542,-0.3630165378509563
119.29425945007956,4.217427244954542,-0.3630204285588029
119.33170284641452,4.217427244954542,-0.3630243192666496
119.36914624274947,4.217427244954542,-0.36302820997449625
119.40658963908442,4.217427244954542,-0.36303210068234293
119.44403303541937,4.217427244954542,-0.3630359913901896
119.48147643175432,4.217427244954542,-0.36399420383316006
119.51891982808927,4.217427244954542,-0.3680027265568775
119.55636322442422,4.217427244954542,-0.3720112492805967
119.59380662075918,4.217427244954542,-0.37601977200431413
119.63125001709413,4.217427244954542,-0.38002829472803334
119.66869341342908,4.217427244954542,-0.3840368174517508
119.70613680976403,4.217427244954542,-0.3880453401754682
119.74358020609898,4.217427244954542,-0.39205386289918565
119.78102360243393,4.217427244954542,-0.3960623856229031
119.81846699876888,4.217427244954542,-0.4000709083466205
119.85591039510383,4.217427244954542,-0.40407943107033795
119.89335379143878,4.217427244954542,-0.4080879537940554
119.93079718777373,4.217427244954542,-0.4120964765177728
119.96824058410868,4.217427244954542,-0.41610499924149025
120.00568398044365,4.217427244954542,-0.42011352196520946
120.0431273767786,4.217427244954542,-0.4241220446889269
120.08057077311355,4.217427244954542,-0.4281305674126443
120.1180141694485,4.217427244954542,-0.43213909013636176
120.15545756578345,4.217427244954542,-0.4361476128600792
120.1929009621184,4.217427244954542,-0.4401561355837966
120.23034435845335,4.217427244954542,-0.44416465830751406
120.2677877547883,4.217427244954542,-0.4481731810312315
120.30523115112325,4.217427244954542,-0.4521817037549489
118.99471227939995,4.262639343210496,-0.31764473875373156
119.0321556757349,4.262639343210496,-0.31140329727160676
119.06959907206985,4.262639343210496,-0.30516185578948196
119.1070424684048,4.262639343210496,-0.32110638114735934
119.14448586473975,4.262639343210496,-0.34254417719616015
119.18192926107471,4.262639343210496,-0.3629965430737844
119.21937265740966,4.262639343210496,-0.36300043378163105
119.25681605374461,4.262639343210496,-0.3630043244894777
119.29425945007956,4.262639343210496,-0.3630082151973244
119.33170284641452,4.262639343210496,-0.363012105905171
119.36914624274947,4.262639343210496,-0.3630159966130177
119.40658963908442,4.262639343210496,-0.3630198873208644
119.44403303541937,4.262639343210496,-0.36302377802871105
119.48147643175432,4.262639343210496,-0.36302766873655773
119.51891982808927,4.262639343210496,-0.36303155944440435
119.55636322442422,4.262639343210496,-0.3636257557630902
119.59380662075918,4.262639343210496,-0.36763427848680763
119.63125001709413,4.262639343210496,-0.37164280121052684
119.66869341342908,4.262639343210496,-0.3756513239342443
119.70613680976403,4.262639343210496,-0.3796598466579617
119.74358020609898,4.262639343210496,-0.38366836938167914
119.78102360243393,4.262639343210496,-0.3876768921053966
119.81846699876888,4.262639343210496,-0.391685414829114
119.85591039510383,4.262639343210496,-0.39569393755283144
119.89335379143878,4.262639343210496,-0.3997024602765489
119.93079718777373,4.262639343210496,-0.4037109830002663
119.96824058410868,4.262639343210496,-0.40771950572398374
120.00568398044365,4.262639343210496,-0.41172802844770295
120.0431273767786,4.262639343210496,-0.4157365511714204
120.08057077311355,4.262639343210496,-0.4197450738951378
120.1180141694485,4.262639343210496,-0.42375359661885525
120.15545756578345,4.262639343210496,-0.4277621193425727
120.1929009621184,4.262639343210496,-0.4317706420662901
120.23034435845335,4.262639343210496,-0.43577916479000756
120.2677877547883,4.262639343210496,-0.439787687513725
120.30523115112325,4.262639343210496,-0.4437962102374424
120.3426745474582,4.262639343210496,-0.44780473296115986
120.38011794379315,4.262639343210496,-0.45181325568487907
120.41756134012812,4.262639343210496,-0.4558217784085965
118.957268883065,4.3078514414664495,-0.31009500152022795
118.99471227939995,4.3078514414664495,-0.30385356003810315
119.0321556757349,4.3078514414664495,-0.29761211855597836
119.06959907206985,4.3078514414664495,-0.29607327530692373
119.1070424684048,4.3078514414664495,-0.31751107135571033
119.14448586473975,4.3078514414664495,-0.33894886740451113
119.18192926107471,4.3078514414664495,-0.36038666345331194
119.21937265740966,4.3078514414664495,-0.3629882204201525
119.25681605374461,4.3078514414664495,-0.3629921111279992
119.29425945007956,4.3078514414664495,-0.36299600183584585
119.33170284641452,4.3078514414664495,-0.36299989254369247
119.36914624274947,4.3078514414664495,-0.36300378325153915
119.40658963908442,4.3078514414664495,-0.3630076739593858
119.44403303541937,4.3078514414664495,-0.3630115646672325
119.48147643175432,4.3078514414664495,-0.3630154553750792
119.51891982808927,4.3078514414664495,-0.3630193460829258
