node_i,node_j,w,log10_w_ratio
82,91,38.50513434212404,0.013393946845510594
83,92,46.479391173090626,0.09513573454623586
83,91,42.68201478711844,0.0581202158185085
83,84,44.70438942306013,0.07822547150826571
84,92,46.57061827716649,0.09598730760524657
85,86,2.1965218408889027,-1.2303891701265788
86,87,11.669309530152248,-0.5050795363918013
86,93,10.130317200011893,-0.5665016519304676
87,94,14.825162523819179,-0.40112523300907316
87,93,12.970794561204679,-0.4591581153263884
87,88,13.476978052223538,-0.4425321750086171
88,94,20.314537994332543,-0.26431774632828653
88,89,17.116033183690057,-0.3387215763112306
88,95,18.87909429871984,-0.2961435403925785
89,96,26.19547409871451,-0.15389843317932322
89,95,21.243615154739263,-0.2448962708891172
89,90,23.428570733070064,-0.20237890097091948
90,96,34.288045907536755,-0.03698196094607484
90,91,27.78485170736994,-0.12831661289016874
91,92,41.34593269528978,0.04430809722355295
93,94,13.73406846900866,-0.43432548794239845
94,95,16.319444161719254,-0.35941933345930055
95,96,20.952305706484346,-0.25089287403611965
