ID	CONCEPT	DOCULECT	FORM	TOKENS
3330	eye	MARINDUQUE TAGALOG	mata	m a t a
3370	eye	MASBATENYO	mata	m a t a
3410	eye	MINANGALI LOWER TANUDAN KALINGA	ata	a t a
3450	eye	MOKSHA	sjeljmje	s j e l j m j e
3490	eye	MOLBOG	mata	m a t a
3530	eye	MOLBOG 2	mata	m a t a
3570	eye	MONGOLIAN	nut	n u t
3610	eye	MORO MAGINDANAU	mata	m a t a
3650	eye	NAGA	mata	m a t a
3690	eye	NORTHERN CATANDUANES	mata	m a t a
3730	eye	NORTHERN SORSOGON	mata	m a t a
3770	eye	OAS	mata	m a t a
3810	eye	PALAWANO BATAK	mata	m a t a
3850	eye	PANGASINAN	mata	m a t a
3890	eye	PANGUTARAN SAMA	mata	m a t a
3930	eye	PANGUTARAN SAMA (1)	mata	m a t a
3970	eye	PROTO PALAWAN	mata	m a t a
4010	eye	QUEZON PALAWAN	mata	m a t a
4050	eye	ROMBLOMANON 1	mata	m a t a
4090	eye	ROMBLOMANON 2	mata	m a t a
4130	eye	SAMAL	mata	m a t a
4170	eye	SAMBAL BOTOLAN	mata	m a t a
4210	eye	SANGIL	mata	m a t a
4250	eye	SANGIL SARANGANI ISLANDS	mata	m a t a
4290	eye	SEDANG	ma	m a
4330	eye	SIBUTU SOUTHERN SAMA	mata	m a t a
4370	eye	SOGODNIN BORACAY	mata	m a t a
4410	eye	SOUTH SAAMI	Cjelmiə	c j e l m i ə
4450	eye	SOUTHERN CATANDUANES	mata	m a t a
4490	eye	SOUTHERN SORSOGON	mata	m a t a
4530	eye	SOUTHWEST PALAWANO	mata	m a t a
4570	eye	SPANISH	oho	o h o
4610	eye	SUBANON SIOCON	mata	m a t a
4650	eye	SUBANUN SINDANGAN	mata	m a t a
4690	eye	SURIGAONON	mata	m a t a
4730	eye	TAGABAWA	mata	m a t a
4770	eye	TAGABILI	matah	m a t a h
4810	eye	TAGALOG	mata	m a t a
4850	eye	TAGBANUA ABORLAN	mata	m a t a
4890	eye	TAGBANWA ABORLAN	mata	m a t a
4930	eye	TAGBANWA KALAMIAN	mataʔ	m a t a ʔ
4970	eye	TALAANDIG BINUKID	mata	m a t a
5010	eye	TAMBUNAN DUSUN	mato	m a t o
5050	eye	TAUSUG	matah	m a t a h
5090	eye	TAUT BATU	mata	m a t a
5130	eye	TBOLI TAGABILI	matah	m a t a h
5170	eye	TIMUGON MURUT	mato	m a t o
5210	eye	TIRURAY	moto	m o t o
5250	eye	TURKISH	delik	d e l i k
5290	eye	UGARITIC	Xn	x n
5330	eye	WARAY WARAY	mata	m a t a
5370	eye	YAKAN	mata	m a t a
5410	eye	YOGAD	mata	m a t a
5450	eye	ZAMBOANGUENO	oho	o h o
5490	eye	IMOROD	mata	m a t a
5530	eye	BABUYAN	mata	m a t a
5570	eye	BISAYA SABAH	mato	m a t o
5610	eye	FINALLIG	mata	m a t a
5650	eye	HILIGAYNON	mata	m a t a
5690	eye	INABAKNON	mata	m a t a
5730	eye	IRARALAY IVATAN	mata	m a t a
5770	eye	ISAMORONG IVATAN	mata	m a t a
5810	eye	IVASAY IVATAN	mata	m a t a
5850	eye	KANKANAEY	mata	m a t a
5890	eye	LIMOS KALINGA	ata	a t a
5930	eye	MANDAYAN BOSO	mata	m a t a
5970	eye	MANDAYAN CARAGA	mata	m a t a
6010	eye	MANDAYAN ISLAM PISO	mata	m a t a
6050	eye	MANSAKA 2	mata	m a t a
6090	eye	PROTO SOUTHERN MINDANAO	mata	m a t a
6130	eye	SINAUNA	buligaʔ	b u l i g a ʔ
6170	eye	SOUTHERN KALINGA	ata	a t a
11	fire	AGTA	opuj	o p u j
51	fire	AKLANON	kaxaju	k a x a j u
91	fire	ATTA PAMPLONA	api	a p i
131	fire	BALANGAW	apoj	a p o j
171	fire	BALANGINGI SAMA	api	a p i
211	fire	BALANGINGI SAMA (1)	api	a p i
251	fire	BASQUE	su	s u
291	fire	BATAK PALAWAN	apuj	a p u j
331	fire	BILAAN KORONADAL	lifoh	l i f o h
371	fire	BILAAN SARANGANI	lifo	l i f o
411	fire	BINUKID	hapuj	h a p u j
451	fire	BONGGI	afi	a f i
491	fire	BONTOC GUINAANG	apoj	a p o j
531	fire	BROOKES POINT PALAWAN	apuj	a p u j
571	fire	BUHI	kalaju	k a l a j u
611	fire	BUHINON ALBAY BICOLANO	kalajo	k a l a j o
651	fire	BUKIDNON BINUKID	hapuj	h a p u j
691	fire	BUTUANON	kajo	k a j o
731	fire	CAIJIA	fai	f a i
771	fire	CANIPAAN PALAWAN	apuj	a p u j
811	fire	CASIGURAN NEGRITO	apuj	a p u j
851	fire	CEBUANO	kalaju	k a l a j u
891	fire	CENTRAL BICOLANO	kalajo	k a l a j o
931	fire	CENTRAL BONTOC	apuj	a p u j
971	fire	CENTRAL DUSUN	tapui	t a p u i
1011	fire	CENTRAL TAGBANWA	apoj	a p o j
1051	fire	CUYONON	kalajoʔ	k a l a j o ʔ
1091	fire	DARAGA	kalaju	k a l a j u
1131	fire	DUMAGAT CASIGURAN	apoj	a p o j
1171	fire	DUPANINGAN AGTA	gaŋatan	g a ŋ a t a n
1211	fire	ENGLISH	fEir	f æ i r
1251	fire	ESKAYAN	poloʔiso	p o l o ʔ i s o
1291	fire	ESTONIAN	tuli	t u l i
1331	fire	FINNISH	tuli	t u l i
1371	fire	FUZHOU CHINESE	hui	h u i
1411	fire	GADDANG	apuj	a p u j
1451	fire	HANUNOO	apuj	a p u j
1491	fire	HIGAONON BINUKID	hapuj	h a p u j
1531	fire	HUNGARIAN	tiz	t i z
1571	fire	IBALOI	afoj	a f o j
1611	fire	IBANAG	afi	a f i
1651	fire	IDAAN	apuj	a p u j
1691	fire	IFUGAO AMGANAD	apuj	a p u j
1731	fire	IFUGAO BATAD	apuj	a p u j
1771	fire	IFUGAO BAYNINAN	apuj	a p u j
1811	fire	ILOKANO	apoj	a p o j
1851	fire	ILONGOT KAKIDUGEN	gapuj	g a p u j
1891	fire	INIBALOI	apoj	a p o j
1931	fire	IRANUN	apui	a p u i
1971	fire	IRIGA	kalaju	k a l a j u
2011	fire	ISNAG	apuj	a p u j
2051	fire	ISNEG	apuj	a p u j
2091	fire	ITAWIT	Efi	æ f i
2131	fire	ITBAYATEN BATANES ISLANDS	hapuj	h a p u j
2171	fire	ITNEG BINONGAN	apoj	a p o j
2211	fire	IVATAN BATANES ISLANDS	apoj	a p o j
2251	fire	JAPANESE	hi	h i
2291	fire	KADAZAN	tapui	t a p u i
2331	fire	KAGAYANEN	apuj	a p u j
2371	fire	KALAGAN	atulun	a t u l u n
2411	fire	KALINGA GUINAANG	apuj	a p u j
2451	fire	KALINGA LIMOS	apuj	a p u j
2491	fire	KALLAHAN KAYAPA PROPER	apuj	a p u j
2531	fire	KALLAHAN KELEYQIQ IFUGAO	apuj	a p u j
2571	fire	KANKANAY NORTHERN	apoj	a p o j
2611	fire	KAPAMPANGAN	apiʔ	a p i ʔ
2651	fire	KINARAY A	kalajo	k a l a j o
2691	fire	KOREAN	pul	p u l
2731	fire	LEGAZPI	kalaju	k a l a j u
2771	fire	LIBON	kalaju	k a l a j u
2811	fire	LIVE	tul	t u l
2851	fire	MAGUINDANAO	apuj	a p u j
2891	fire	MAMANWA	gabok	g a b o k
2931	fire	MANOBO ATA	hapuj	h a p u j
2971	fire	MANOBO DIBABAWON	kaju	k a j u
3011	fire	MANOBO ILIANEN	apuj	a p u j
3051	fire	MANOBO KALAMANSIG COTABATO	apuj	a p u j
3091	fire	MANOBO SARANGANI	apoj	a p o j
3131	fire	MANOBO TIGWA	hapuj	h a p u j
3171	fire	MANOBO WESTERN BUKIDNON	hapuj	h a p u j
3211	fire	MANSAKA	aturun	a t u r u n
3251	fire	MAPUN	api	a p i
3291	fire	MARANAO	apoi	a p o i
3331	fire	MARINDUQUE TAGALOG	ʔapuj	ʔ a p u j
3371	fire	MASBATENYO	kalajo	k a l a j o
3411	fire	MINANGALI LOWER TANUDAN KALINGA	apuj	a p u j
3451	fire	MOKSHA	tol	t o l
3491	fire	MOLBOG	apuj	a p u j
3531	fire	MOLBOG 2	apuj	a p u j
3571	fire	MONGOLIAN	GaL	g a l
3611	fire	MORO MAGINDANAU	apuj	a p u j
3651	fire	NAGA	kalaju	k a l a j u
3691	fire	NORTHERN CATANDUANES	karaju	k a r a j u
3731	fire	NORTHERN SORSOGON	kalaju	k a l a j u
3771	fire	OAS	kalaju	k a l a j u
3811	fire	PALAWANO BATAK	apuj	a p u j
3851	fire	PANGASINAN	poʔol	p o ʔ o l
3891	fire	PANGUTARAN SAMA	api	a p i
3931	fire	PANGUTARAN SAMA (1)	api	a p i
3971	fire	PROTO PALAWAN	ʔapuj	ʔ a p u j
4011	fire	QUEZON PALAWAN	apuj	a p u j
4051	fire	ROMBLOMANON 1	kalajo	k a l a j o
4091	fire	ROMBLOMANON 2	kalaju	k a l a j u
4131	fire	SAMAL	api	a p i
4171	fire	SAMBAL BOTOLAN	apoj	a p o j
4211	fire	SANGIL	putuŋ	p u t u ŋ
4251	fire	SANGIL SARANGANI ISLANDS	putuŋ	p u t u ŋ
4291	fire	SEDANG	on	o n
4371	fire	SOGODNIN BORACAY	jimpon	j i m p o n
4411	fire	SOUTH SAAMI	dolə	d o l ə
4451	fire	SOUTHERN CATANDUANES	kalaju	k a l a j u
4491	fire	SOUTHERN SORSOGON	kalaju	k a l a j u
4531	fire	SOUTHWEST PALAWANO	apoj	a p o j
4571	fire	SPANISH	fuego	f u e g o
4611	fire	SUBANON SIOCON	gapoj	g a p o j
4651	fire	SUBANUN SINDANGAN	gapuj	g a p u j
4691	fire	SURIGAONON	kajadʒo	k a j a dʒ o
4731	fire	TAGABAWA	apuj	a p u j
4771	fire	TAGABILI	ofih	o f i h
4811	fire	TAGALOG	apoj	a p o j
4851	fire	TAGBANUA ABORLAN	ʔapuj	ʔ a p u j
4891	fire	TAGBANWA ABORLAN	apuj	a p u j
4931	fire	TAGBANWA KALAMIAN	apuj	a p u j
4971	fire	TALAANDIG BINUKID	hapuj	h a p u j
5011	fire	TAMBUNAN DUSUN	tapui	t a p u i
5051	fire	TAUSUG	kajuh	k a j u h
5091	fire	TAUT BATU	ʔapuj	ʔ a p u j
5131	fire	TBOLI TAGABILI	ohuʔ	o h u ʔ
5171	fire	TIMUGON MURUT	apuj	a p u j
5211	fire	TIRURAY	afej	a f e j
5251	fire	TURKISH	ateS	a t e s
5291	fire	UGARITIC	iSitu	i s i t u
5331	fire	WARAY WARAY	kajo	k a j o
5371	fire	YAKAN	ebut	e b u t
5411	fire	YOGAD	afuj	a f u j
5451	fire	ZAMBOANGUENO	pwego	pw e g o
5491	fire	IMOROD	apoj	a p o j
5531	fire	BABUYAN	apoj	a p o j
5571	fire	BISAYA SABAH	apoi	a p o i
5651	fire	HILIGAYNON	Clajo	c l a j o
5691	fire	INABAKNON	api	a p i
5731	fire	IRARALAY IVATAN	apoj	a p o j
5771	fire	ISAMORONG IVATAN	apoj	a p o j
5811	fire	IVASAY IVATAN	apoj	a p o j
5851	fire	KANKANAEY	apoj	a p o j
5891	fire	LIMOS KALINGA	apuj	a p u j
5931	fire	MANDAYAN BOSO	atulun	a t u l u n
5971	fire	MANDAYAN CARAGA	atulun	a t u l u n
6011	fire	MANDAYAN ISLAM PISO	atuun	a t uu n
6051	fire	MANSAKA 2	atulun	a t u l u n
6091	fire	PROTO SOUTHERN MINDANAO	lipuh	l i p u h
6131	fire	SINAUNA	apuj	a p u j
12	fish	AGTA	ikan	i k a n
52	fish	AKLANON	isdaʔ	i s d a ʔ
92	fish	ATTA PAMPLONA	sira	s i r a
132	fish	BALANGAW	gədiw	g ə d i w
172	fish	BALANGINGI SAMA	daiŋ	d a i ŋ
212	fish	BALANGINGI SAMA (1)	daiŋ	d a i ŋ
252	fish	BASQUE	arrain	a rr a i n
292	fish	BATAK PALAWAN	sədaʔ	s ə d a ʔ
332	fish	BILAAN KORONADAL	nalaf	n a l a f
372	fish	BILAAN SARANGANI	nalaf	n a l a f
412	fish	BINUKID	sədaʔ	s ə d a ʔ
452	fish	BONGGI	sadak	s a d a k
492	fish	BONTOC GUINAANG	gadəw	g a d ə w
532	fish	BROOKES POINT PALAWAN	səraʔ	s ə r a ʔ
572	fish	BUHI	ʔisraʔ	ʔ i s r a ʔ
612	fish	BUHINON ALBAY BICOLANO	israʔ	i s r a ʔ
652	fish	BUKIDNON BINUKID	isdaʔ	i s d a ʔ
692	fish	BUTUANON	isda	i s d a
732	fish	CAIJIA	xuŋ	x u ŋ
772	fish	CANIPAAN PALAWAN	sədaʔ	s ə d a ʔ
812	fish	CASIGURAN NEGRITO	ikan	i k a n
852	fish	CEBUANO	isda	i s d a
892	fish	CENTRAL BICOLANO	siraʔ	s i r a ʔ
932	fish	CENTRAL BONTOC	gadiw	g a d i w
972	fish	CENTRAL DUSUN	sadaʔ	s a d a ʔ
1012	fish	CENTRAL TAGBANWA	daiŋ	d a i ŋ
1052	fish	CUYONON	isdaʔ	i s d a ʔ
1092	fish	DARAGA	siraʔ	s i r a ʔ
1132	fish	DUMAGAT CASIGURAN	ikan	i k a n
1172	fish	DUPANINGAN AGTA	padut	p a d u t
1212	fish	ENGLISH	fiS	f i s
1252	fish	ESKAYAN	pir	p i r
1292	fish	ESTONIAN	kala	k a l a
1332	fish	FINNISH	kala	k a l a
1372	fish	FUZHOU CHINESE	ŋi	ŋ i
1412	fish	GADDANG	koriraw	k o r i r a w
1452	fish	HANUNOO	isdaʔ	i s d a ʔ
1492	fish	HIGAONON BINUKID	isdaʔ	i s d a ʔ
1532	fish	HUNGARIAN	hal	h a l
1612	fish	IBANAG	sira	s i r a
1652	fish	IDAAN	pait	p a i t
1692	fish	IFUGAO AMGANAD	dolog	d o l o g
1772	fish	IFUGAO BAYNINAN	dolog	d o l o g
1812	fish	ILOKANO	ikan	i k a n
1852	fish	ILONGOT KAKIDUGEN	guduŋ	g u d u ŋ
1892	fish	INIBALOI	paʔidəŋ	p a ʔ i d ə ŋ
1932	fish	IRANUN	sedaʔ	s e d a ʔ
1972	fish	IRIGA	ʔisiraʔ	ʔ i s i r a ʔ
2012	fish	ISNAG	sisida	s i s i d a
2052	fish	ISNEG	sissida	s i ss i d a
2092	fish	ITAWIT	dilis	d i l i s
2132	fish	ITBAYATEN BATANES ISLANDS	amuŋ	a m u ŋ
2172	fish	ITNEG BINONGAN	laməs	l a m ə s
2212	fish	IVATAN BATANES ISLANDS	amoŋ	a m o ŋ
2252	fish	JAPANESE	uo	u o
2292	fish	KADAZAN	sada	s a d a
2332	fish	KAGAYANEN	sidaʔ	s i d a ʔ
2372	fish	KALAGAN	isdaʔ	i s d a ʔ
2412	fish	KALINGA GUINAANG	lamos	l a m o s
2452	fish	KALINGA LIMOS	ikan	i k a n
2492	fish	KALLAHAN KAYAPA PROPER	paʔilləŋ	p a ʔ i ll ə ŋ
2532	fish	KALLAHAN KELEYQIQ IFUGAO	deleg	d e l e g
2572	fish	KANKANAY NORTHERN	ikan	i k a n
2612	fish	KAPAMPANGAN	asan	a s a n
2652	fish	KINARAY A	isda	i s d a
2692	fish	KOREAN	mul kogi	m u l # k o g i
2732	fish	LEGAZPI	siraʔ	s i r a ʔ
2772	fish	LIBON	ʔisoraʔ	ʔ i s o r a ʔ
2812	fish	LIVE	kala	k a l a
2852	fish	MAGUINDANAO	seda	s e d a
2892	fish	MAMANWA	idaʔ	i d a ʔ
2932	fish	MANOBO ATA	ŋalap	ŋ a l a p
2972	fish	MANOBO DIBABAWON	isdaʔ	i s d a ʔ
3012	fish	MANOBO ILIANEN	səraʔ	s ə r a ʔ
3052	fish	MANOBO KALAMANSIG COTABATO	uton	u t o n
3092	fish	MANOBO SARANGANI	ikan	i k a n
3132	fish	MANOBO TIGWA	ŋalap	ŋ a l a p
3172	fish	MANOBO WESTERN BUKIDNON	paʔit	p a ʔ i t
3212	fish	MANSAKA	kaja	k a j a
3252	fish	MAPUN	dajiŋ	d a j i ŋ
3292	fish	MARANAO	sedaʔ	s e d a ʔ
3332	fish	MARINDUQUE TAGALOG	ʔisdaʔ	ʔ i s d a ʔ
3372	fish	MASBATENYO	isda	i s d a
3412	fish	MINANGALI LOWER TANUDAN KALINGA	ugadiw	u g a d i w
3452	fish	MOKSHA	kal	k a l
3492	fish	MOLBOG	sodaʔ	s o d a ʔ
3532	fish	MOLBOG 2	sədaʔ	s ə d a ʔ
3572	fish	MONGOLIAN	caGas	c a g a s
3612	fish	MORO MAGINDANAU	seda	s e d a
3652	fish	NAGA	siraʔ	s i r a ʔ
3692	fish	NORTHERN CATANDUANES	ʔisdaʔ	ʔ i s d a ʔ
3732	fish	NORTHERN SORSOGON	siraʔ	s i r a ʔ
3772	fish	OAS	ʔisraʔ	ʔ i s r a ʔ
3812	fish	PALAWANO BATAK	sədaʔ	s ə d a ʔ
3852	fish	PANGASINAN	sira	s i r a
3892	fish	PANGUTARAN SAMA	daiŋ	d a i ŋ
3932	fish	PANGUTARAN SAMA (1)	daiŋ	d a i ŋ
3972	fish	PROTO PALAWAN	sədaʔ	s ə d a ʔ
4012	fish	QUEZON PALAWAN	sədaʔ	s ə d a ʔ
4052	fish	ROMBLOMANON 1	isda	i s d a
4092	fish	ROMBLOMANON 2	isda	i s d a
4132	fish	SAMAL	daiŋ	d a i ŋ
4172	fish	SAMBAL BOTOLAN	ikan	i k a n
4212	fish	SANGIL	kinaʔ	k i n a ʔ
4252	fish	SANGIL SARANGANI ISLANDS	kinaʔ	k i n a ʔ
4292	fish	SEDANG	ka	k a
4332	fish	SIBUTU SOUTHERN SAMA	dejŋ	d e j ŋ
4372	fish	SOGODNIN BORACAY	isdaʔ	i s d a ʔ
4412	fish	SOUTH SAAMI	gueliə	g u e l i ə
4452	fish	SOUTHERN CATANDUANES	silaʔ	s i l a ʔ
4492	fish	SOUTHERN SORSOGON	ʔisdaʔ	ʔ i s d a ʔ
4532	fish	SOUTHWEST PALAWANO	sedaʔ	s e d a ʔ
4572	fish	SPANISH	peskado	p e s k a d o
4612	fish	SUBANON SIOCON	sodaʔ	s o d a ʔ
4652	fish	SUBANUN SINDANGAN	sədaʔ	s ə d a ʔ
4692	fish	SURIGAONON	isda	i s d a
4772	fish	TAGABILI	uton ʔel	u t o n # ʔ e l
4812	fish	TAGALOG	isda	i s d a
4852	fish	TAGBANUA ABORLAN	sədaʔ	s ə d a ʔ
4892	fish	TAGBANWA ABORLAN	sədaʔ	s ə d a ʔ
4932	fish	TAGBANWA KALAMIAN	ian	i a n
4972	fish	TALAANDIG BINUKID	isdaʔ	i s d a ʔ
5012	fish	TAMBUNAN DUSUN	sada	s a d a
5052	fish	TAUSUG	istaʔ	i s t a ʔ
5092	fish	TAUT BATU	sədaʔ	s ə d a ʔ
5132	fish	TBOLI TAGABILI	uton	u t o n
5172	fish	TIMUGON MURUT	papait	p a p a i t
5212	fish	TIRURAY	sedoʔ	s e d o ʔ
5252	fish	TURKISH	balək	b a l ə k
5292	fish	UGARITIC	dg	d g
5332	fish	WARAY WARAY	isda	i s d a
5372	fish	YAKAN	kena	k e n a
5412	fish	YOGAD	ikan	i k a n
5452	fish	ZAMBOANGUENO	peskaw	p e s k a w
5492	fish	IMOROD	amoŋ	a m o ŋ
5532	fish	BABUYAN	amoŋ	a m o ŋ
5572	fish	BISAYA SABAH	sada	s a d a
5612	fish	FINALLIG	kiaCiw	k i a c i w
5652	fish	HILIGAYNON	isda	i s d a
5692	fish	INABAKNON	dajiŋ	d a j i ŋ
5732	fish	IRARALAY IVATAN	amoŋ	a m o ŋ
5772	fish	ISAMORONG IVATAN	amoŋ	a m o ŋ
5812	fish	IVASAY IVATAN	amoŋ	a m o ŋ
5852	fish	KANKANAEY	nigaj	n i g a j
5892	fish	LIMOS KALINGA	ikan	i k a n
5932	fish	MANDAYAN BOSO	kaja	k a j a
6052	fish	MANSAKA 2	kaja	k a j a
6092	fish	PROTO SOUTHERN MINDANAO	nalap	n a l a p
6132	fish	SINAUNA	isdaʔ	i s d a ʔ
6172	fish	SOUTHERN KALINGA	ukaCiw	u k a c i w
13	full	AGTA	moponnu	m o p o nn u
93	full	ATTA PAMPLONA	napannu	n a p a nn u
133	full	BALANGAW	napno	n a p n o
173	full	BALANGINGI SAMA	ponnoʔ	p o nn o ʔ
213	full	BALANGINGI SAMA (1)	ponnoʔ	p o nn o ʔ
253	full	BASQUE	beterik	b e t e r i k
293	full	BATAK PALAWAN	pəgpəg	p ə g p ə g
333	full	BILAAN KORONADAL	fnoʔ	f n o ʔ
373	full	BILAAN SARANGANI	fnoʔ	f n o ʔ
413	full	BINUKID	punuʔ	p u n u ʔ
493	full	BONTOC GUINAANG	napno	n a p n o
573	full	BUHI	punuʔ	p u n u ʔ
653	full	BUKIDNON BINUKID	napunuʔ	n a p u n u ʔ
733	full	CAIJIA	pəu	p ə u
1013	full	CENTRAL TAGBANWA	pigpig	p i g p i g
1093	full	DARAGA	punuʔ	p u n u ʔ
1133	full	DUMAGAT CASIGURAN	putat	p u t a t
1173	full	DUPANINGAN AGTA	mabijag	m a b i j a g
1213	full	ENGLISH	ful	f u l
1293	full	ESTONIAN	tais	t a i s
1333	full	FINNISH	tEjsi	t æ js i
1373	full	FUZHOU CHINESE	muaŋ	m u a ŋ
1413	full	GADDANG	napənnwen	n a p ə nn w e n
1493	full	HIGAONON BINUKID	napunuʔ	n a p u n u ʔ
1533	full	HUNGARIAN	tele	t e l e
1693	full	IFUGAO AMGANAD	napnu	n a p n u
1733	full	IFUGAO BATAD	napnu	n a p n u
1773	full	IFUGAO BAYNINAN	napnu	n a p n u
1853	full	ILONGOT KAKIDUGEN	pənu	p ə n u
1893	full	INIBALOI	napno	n a p n o
1973	full	IRIGA	punuʔ	p u n u ʔ
2013	full	ISNAG	napnu	n a p n u
2053	full	ISNEG	napnu	n a p n u
2133	full	ITBAYATEN BATANES ISLANDS	mapnuʔ	m a p n u ʔ
2173	full	ITNEG BINONGAN	napno	n a p n o
2213	full	IVATAN BATANES ISLANDS	mapnoʔ	m a p n o ʔ
2253	full	JAPANESE	miCita	m i c i t a
2293	full	KADAZAN	noponu	n o p o n u
2333	full	KAGAYANEN	panu	p a n u
2373	full	KALAGAN	njatmoʔ	n j a t m o ʔ
2413	full	KALINGA GUINAANG	napnu	n a p n u
2453	full	KALINGA LIMOS	napnu	n a p n u
2493	full	KALLAHAN KAYAPA PROPER	napnu	n a p n u
2533	full	KALLAHAN KELEYQIQ IFUGAO	penuʔ	p e n u ʔ
2573	full	KANKANAY NORTHERN	napno	n a p n o
2693	full	KOREAN	Can	c a n
2733	full	LEGAZPI	panuʔ	p a n u ʔ
2773	full	LIBON	punuʔ	p u n u ʔ
2813	full	LIVE	tEuc	t æ u c
2893	full	MAMANWA	katmoʔ	k a t m o ʔ
2933	full	MANOBO ATA	kaponuʔ	k a p o n u ʔ
2973	full	MANOBO DIBABAWON	napənuʔ	n a p ə n u ʔ
3013	full	MANOBO ILIANEN	nəpənuʔ	n ə p ə n u ʔ
3053	full	MANOBO KALAMANSIG COTABATO	nəpənuʔ	n ə p ə n u ʔ
3093	full	MANOBO SARANGANI	ponoʔ	p o n o ʔ
3133	full	MANOBO TIGWA	napənuʔ	n a p ə n u ʔ
3173	full	MANOBO WESTERN BUKIDNON	pənuʔ	p ə n u ʔ
3213	full	MANSAKA	itmuʔ	i t m u ʔ
3453	full	MOKSHA	paSksje	p a s ks j e
3493	full	MOLBOG	ponuʔ	p o n u ʔ
3573	full	MONGOLIAN	puthiŋ	p u th i ŋ
3613	full	MORO MAGINDANAU	napunu	n a p u n u
3653	full	NAGA	panuʔ	p a n u ʔ
3693	full	NORTHERN CATANDUANES	buta	b u t a
3733	full	NORTHERN SORSOGON	punuʔ	p u n u ʔ
3773	full	OAS	punuʔ	p u n u ʔ
4093	full	ROMBLOMANON 2	punuʔ	p u n u ʔ
4133	full	SAMAL	apənnoʔ	a p ə nn o ʔ
4173	full	SAMBAL BOTOLAN	napnoʔ	n a p n o ʔ
4253	full	SANGIL SARANGANI ISLANDS	mapeneʔ	m a p e n e ʔ
4293	full	SEDANG	peŋ	p e ŋ
4413	full	SOUTH SAAMI	dəevəs	d ə e v ə s
4453	full	SOUTHERN CATANDUANES	panuʔ	p a n u ʔ
4493	full	SOUTHERN SORSOGON	punuʔ	p u n u ʔ
4573	full	SPANISH	jeno	j e n o
4613	full	SUBANON SIOCON	omponuʔ	o m p o n u ʔ
4653	full	SUBANUN SINDANGAN	mpənuʔ	m p ə n u ʔ
4733	full	TAGABAWA	panu	p a n u
4773	full	TAGABILI	hnok	h n o k
4813	full	TAGALOG	puno	p u n o
4893	full	TAGBANWA ABORLAN	punu	p u n u
4933	full	TAGBANWA KALAMIAN	punuk	p u n u k
4973	full	TALAANDIG BINUKID	punuʔ	p u n u ʔ
5053	full	TAUSUG	hipuʔ	h i p u ʔ
5213	full	TIRURAY	besor	b e s o r
5253	full	TURKISH	dolugun	d o l u g u n
5413	full	YOGAD	pannu	p a nn u
5453	full	ZAMBOANGUENO	lje*o	l j e o
5933	full	MANDAYAN BOSO	jamabijag	j a m a b i j a g
5973	full	MANDAYAN CARAGA	bijag	b i j a g
6013	full	MANDAYAN ISLAM PISO	bijag	b i j a g
6053	full	MANSAKA 2	bijag	b i j a g
14	hand	AGTA	komot	k o m o t
54	hand	AKLANON	alimah	a l i m a h
94	hand	ATTA PAMPLONA	lima	l i m a
134	hand	BALANGAW	limo	l i m o
174	hand	BALANGINGI SAMA	taŋan	t a ŋ a n
214	hand	BALANGINGI SAMA (1)	taŋan	t a ŋ a n
254	hand	BASQUE	esku	e s k u
294	hand	BATAK PALAWAN	alima	a l i m a
334	hand	BILAAN KORONADAL	sigal	s i g a l
374	hand	BILAAN SARANGANI	sigal	s i g a l
414	hand	BINUKID	alima	a l i m a
454	hand	BONGGI	fi	f i
494	hand	BONTOC GUINAANG	lima	l i m a
534	hand	BROOKES POINT PALAWAN	lima	l i m a
574	hand	BUHI	kamit	k a m i t
614	hand	BUHINON ALBAY BICOLANO	kamət	k a m ə t
654	hand	BUKIDNON BINUKID	alima	a l i m a
694	hand	BUTUANON	alima	a l i m a
734	hand	CAIJIA	suo	s u o
774	hand	CANIPAAN PALAWAN	lima	l i m a
814	hand	CASIGURAN NEGRITO	kamet	k a m e t
854	hand	CEBUANO	kamut	k a m u t
894	hand	CENTRAL BICOLANO	kamut	k a m u t
934	hand	CENTRAL BONTOC	lima	l i m a
974	hand	CENTRAL DUSUN	loŋon	l o ŋ o n
1014	hand	CENTRAL TAGBANWA	alima	a l i m a
1054	hand	CUYONON	lima	l i m a
1094	hand	DARAGA	kamit	k a m i t
1134	hand	DUMAGAT CASIGURAN	kamət	k a m ə t
1174	hand	DUPANINGAN AGTA	kamat	k a m a t
1214	hand	ENGLISH	hEnd	h æ n d
1254	hand	ESKAYAN	dapami	d a p a m i
1294	hand	ESTONIAN	kasi	k a s i
1334	hand	FINNISH	kEsi	k es i
1374	hand	FUZHOU CHINESE	tʃiu	tʃ i u
1414	hand	GADDANG	laŋalaj	l a ŋ a l a j
1454	hand	HANUNOO	kamaŋ	k a m a ŋ
1494	hand	HIGAONON BINUKID	alima	a l i m a
1534	hand	HUNGARIAN	kez	k e z
1574	hand	IBALOI	takdai	t a k d a i
1614	hand	IBANAG	lima	l i m a
1654	hand	IDAAN	opiʔ	o p i ʔ
1694	hand	IFUGAO AMGANAD	taʔle	t a ʔ l e
1734	hand	IFUGAO BATAD	ŋamaj	ŋ a m a j
1774	hand	IFUGAO BAYNINAN	taʔle	t a ʔ l e
1814	hand	ILOKANO	ima	i m a
1854	hand	ILONGOT KAKIDUGEN	gima	g i m a
1894	hand	INIBALOI	takdaj	t a k d a j
