"lon","lat","sPC1"
118.88,5.12236,0.0374565137060491
118.913261306533,5.1917943718593,0.0366059372767969
118.946522613065,5.1917943718593,0.0368266515027565
118.979783919598,5.1917943718593,0.0370457250793881
119.013045226131,5.1917943718593,0.0372642418978277
119.046306532663,5.1917943718593,0.0374829522905301
119.079567839196,5.1917943718593,0.0377024333538789
119.112829145729,5.1917943718593,0.0379231567013272
119.146090452261,5.1917943718593,0.0381455223202897
119.179351758794,5.1917943718593,0.0383698778045501
119.212613065327,5.1917943718593,0.0385965303042505
118.913261306533,5.26122874371859,0.0355228165538683
118.946522613065,5.26122874371859,0.0357430292054625
118.979783919598,5.26122874371859,0.0359615507446596
119.013045226131,5.26122874371859,0.0361794111249233
119.046306532663,5.26122874371859,0.0363973953301174
119.079567839196,5.26122874371859,0.03661611587865
119.112829145729,5.26122874371859,0.0368360710451846
119.146090452261,5.26122874371859,0.0370576802720797
119.179351758794,5.26122874371859,0.0372813056198446
119.212613065327,5.26122874371859,0.0375072653200726
119.245874371859,5.26122874371859,0.0377358427450004
119.279135678392,5.26122874371859,0.0379672925939118
119.312396984925,5.26122874371859,0.0382018453109176
119.345658291457,5.26122874371859,0.0384397103320537
119.37891959799,5.26122874371859,0.038681078529663
119.412180904523,5.26122874371859,0.0389261240896947
119.445442211055,5.26122874371859,0.0391750059780589
119.478703517588,5.26122874371859,0.0394278691028182
119.511964824121,5.26122874371859,0.039684845247275
119.545226130653,5.26122874371859,0.0399460538279423
119.578487437186,5.26122874371859,0.0402116025171657
118.913261306533,5.33066311557789,0.0344338797235528
118.946522613065,5.33066311557789,0.0346534382217961
118.979783919598,5.33066311557789,0.0348714999674296
119.013045226131,5.33066311557789,0.0350889073055341
119.046306532663,5.33066311557789,0.0353063982896491
119.079567839196,5.33066311557789,0.0355245878438007
119.112829145729,5.33066311557789,0.0357439894593432
119.146090452261,5.33066311557789,0.0359650391248585
119.179351758794,5.33066311557789,0.0361881136980067
119.212613065327,5.33066311557789,0.0364135439550722
119.245874371859,5.33066311557789,0.0366416237730522
119.279135678392,5.33066311557789,0.0368726166699781
119.312396984925,5.33066311557789,0.03710676055195
119.345658291457,5.33066311557789,0.0373442712274547
119.37891959799,5.33066311557789,0.037585345058201
119.412180904523,5.33066311557789,0.0378301609928178
119.445442211055,5.33066311557789,0.038078882150898
119.478703517588,5.33066311557789,0.0383316570736302
119.511964824121,5.33066311557789,0.038588620723379
119.545226130653,5.33066311557789,0.0388498952917447
119.578487437186,5.33066311557789,0.039115590859966
119.611748743719,5.33066311557789,0.0393858059445295
119.645010050251,5.33066311557789,0.039660627953017
119.678271356784,5.33066311557789,0.0399401335695854
119.711532663317,5.33066311557789,0.0402243890852329
119.744793969849,5.33066311557789,0.0405134506849334
119.778055276382,5.33066311557789,0.0408073647012908
119.811316582915,5.33066311557789,0.0411061678425663
119.844577889447,5.33066311557789,0.0414098874014843
119.87783919598,5.33066311557789,0.0417185414500804
119.911100502513,5.33066311557789,0.0420321390249541
119.944361809045,5.33066311557789,0.042350680306542
118.946522613065,5.40009748743719,0.0335589602068559
118.979783919598,5.40009748743719,0.033776463884232
119.013045226131,5.40009748743719,0.0339934367020706
119.046306532663,5.40009748743719,0.0342105250727203
119.079567839196,5.40009748743719,0.034428309758765
119.112829145729,5.40009748743719,0.0346472977364435
119.146090452261,5.40009748743719,0.0348679299525132
119.179351758794,5.40009748743719,0.0350905922606793
119.212613065327,5.40009748743719,0.0353156253040971
119.245874371859,5.40009748743719,0.0355433324391355
119.279135678392,5.40009748743719,0.0357739858392302
119.312396984925,5.40009748743719,0.0360078311477167
119.345658291457,5.40009748743719,0.036245091031671
119.37891959799,5.40009748743719,0.0364859679164846
119.412180904523,5.40009748743719,0.0367306461101856
119.445442211055,5.40009748743719,0.0369792934705366
119.478703517588,5.40009748743719,0.0372320627266401
119.511964824121,5.40009748743719,0.0374890925370281
119.545226130653,5.40009748743719,0.0377505083450106
119.578487437186,5.40009748743719,0.0380164230768258
119.611748743719,5.40009748743719,0.0382869377171463
