"lon","lat","sPC1"
118.889829145729,5.20099135678392,-0.0458853332300683
118.934824120603,5.20099135678392,-0.0453752110760134
118.979819095477,5.20099135678392,-0.044956589692626
119.024814070352,5.20099135678392,-0.0446165457077125
119.069809045226,5.20099135678392,-0.0443473528976781
119.1148040201,5.20099135678392,-0.0441437388490385
119.159798994975,5.20099135678392,-0.0440017304924651
119.204793969849,5.20099135678392,-0.0439181471105556
119.249788944724,5.20099135678392,-0.0438903380894978
119.294783919598,5.20099135678392,-0.0439160300614547
119.339778894472,5.20099135678392,-0.0439932299931747
119.384773869347,5.20099135678392,-0.0441201598738457
119.429768844221,5.20099135678392,-0.0442952106293259
119.474763819095,5.20099135678392,-0.0445169084266034
119.51975879397,5.20099135678392,-0.0447838893349818
119.564753768844,5.20099135678392,-0.0450948798344813
119.609748743719,5.20099135678392,-0.0454486815419121
119.654743718593,5.20099135678392,-0.0458441590568292
119.699738693467,5.20099135678392,-0.0462802301641726
119.744733668342,5.20099135678392,-0.0467558578496987
119.789728643216,5.20099135678392,-0.0472700437301398
119.83472361809,5.20099135678392,-0.0478218226015419
119.879718592965,5.20099135678392,-0.048410257879848
119.924713567839,5.20099135678392,-0.0490344377594385
119.969708542714,5.20099135678392,-0.049693471951683
120.014703517588,5.20099135678392,-0.0503864888942339
120.059698492462,5.20099135678392,-0.0511126333419379
120.104693467337,5.20099135678392,-0.0518710642656743
120.149688442211,5.20099135678392,-0.0526609529985284
120.194683417085,5.20099135678392,-0.0534814815768646
120.23967839196,5.20099135678392,-0.0543318412316793
120.284673366834,5.20099135678392,-0.0552112309910872
120.329668341709,5.20099135678392,-0.0561188563588406
120.374663316583,5.20099135678392,-0.0570539280372447
120.419658291457,5.20099135678392,-0.0580156606651605
120.464653266332,5.20099135678392,-0.0590032715435455
120.509648241206,5.20099135678392,-0.0600159793223556
120.55464321608,5.20099135678392,-0.0610530026229954
118.844834170854,5.27962271356784,-0.045397202482386
118.889829145729,5.27962271356784,-0.0447647741395706
118.934824120603,5.27962271356784,-0.0442284403069648
118.979819095477,5.27962271356784,-0.0437816097687179
119.024814070352,5.27962271356784,-0.0434148538355462
119.069809045226,5.27962271356784,-0.0431206146780009
119.1148040201,5.27962271356784,-0.042893317614319
119.159798994975,5.27962271356784,-0.0427287195767966
119.204793969849,5.27962271356784,-0.0426234449404207
119.249788944724,5.27962271356784,-0.0425747055214877
119.294783919598,5.27962271356784,-0.0425801291790497
119.339778894472,5.27962271356784,-0.0426376499901603
119.384773869347,5.27962271356784,-0.0427454345289743
119.429768844221,5.27962271356784,-0.0429018303254262
119.474763819095,5.27962271356784,-0.0431053285811296
119.51975879397,5.27962271356784,-0.0433545364256626
119.564753768844,5.27962271356784,-0.0436481557847467
119.609748743719,5.27962271356784,-0.043984966969647
119.654743718593,5.27962271356784,-0.044363815725371
119.699738693467,5.27962271356784,-0.0447836028689115
119.744733668342,5.27962271356784,-0.0452432759032541
119.789728643216,5.27962271356784,-0.0457418221628615
119.83472361809,5.27962271356784,-0.0462782631614776
119.879718592965,5.27962271356784,-0.0468516498944479
119.924713567839,5.27962271356784,-0.0474610589049852
119.969708542714,5.27962271356784,-0.0481055889657535
120.014703517588,5.27962271356784,-0.0487843582574964
120.059698492462,5.27962271356784,-0.0494965019498126
120.104693467337,5.27962271356784,-0.0502411701060719
120.149688442211,5.27962271356784,-0.0510175258479068
120.194683417085,5.27962271356784,-0.0518247437243727
120.23967839196,5.27962271356784,-0.0526620082393214
120.284673366834,5.27962271356784,-0.0535285124957565
120.329668341709,5.27962271356784,-0.0544234569209009
120.374663316583,5.27962271356784,-0.0553460480390945
120.419658291457,5.27962271356784,-0.0562954972622121
120.464653266332,5.27962271356784,-0.0572710196689614
120.509648241206,5.27962271356784,-0.0582718327454785
120.55464321608,5.27962271356784,-0.0592971550611266
120.599638190955,5.27962271356784,-0.0603462048523563
120.644633165829,5.27962271356784,-0.0614181984883295
120.689628140704,5.27962271356784,-0.0625123487911876
120.734623115578,5.27962271356784,-0.0636278631831675
120.779618090452,5.27962271356784,-0.064763941631659
120.824613065327,5.27962271356784,-0.0659197743623028
120.869608040201,5.27962271356784,-0.0670945393094444
120.914603015075,5.27962271356784,-0.0682873992713719
120.95959798995,5.27962271356784,-0.0694974987375746
121.004592964824,5.27962271356784,-0.0707239603540998
121.049587939698,5.27962271356784,-0.0719658809929986
121.094582914573,5.27962271356784,-0.073222327392495
121.139577889447,5.27962271356784,-0.0744923313360732
121.184572864322,5.27962271356784,-0.0757748843406891
121.229567839196,5.27962271356784,-0.0770689318300522
121.27456281407,5.27962271356784,-0.0783733667741923
121.319557788945,5.27962271356784,-0.0796870227864932
121.364552763819,5.27962271356784,-0.0810086666812588
121.409547738693,5.27962271356784,-0.0823369905109097
121.454542713568,5.27962271356784,-0.0836706031222187
121.499537688442,5.27962271356784,-0.0850080212959441
121.544532663317,5.27962271356784,-0.0863476605645633
121.589527638191,5.27962271356784,-0.0876878258387049
121.634522613065,5.27962271356784,-0.0890267020146914
121.67951758794,5.27962271356784,-0.0903623447824632
121.724512562814,5.27962271356784,-0.0916926719055376
121.769507537688,5.27962271356784,-0.0930154553006228
121.814502512563,5.27962271356784,-0.0943283143022534
121.859497487437,5.27962271356784,-0.0956287105563092
121.904492462312,5.27962271356784,-0.0969139450406328
121.949487437186,5.27962271356784,-0.0981811577593177
121.99448241206,5.27962271356784,-0.0994273306937228
122.039477386935,5.27962271356784,-0.100649294614862
122.084472361809,5.27962271356784,-0.101843740362312
122.129467336683,5.27962271356784,-0.103007235170419
122.174462311558,5.27962271356784,-0.104136244569404
122.219457286432,5.27962271356784,-0.10522716030291
122.264452261307,5.27962271356784,-0.106276334585069
122.309447236181,5.27962271356784,-0.107280120866483
118.79983919598,5.35825407035176,-0.0450825508810855
118.844834170854,5.35825407035176,-0.0443456794746476
118.889829145729,5.35825407035176,-0.0436958220666407
118.934824120603,5.35825407035176,-0.0431351192347146
118.979819095477,5.35825407035176,-0.0426602603135792
119.024814070352,5.35825407035176,-0.0422650684895377
119.069809045226,5.35825407035176,-0.0419432997813548
119.1148040201,5.35825407035176,-0.0416896768010205
119.159798994975,5.35825407035176,-0.0414999202660128
119.204793969849,5.35825407035176,-0.0413705376519045
119.249788944724,5.35825407035176,-0.0412986201783209
119.294783919598,5.35825407035176,-0.0412816909744709
119.339778894472,5.35825407035176,-0.0413175974955156
119.384773869347,5.35825407035176,-0.0414044354099468
119.429768844221,5.35825407035176,-0.0415404939213885
119.474763819095,5.35825407035176,-0.041724215692506
119.51975879397,5.35825407035176,-0.0419541668697269
119.564753768844,5.35825407035176,-0.0422290142382659
119.609748743719,5.35825407035176,-0.0425475075171877
119.654743718593,5.35825407035176,-0.0429084654357479
119.699738693467,5.35825407035176,-0.0433107646430717
119.744733668342,5.35825407035176,-0.0437533307770018
119.789728643216,5.35825407035176,-0.0442351312017901
119.83472361809,5.35825407035176,-0.0447551690527086
119.879718592965,5.35825407035176,-0.0453124783144479
119.924713567839,5.35825407035176,-0.0459061197246769
119.969708542714,5.35825407035176,-0.0465351773397685
120.014703517588,5.35825407035176,-0.0471987556348563
120.059698492462,5.35825407035176,-0.0478959770346375
120.104693467337,5.35825407035176,-0.048625979791441
120.149688442211,5.35825407035176,-0.0493879161412271
120.194683417085,5.35825407035176,-0.0501809506790355
120.23967839196,5.35825407035176,-0.0510042589044943
120.284673366834,5.35825407035176,-0.0518570258940847
120.329668341709,5.35825407035176,-0.0527384450618889
120.374663316583,5.35825407035176,-0.0536477169747207
120.419658291457,5.35825407035176,-0.0545840481894851
120.464653266332,5.35825407035176,-0.055546650083352
120.509648241206,5.35825407035176,-0.0565347376480126
120.55464321608,5.35825407035176,-0.0575475282202724
120.599638190955,5.35825407035176,-0.0585842401211423
120.644633165829,5.35825407035176,-0.059644091175302
120.689628140704,5.35825407035176,-0.0607262970824978
120.734623115578,5.35825407035176,-0.0618300696105914
120.779618090452,5.35825407035176,-0.0629546145796794
120.824613065327,5.35825407035176,-0.0640991296040739
120.869608040201,5.35825407035176,-0.0652628015582342
120.914603015075,5.35825407035176,-0.0664448037299228
120.95959798995,5.35825407035176,-0.0676442926230763
121.004592964824,5.35825407035176,-0.0688604043703733
121.049587939698,5.35825407035176,-0.0700922507149688
121.094582914573,5.35825407035176,-0.0713389145198762
121.139577889447,5.35825407035176,-0.0725994447634914
