"","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil"
"Central Kalinga",778.407765673151,464.446410061616,1213.65530057402,408.306171502839,378.417265045455,669.831298474277,661.951082835463,997.744573781441,163.194291795612,195.791670297916,0,45.3914674604376,168.763022714819,237.307804711241,284.761055297311,131.155929138498,166.087075253457,540.703626013951,846.768347541734,794.527698353776,331.66838084457,737.574368182752,737.574368182752,1009.49185644697,699.260942988763,1186.70805394372,2428.94518837464,2395.30003343375,2461.79077359777,2476.31720916934,2703.56253144706,2775.10787363731,2889.03243745166,2718.68559748276,3412.9220231228,2910.01988705809,3092.43172580033,2721.06030514014,1653.50263018445,1538.38332469505,1616.58222893723,3584.38305563115,3645.14368629731,1077.0637959809,1831.65075144136,3067.48709092538,3015.02504304533,2155.66927382623,3771.11058536484,2050.73895498067,2120.34373514938,2545.91461014118,3621.63674534897,2926.56452315533,3095.41753967149,3436.33347591255,3530.21614697166,3777.09492839749
"South Kalinga",794.485509083209,424.614929784191,1229.73304398408,362.91618295138,384.822109430876,685.909041884335,622.017242368106,1013.8223171915,165.474493655392,215.732703093555,45.3914674604376,0,130.490570207371,194.942693938015,239.693647619322,90.867630497671,146.475860793281,495.774983283226,862.846090951792,810.605441763834,288.440627066965,753.65211159281,753.65211159281,1025.56959985703,715.33868639882,1202.78579735378,2445.0229317847,2411.3777768438,2477.86851700782,2492.39495257939,2719.64027485712,2791.18561704737,2905.11018086172,2734.76334089282,3428.99976653286,2926.09763046815,3108.50946921039,2737.1380485502,1669.5803735945,1554.46106810511,1632.65997234729,3600.4607990412,3661.22142970737,1093.14153939095,1847.72849485142,3083.56483433544,3031.10278645539,2171.74701723629,3787.1883287749,2066.81669839073,2136.42147855943,2561.99235355124,3637.71448875903,2942.64226656538,3111.49528308155,3452.4112193226,3546.29389038172,3793.17267180754
"Balangaw",911.088335783669,295.710993270338,1346.33587068454,272.27708040756,347.817159033862,802.511868584795,493.203687273029,1130.42514389196,276.885711630509,240.317449973071,168.763022714819,130.490570207371,0,173.947693875679,142.641446763389,132.488534629027,226.680876821754,386.837764151341,979.448917652253,440.679383779831,242.53445970087,870.254938293271,870.254938293271,1142.17242655749,831.941513099281,1319.38862405424,2561.62575848516,2527.98060354427,2594.47134370828,2608.99777927985,2836.24310155758,2907.78844374783,3021.71300756218,2851.36616759328,3545.60259323332,3042.70045716861,3225.11229591085,2853.74087525066,1786.18320029497,1671.06389480557,1749.26279904775,3717.06362574166,3777.82425640783,1209.74436609141,1964.33132155188,3200.1676610359,3147.70561315585,2288.34984393675,3903.79115547536,2183.41952509119,2253.02430525989,2678.5951802517,1831.93024552922,3059.24509326584,3228.09810978201,3569.01404602307,3662.89671708218,3909.775498508
"Central Ifugao",823.975348045788,345.857029311798,1259.22288294666,198.23520701596,521.246023697217,715.398880846914,527.146391400759,1043.31215615408,226.668296533069,391.645839336892,237.307804711241,194.942693938015,173.947693875679,0,123.178383924033,106.685484579881,147.943262768282,345.894723887973,892.335929914372,269.632855286334,95.1210918927146,783.14195055539,783.14195055539,1055.05943881961,744.8285253614,1232.27563631636,2474.51277074728,2440.86761580638,2507.3583559704,2521.88479154197,2749.1301138197,2820.67545600995,2934.6000198243,2764.2531798554,3458.48960549544,2955.58746943073,3137.99930817297,2766.62788751278,1699.07021255708,1583.95090706769,1662.14981130987,3629.95063800378,1809.98784898426,1122.63137835353,1877.218333814,3113.05467329802,3060.59262541797,2201.23685619887,3816.67816773748,2096.30653735331,2165.91131752201,2591.48219251382,1767.5454068652,2972.13210552796,3140.98512204413,3481.90105828518,3575.7837293443,3822.66251077012
"East Ifugao",944.130635520269,223.286734472925,1379.37817042114,129.846604789766,467.349813682371,835.554168321395,409.484611612715,1163.46744362856,331.17418173452,382.487609260576,284.761055297311,239.693647619322,142.641446763389,123.178383924033,0,181.062387081433,257.472446460259,256.164471387803,1012.49121738885,336.428461898884,130.259246609306,903.297238029871,903.297238029871,1175.21472629409,864.983812835881,1352.43092379084,2594.66805822176,2561.02290328087,2627.51364344488,2642.04007901645,2869.28540129418,2940.83074348443,3054.75530729878,2884.40846732988,3578.64489296992,3075.74275690521,3258.15459564745,2886.78317498726,1819.22550003157,1704.10619454217,1782.30509878435,3750.10592547826,1891.53254086865,1242.78666582801,864.45672811361,3233.2099607725,3180.74791289245,2321.39214367335,3936.83345521196,2216.46182482779,2286.06660499649,2711.6374799883,1652.79437080105,3092.28739300244,3261.14040951861,3602.05634575966,3695.93901681878,3942.8177982446
"Central Bontok",778.313168482547,392.616480658061,1213.56070338342,290.881439267512,453.554547358141,669.736701283673,586.069633479173,997.649976590837,155.107608431138,300.571290341609,131.155929138498,90.867630497671,132.488534629027,106.685484579881,181.062387081433,0,94.6154174566512,432.52113835198,846.673750351131,361.337622011776,201.663565039202,737.479770992149,737.479770992149,1009.39725925637,699.166345798159,1186.61345675312,2428.85059118404,2395.20543624314,2461.69617640716,2476.22261197873,2703.46793425646,2775.01327644671,2888.93784026106,2718.59100029216,3412.8274259322,2909.92528986749,3092.33712860973,2720.96570794954,1653.40803299384,1538.28872750444,1616.48763174663,3584.28845844054,3645.04908910671,1076.96919879029,1831.55615425075,3067.39249373478,3014.93044585473,2155.57467663563,3771.01598817424,2050.64435779007,2120.24913795877,2545.82001295057,3621.54214815837,2926.46992596472,3095.32294248089,3436.23887872194,3530.12154978106,3777.00033120688
"North Kankanay",685.158467124725,477.694668216612,1120.4060020256,346.065311139864,962.422960378192,576.581999925851,666.951755771226,904.495275233015,79.2200388034896,359.683162706078,166.087075253457,146.475860793281,226.680876821754,147.943262768282,257.472446460259,94.6154174566512,0,493.823181442449,753.519048993309,338.028766838778,232.178513107133,644.325069634327,644.325069634327,916.242557898543,606.011644440337,1093.4587553953,2335.69588982622,2302.05073488532,2368.54147504934,2383.06791062091,2610.31323289864,2681.85857508889,2795.78313890323,2625.43629893433,3319.67272457438,2816.77058850967,2999.18242725191,2627.81100659171,1560.25333163602,1445.13402614662,1523.33293038881,3491.13375708272,3551.89438774889,983.81449743247,1738.40145289293,2974.23779237695,2921.77574449691,2062.41997527781,3677.86128681642,1957.48965643224,2027.09443660095,2452.66531159275,3528.38744680054,2833.3152246069,3002.16824112306,3343.08417736412,3436.96684842323,3683.84562984906
"Ilongot",1250.61546215891,185.632347554763,584.747399912558,148.747416989491,642.878264892775,1142.03899496004,236.994920636883,520.185703289204,1024.42384907375,613.285464670485,540.703626013951,495.774983283226,386.837764151341,345.894723887973,256.164471387803,432.52113835198,493.823181442449,0,999.751234519376,386.52709147243,275.014742219543,1209.78206466851,1209.78206466851,1162.47474342461,852.243829966404,1339.69094092136,2581.92807535228,2548.28292041139,2614.77366057541,2629.30009614698,2856.5454184247,2928.09076061495,3042.0153244293,2871.6684844604,3565.90491010044,3063.00277403574,3245.41461277797,2874.04319211778,1806.48551716209,1691.36621167269,1769.56511591487,1843.64613736831,1614.15595563763,1230.04668295854,609.64862671023,3220.46997790302,3168.00793002297,2308.65216080387,3924.09347234248,2203.72184195831,2273.32662212702,2698.89749711882,1754.166224732,3079.54741013297,3248.40042664913,3589.31636289019,3683.1990339493,3930.07781537513
"Pangasinan",916.698518499241,1236.99876610269,1032.72124389199,517.477665365276,1193.96301175271,808.122051300367,1478.35015252015,181.294670555247,690.506905414082,997.46826374923,846.768347541734,862.846090951792,979.448917652253,892.335929914372,1012.49121738885,846.673750351131,753.519048993309,999.751234519376,0,279.856153113279,950.011656581522,875.865121008842,875.865121008842,360.460639242696,252.162053411795,1005.77399726169,2248.01113169262,2214.36597675172,2280.85671691574,2295.38315248731,2522.62847476503,2594.17381695528,2708.09838076963,2537.75154080073,3231.98796644077,2729.08583037607,2911.4976691183,2540.12624845811,1472.56857350242,1357.44926801302,1435.6481722552,1204.45758863472,1240.40399470249,896.129739298868,1650.71669475933,2886.55303424335,2834.0909863633,1974.73521714421,3590.17652868282,1869.80489829864,1939.40967846735,2364.98055345915,1102.17909137837,2745.6304664733,2914.48348298946,3255.39941923052,3349.28209028963,3596.16087171546
"Inibaloi",864.457869311283,499.405892655388,980.480594704036,283.403444413106,1141.72236256475,755.881402112409,621.813756920189,371.083951476204,638.266256226124,945.227614561272,794.527698353776,810.605441763834,440.679383779831,269.632855286334,336.428461898884,361.337622011776,338.028766838778,386.52709147243,279.856153113279,0,206.64562881152,823.624471820884,823.624471820884,776.317150576984,466.086237118777,953.533348073736,2195.77048250466,2162.12532756376,2228.61606772778,2243.14250329935,2470.38782557708,2541.93316776733,2655.85773158167,2485.51089161277,3179.74731725282,2676.84518118811,2859.25701993035,2487.88559927015,1420.32792431446,1305.20861882506,1383.40752306725,1471.98797393237,1546.41232857037,843.88909011091,1598.47604557137,2834.3123850554,2781.85033717535,1922.49456795625,3537.93587949486,1817.56424911068,1887.16902927939,2312.73990427119,1439.90595000492,2693.38981728534,2862.2428338015,3203.15877004256,3297.04144110167,3543.9202225275
"North Kallahan",881.651074712938,321.521049857618,1316.89860961381,128.373951640367,1158.9155679664,773.074607514064,481.778126615492,527.980003303004,311.100810761447,475.447277459725,331.66838084457,288.440627066965,242.53445970087,95.1210918927146,130.259246609306,201.663565039202,232.178513107133,275.014742219543,950.011656581522,206.64562881152,0,840.81767722254,840.81767722254,1112.73516548676,802.50425202855,1289.95136298351,2532.18849741443,2498.54334247353,2565.03408263755,2579.56051820912,2806.80584048685,2878.3511826771,2992.27574649145,2821.92890652255,3516.16533216259,3013.26319609788,3195.67503484012,2824.30361417993,1756.74593922423,1641.62663373484,1719.82553797702,1827.30699525918,1754.32656003781,1180.30710502068,873.463292791909,3170.73039996517,3118.26835208512,2258.91258286602,3874.35389440463,2153.98226402046,2223.58704418916,2649.15791918097,1703.63858691799,3029.80783219511,3198.66084871128,3539.57678495233,3633.45945601145,3880.33823743727
"Itbayaten",470.694698753759,1127.80478674371,1242.75207404113,970.797352128719,1084.76903239373,362.118231554885,1688.38098266929,1026.84134724855,581.3129260551,888.274284390248,737.574368182752,753.65211159281,870.254938293271,783.14195055539,903.297238029871,737.479770992149,644.325069634327,1209.78206466851,875.865121008842,823.624471820884,840.81767722254,0,0,1038.58862991408,728.357716455871,1215.80482741083,2458.04196184175,2424.39680690085,2490.88754706487,2505.41398263644,2732.65930491417,2804.20464710442,2918.12921091877,2747.78237094987,3442.01879658991,2939.1166605252,3121.52849926744,2750.15707860725,1682.59940365156,1567.48009816216,1645.67900240434,3613.47982909825,3674.24045976442,1106.160569448,1860.74752490847,3096.58386439249,3044.12181651244,2184.76604729334,3800.20735883195,2079.83572844778,2149.44050861648,2575.01138360829,3650.73351881608,2955.66129662243,3124.5143131386,3465.43024937965,3559.31292043877,3806.19170186459
"Ivatanen",470.694698753759,1127.80478674371,1242.75207404113,970.797352128719,1084.76903239373,362.118231554885,1688.38098266929,1026.84134724855,581.3129260551,888.274284390248,737.574368182752,753.65211159281,870.254938293271,783.14195055539,903.297238029871,737.479770992149,644.325069634327,1209.78206466851,875.865121008842,823.624471820884,840.81767722254,0,0,1038.58862991408,728.357716455871,1215.80482741083,2458.04196184175,2424.39680690085,2490.88754706487,2505.41398263644,2732.65930491417,2804.20464710442,2918.12921091877,2747.78237094987,3442.01879658991,2939.1166605252,3121.52849926744,2750.15707860725,1682.59940365156,1567.48009816216,1645.67900240434,3613.47982909825,3674.24045976442,1106.160569448,1860.74752490847,3096.58386439249,3044.12181651244,2184.76604729334,3800.20735883195,2079.83572844778,2149.44050861648,2575.01138360829,3650.73351881608,2955.66129662243,3124.5143131386,3465.43024937965,3559.31292043877,3806.19170186459
"Kapampangan",1079.42202740448,1399.72227500793,405.262608856403,1242.71484039294,1356.68652065794,970.845560205601,1290.0244681334,228.761821789743,853.230414319316,1160.19177265446,1009.49185644697,1025.56959985703,1142.17242655749,1055.05943881961,1175.21472629409,1009.39725925637,916.242557898543,1162.47474342461,360.460639242696,776.317150576984,1112.73516548676,1038.58862991408,1038.58862991408,0,490.559208585629,817.448312874944,2059.68544730587,2026.04029236497,2092.53103252899,2107.05746810056,2334.30279037828,2405.84813256853,2519.77269638288,2349.42585641398,3043.66228205402,2540.76014598932,2723.17198473155,2351.80056407136,1284.24288911567,1169.12358362627,1247.32248786845,1043.4346774477,1009.02852334185,707.804054912118,1462.39101037258,2698.2273498566,2645.76530197655,1786.40953275746,1513.54254318923,1681.47921391189,1751.0839940806,2176.6548690724,885.557504293866,2557.30478208655,2726.15779860271,3067.07373484377,3160.95640590288,3407.83518732871
"Tina",769.191113946269,1089.49136154972,694.722652712682,932.483926934729,1046.45560719974,660.614646747395,1140.35156134084,478.811925920101,542.99950086111,849.960859196259,699.260942988763,715.33868639882,831.941513099281,744.8285253614,864.983812835881,699.166345798159,606.011644440337,852.243829966404,252.162053411795,466.086237118777,802.50425202855,728.357716455871,728.357716455871,490.559208585629,0,667.775406082381,1910.0125405133,1876.36738557241,1942.85812573643,1957.384561308,2184.62988358572,2256.17522577597,2370.09978959032,2199.75294962142,2893.98937526146,2391.08723919675,2573.49907793899,2202.1276572788,1134.56998232311,1019.45067683371,1097.64958107589,819.51201043413,865.385968223823,558.131148119555,1312.71810358002,2548.55444306404,2496.09239518399,1636.73662596489,1453.6859442034,1531.80630711933,1601.41108728804,2026.98196227984,769.106641495021,2407.63187529399,2576.48489181015,2917.40082805121,3011.28349911032,3258.16228053615
"Iraya",1256.63822490123,1576.93847250468,748.01710111304,1419.93103788969,1533.90271815469,1148.06175770235,1193.6460097412,966.25903687506,1030.44661181607,1337.40797015122,1186.70805394372,1202.78579735378,1319.38862405424,1232.27563631636,1352.43092379084,1186.61345675312,1093.4587553953,1339.69094092136,1005.77399726169,953.533348073736,1289.95136298351,1215.80482741083,1215.80482741083,817.448312874944,667.775406082381,0,1410.35284444918,1376.70768950828,1443.1984296723,1457.72486524387,1684.9701875216,1756.51552971185,1870.44009352619,1700.09325355729,2394.32967919734,1891.42754313263,2073.83938187487,1702.46796121467,634.910286258983,519.790980769583,597.989885011766,980.471426182746,845.767856860944,611.425596519913,813.058407515893,2048.89474699991,1996.43269911987,1137.07692990077,964.479234323375,1032.14661105521,1101.75139122391,1527.32226621571,635.551999103831,1907.97217922986,2076.82519574602,2417.74113198708,2511.62380304619,2758.50258447202
