fid,iid,father,mother,sex,phenotype,population,matched,latitude,longitude
BukidnonHigaonon,HG-05,0,0,0,-9,BukidnonHigaonon,True,8.3,125.0
BukidnonHigaonon,HG-08,0,0,0,-9,BukidnonHigaonon,True,8.3,125.0
BukidnonHigaonon,HG-10,0,0,0,-9,BukidnonHigaonon,True,8.3,125.0
BukidnonHigaonon,HG-11,0,0,0,-9,BukidnonHigaonon,True,8.3,125.0
BukidnonHigaonon,HG-12,0,0,0,-9,BukidnonHigaonon,True,8.3,125.0
BukidnonManobo,BKM-01,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-02,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-03,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-04,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-05,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-06,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-07,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-08,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-11,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonManobo,BKM-12,0,0,0,-9,BukidnonManobo,True,8.05,125.1
BukidnonTalaandig,TL-04,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-05,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-06,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-07,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-08,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-09,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTalaandig,TL-10,0,0,0,-9,BukidnonTalaandig,True,8.0167,125.0333
BukidnonTigwahanon,TWG-01,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-02,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-03,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-04,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-05,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-06,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-07,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonTigwahanon,TWG-08,0,0,0,-9,BukidnonTigwahanon,True,7.8858,125.3153
BukidnonUmayamnon,UMN-01,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
BukidnonUmayamnon,UMN-02,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
BukidnonUmayamnon,UMN-04,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
BukidnonUmayamnon,UMN-06,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
BukidnonUmayamnon,UMN-07,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
BukidnonUmayamnon,UMN-09,0,0,0,-9,BukidnonUmayamnon,True,8.15,125.3
Cebuano,Cb-06,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-07,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-09,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-10,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-13,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-14,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-15,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-17,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-18,0,0,0,-9,Cebuano,True,10.3157,123.8854
Cebuano,Cb-19,0,0,0,-9,Cebuano,True,10.3157,123.8854
Chavacano,ZCU-01,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-03,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-05,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-07,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-10,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-12,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-14,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-16,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-18,0,0,0,-9,Chavacano,True,6.9214,122.079
Chavacano,ZCU-19,0,0,0,-9,Chavacano,True,6.9214,122.079
Cinamiguin,CM-02,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-03,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-04,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-08,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-09,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-11,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-12,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-13,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-14,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cinamiguin,CM-15,0,0,0,-9,Cinamiguin,True,9.1039,124.7486
Cuyonon,Cuyo-02,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-03,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-04,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-05,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-06,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-07,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-08,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-12,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-13,0,0,0,-9,Cuyonon,True,10.85,121.0167
Cuyonon,Cuyo-14,0,0,0,-9,Cuyonon,True,10.85,121.0167
DavaoMatigsalug,Matig-04,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-05,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-08,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-12,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-14,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-15,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-17,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
DavaoMatigsalug,Matig-18,0,0,0,-9,DavaoMatigsalug,True,7.3333,125.3333
Dibabaon,D-01,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-03,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-04,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-06,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-08,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-09,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-10,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-13,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Dibabaon,D-16,0,0,0,-9,Dibabaon,True,7.7333,126.0667
Gaddang,Gad-01,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-03,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-04,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-05,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-07,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-08,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-09,0,0,0,-9,Gaddang,True,16.4833,121.15
Gaddang,Gad-10,0,0,0,-9,Gaddang,True,16.4833,121.15
Gddang,Gd-01,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-02,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-03,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-04,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-09,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-10,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-11,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-13,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-14,0,0,0,-9,Gddang,True,17.27,121.47
Gddang,Gd-15,0,0,0,-9,Gddang,True,17.27,121.47
Hilgaynon,7ILO-01,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,7ILO-02,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,7ILO-03,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,7ILO-04,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,7ILO-05,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,ILO-02,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,ILO-03,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,ILO-06,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,ILO-07,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Hilgaynon,ILO-09,0,0,0,-9,Hilgaynon,True,10.7202,122.5621
Ibaloi,IBL-02,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-03,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-05,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-06,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-07,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-08,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-11,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-12,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-13,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibaloi,IBL-14,0,0,0,-9,Ibaloi,True,16.4597,120.5875
Ibanag,IBG-02,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-05,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-07,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-08,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-10,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-12,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-13,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-14,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibanag,IBG-18,0,0,0,-9,Ibanag,True,17.6131,121.7269
Ibatan,IBT-02,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ibatan,IBT-05,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ibatan,IBT-06,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ibatan,IBT-08,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ibatan,IBT-09,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ibatan,IBT-12,0,0,0,-9,Ibatan,True,19.5225,121.9403
Ilocano,ILC-03,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-04,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-05,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-06,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-07,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-11,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-12,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-13,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-14,0,0,0,-9,Ilocano,True,17.5747,120.3869
Ilocano,ILC-15,0,0,0,-9,Ilocano,True,17.5747,120.3869
Iranun,IR-01,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-02,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-03,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-04,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-05,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-10,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-12,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-13,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-15,0,0,0,-9,Iranun,True,7.3667,124.2667
Iranun,IR-18,0,0,0,-9,Iranun,True,7.3667,124.2667
Itawis,IW-02,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-03,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-04,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-06,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-07,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-08,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-09,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-10,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-14,0,0,0,-9,Itawis,True,17.7167,121.45
Itawis,IW-15,0,0,0,-9,Itawis,True,17.7167,121.45
Itbayaten,IV-03,0,0,0,-9,Itbayaten,True,20.7833,121.85
Itbayaten,IV-05,0,0,0,-9,Itbayaten,True,20.7833,121.85
Itbayaten,IV-08,0,0,0,-9,Itbayaten,True,20.7833,121.85
Itbayaten,IV-17,0,0,0,-9,Itbayaten,True,20.7833,121.85
Itneg,ITN-01,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-02,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-05,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-06,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-10,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-11,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-13,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-14,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-15,0,0,0,-9,Itneg,True,17.5983,120.6178
Itneg,ITN-16,0,0,0,-9,Itneg,True,17.5983,120.6178
Ivatan,IV-04,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-06,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-07,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-10,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-11,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-13,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-14,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-16,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-21,0,0,0,-9,Ivatan,True,20.4489,121.97
Ivatan,IV-22,0,0,0,-9,Ivatan,True,20.4489,121.97
Kagayanen,CGY-02,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-03,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-04,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-06,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-07,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-08,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-11,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-12,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-17,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kagayanen,CGY-18,0,0,0,-9,Kagayanen,True,9.5817,121.2072
Kalagan,KLGN-01,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-02,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-03,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-04,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-07,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-08,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-09,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-10,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalagan,KLGN-11,0,0,0,-9,Kalagan,True,6.6333,125.35
Kalanguya,KLG-01,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-02,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-03,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-04,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-05,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-06,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-07,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-09,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-10,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalanguya,KLG-11,0,0,0,-9,Kalanguya,True,16.6333,120.9333
Kalinga,KL-01,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-02,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-04,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-05,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-06,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-08,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-09,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-11,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-17,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kalinga,KL-18,0,0,0,-9,Kalinga,True,17.4547,121.4442
Kamayo,KM-06,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-07,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-08,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-09,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-10,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-14,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-15,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-16,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-17,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kamayo,KM-18,0,0,0,-9,Kamayo,True,8.2117,126.3181
Kankanaey,KKN-04,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-05,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-06,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-07,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-08,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-11,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-12,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KKN-13,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KNK-01,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kankanaey,KNK-02,0,0,0,-9,Kankanaey,True,17.0833,120.9
Kapampangan,KPN-03,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-04,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-05,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-07,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-09,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-10,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-11,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-12,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-13,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kapampangan,KPN-14,0,0,0,-9,Kapampangan,True,15.0333,120.6833
Kinaray-a,7KA-01,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-02,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-03,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-04,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-05,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-06,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-07,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-08,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-09,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Kinaray-a,7KA-10,0,0,0,-9,Kinaray-a,True,10.7444,121.9394
Lambanguian,Li-01,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-03,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-06,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-08,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-09,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-10,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-11,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-14,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-15,0,0,0,-9,Lambanguian,True,6.87,124.22
Lambanguian,Li-16,0,0,0,-9,Lambanguian,True,6.87,124.22
Maguindanaon,MG-01,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-02,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-03,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-04,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-05,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-06,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-12,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-13,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-15,0,0,0,-9,Maguindanaon,True,6.95,124.43
Maguindanaon,MG-16,0,0,0,-9,Maguindanaon,True,6.95,124.43
Malaweg,MW-01,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-02,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-03,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-04,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-05,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-06,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-07,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-08,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-09,0,0,0,-9,Malaweg,True,17.9167,121.45
Malaweg,MW-10,0,0,0,-9,Malaweg,True,17.9167,121.45
Mamanwa,MM-07,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-08,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-09,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-16,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-17,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-19,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-20,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-24,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-25,0,0,0,-9,Mamanwa,True,9.45,125.6
Mamanwa,MM-26,0,0,0,-9,Mamanwa,True,9.45,125.6
Mandaya,MD-01,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-03,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-05,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-08,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-09,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-10,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-11,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-12,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-14,0,0,0,-9,Mandaya,True,7.65,126.5
Mandaya,MD-15,0,0,0,-9,Mandaya,True,7.65,126.5
Manguangan,MNG-03,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-04,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-07,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-09,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-10,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-11,0,0,0,-9,Manguangan,True,7.8167,126.05
Manguangan,MNG-15,0,0,0,-9,Manguangan,True,7.8167,126.05
MangyanBangon,BGN-01,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-02,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-03,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-04,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-05,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-06,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-07,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-08,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-09,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBangon,BGN-10,0,0,0,-9,MangyanBangon,True,12.8619,121.42
MangyanBuhid,BU-01,0,0,0,-9,MangyanBuhid,True,12.7458,121.43
